Gender,Married,Dependents,Education,ApplicantIncome,CoapplicantIncome,LoanAmount,CreditHistory,PropertyArea,Loan_Status
1,0,0,1,4985,0.0,145,1,0,1
1,1,1,0,8046,0.0,225,0,0,0
1,0,0,1,6514,0.0,164,1,1,1
1,0,0,0,12219,2770.0,347,1,0,1
1,1,0,1,6181,1987.0,221,0,1,0
1,0,1,0,9399,1637.0,281,1,2,1
0,0,2,1,15189,1098.0,369,1,2,1
0,1,2,1,5702,0.0,164,0,2,0
1,0,0,0,5257,0.0,157,1,1,0
1,1,0,1,10155,5027.0,382,1,0,1
1,0,1,1,8658,7433.0,382,0,2,0
1,1,0,1,8837,4554.0,314,1,2,1
0,1,3,1,19574,1849.0,458,0,1,0
0,1,1,1,8555,0.0,201,1,0,1
1,1,2,1,3509,1000.0,122,0,0,0
0,1,0,1,5416,0.0,169,1,1,1
0,0,1,1,15176,0.0,377,1,0,1
1,0,1,1,11948,2206.0,360,1,2,1
1,1,0,1,12992,1048.0,351,1,1,1
1,0,0,1,5111,2060.0,194,0,1,0
1,1,0,1,1783,0.0,72,0,2,0
1,0,0,1,10258,0.0,259,1,2,1
1,1,0,1,6796,1000.0,212,1,1,1
1,0,2,1,3149,0.0,122,0,1,0
1,0,0,1,4621,1010.0,162,1,2,1
0,1,1,1,5094,1383.0,179,0,0,0
1,1,2,0,5242,0.0,186,1,1,0
1,1,0,1,6224,2313.0,206,1,2,1
1,1,3,1,4288,1000.0,152,1,2,1
0,1,0,0,5046,0.0,162,1,1,1
0,0,0,1,4936,0.0,199,1,1,0
1,1,0,1,8773,0.0,190,1,2,1
1,1,0,1,6271,2662.0,239,1,0,1
0,1,0,1,6446,2824.0,234,1,2,1
1,0,3,0,12540,0.0,286,1,0,1
1,1,0,0,7032,1613.0,174,0,0,0
1,1,0,1,5648,2491.0,233,1,1,1
0,0,3,0,14942,0.0,322,1,0,0
1,1,3,1,3380,2095.0,181,1,2,1
1,1,0,1,4979,1778.0,130,1,2,1
1,1,0,1,16959,1444.0,395,1,1,1
1,1,3,1,5746,2045.0,251,1,1,1
1,1,2,1,7164,1714.0,243,1,1,0
0,0,2,1,4537,2646.0,218,1,1,1
1,1,0,1,7930,0.0,224,1,1,1
0,0,0,0,5436,3297.0,214,1,0,0
0,0,0,1,12551,5774.0,395,1,1,1
0,0,0,1,6345,0.0,201,1,0,0
1,0,0,1,6506,2345.0,257,1,2,1
1,1,0,1,5811,0.0,185,0,0,0
0,1,1,1,2727,0.0,122,0,1,0
1,1,3,0,5783,1888.0,180,1,0,1
1,1,0,1,7575,7213.0,386,1,1,1
0,1,0,0,5961,0.0,146,1,0,0
0,1,3,1,5234,1769.0,167,0,0,1
1,1,1,1,1646,1149.0,142,1,2,1
1,0,2,1,3818,0.0,73,0,2,0
0,1,1,1,4760,1000.0,184,0,2,0
1,1,1,0,6009,1405.0,216,1,0,1
1,1,2,1,7526,1472.0,243,1,2,1
1,0,2,1,2425,7683.0,240,1,0,1
1,0,0,1,3367,0.0,95,1,1,1
1,0,1,0,10883,2029.0,340,1,0,1
0,0,0,1,3023,0.0,91,1,1,0
1,1,1,0,4102,0.0,118,1,0,1
1,1,0,1,7288,1000.0,213,1,0,1
1,1,0,1,15106,1681.0,435,0,1,0
1,0,0,1,9295,0.0,232,1,0,1
1,1,2,0,4647,3848.0,224,1,2,1
1,1,2,1,10507,0.0,249,1,2,1
0,0,0,1,4010,0.0,127,1,0,0
1,0,1,1,4458,3719.0,172,1,2,1
1,0,3,0,9198,1016.0,273,1,1,1
0,1,2,1,3261,3288.0,162,1,2,1
0,1,0,1,7557,1756.0,253,1,0,1
1,0,1,1,5844,1068.0,197,1,0,1
0,1,3,1,5193,6227.0,294,1,2,0
0,0,0,1,12289,1943.0,329,1,0,1
1,1,2,1,10524,0.0,238,1,0,1
1,1,0,1,5508,0.0,177,0,2,0
1,1,3,1,5512,1470.0,178,1,0,1
1,1,0,1,3130,1658.0,127,1,1,1
1,1,2,1,4148,1000.0,134,1,0,1
1,0,1,0,4520,2023.0,173,1,0,1
1,1,2,1,1867,3203.0,137,1,0,1
1,1,0,1,2921,0.0,88,0,1,0
0,0,0,1,10991,1000.0,311,1,0,1
0,1,0,1,6711,0.0,162,1,1,1
0,1,0,0,2664,0.0,98,1,1,0
0,1,0,0,13680,0.0,274,1,2,1
0,0,0,1,8675,6166.0,344,1,0,1
0,1,3,1,2018,0.0,72,1,2,1
0,1,2,0,5321,1810.0,178,1,1,1
1,1,2,1,6628,2499.0,226,1,1,1
1,1,0,0,6696,1021.0,177,1,1,1
0,1,0,0,6122,1000.0,192,1,2,1
1,1,2,1,4691,0.0,162,1,0,1
1,1,1,1,5689,0.0,119,1,1,1
0,1,0,1,12333,1000.0,317,1,0,1
1,0,3,1,12043,0.0,264,1,2,0
1,1,3,1,5059,1642.0,204,0,1,0
0,0,1,1,8921,2455.0,276,1,2,1
1,0,3,0,7163,2176.0,248,1,1,1
0,1,1,1,5309,0.0,172,1,2,1
0,1,3,0,6422,1659.0,218,1,2,1
0,1,0,1,3684,0.0,150,1,1,1
1,0,0,1,3782,0.0,126,1,1,1
0,0,0,0,4511,0.0,106,0,1,0
1,1,3,0,4107,0.0,87,1,1,1
0,1,1,1,9186,1406.0,240,1,0,1
0,1,0,1,5585,1543.0,189,1,1,1
0,1,1,1,5123,1000.0,155,1,1,1
1,0,0,1,4575,0.0,125,1,0,1
1,1,2,1,2109,2212.0,154,1,0,1
1,0,3,1,4078,0.0,161,1,2,0
1,1,0,1,19003,0.0,477,1,2,0
1,1,1,1,3865,2521.0,196,1,2,1
1,0,2,1,9521,0.0,247,1,1,1
1,1,0,1,5671,13454.0,450,1,1,1
1,0,0,0,4145,1000.0,114,1,0,0
0,1,0,0,5241,0.0,143,1,2,1
1,1,1,1,3413,2845.0,181,1,1,1
0,1,3,1,4610,0.0,141,1,1,0
0,1,3,1,6645,1425.0,257,1,1,1
1,1,1,1,4994,1454.0,182,1,2,1
1,1,3,1,13426,0.0,335,1,1,1
1,1,0,1,8355,0.0,245,1,0,1
1,0,0,1,7971,0.0,236,1,2,1
0,0,0,0,5510,0.0,157,1,1,0
1,0,2,1,3096,1945.0,86,1,1,1
0,1,0,1,11924,0.0,311,0,0,0
1,1,0,0,6486,7903.0,321,1,0,0
0,1,1,0,7672,2106.0,235,1,1,0
0,1,1,1,8293,5290.0,360,1,1,1
0,1,0,1,4751,0.0,152,1,2,1
1,0,0,0,3769,0.0,102,1,1,0
1,1,0,1,3359,4815.0,196,1,0,1
1,1,0,1,2582,0.0,148,1,2,1
0,1,1,1,4945,0.0,174,1,1,1
1,0,0,1,10740,0.0,299,0,0,0
1,1,0,1,8590,2816.0,304,1,1,0
1,1,2,1,7553,0.0,221,1,2,1
0,1,2,0,12639,0.0,322,1,1,0
0,1,1,0,4198,1872.0,181,1,0,0
1,1,0,1,4889,0.0,155,1,0,1
0,1,3,1,5485,1463.0,167,1,2,1
1,1,0,1,4834,1476.0,162,1,0,1
1,1,0,1,4788,1171.0,181,1,2,1
0,0,0,1,3729,2595.0,185,0,1,0
1,0,3,1,5749,5218.0,286,0,1,0
1,1,2,1,3819,1757.0,189,1,2,0
1,0,0,1,4070,6023.0,265,0,2,0
0,0,0,1,4347,0.0,126,1,2,1
1,1,0,1,4143,0.0,96,0,1,0
0,0,0,1,8209,4066.0,304,0,1,1
1,0,2,0,8430,1416.0,245,0,1,0
1,0,1,1,4978,0.0,129,1,2,1
1,1,2,1,4959,2708.0,220,0,1,1
1,1,0,1,24173,0.0,525,0,1,0
1,1,0,1,8415,1586.0,290,1,1,1
0,1,0,0,23038,7297.0,600,1,0,1
1,0,3,0,2248,4970.0,166,1,1,1
0,0,1,1,2228,1851.0,122,1,0,1
1,1,0,0,5845,0.0,169,1,1,1
0,0,1,1,4573,1000.0,178,1,1,1
1,1,0,1,7770,0.0,196,1,1,0
0,1,0,0,15888,0.0,353,1,1,1
1,1,0,0,6354,2567.0,241,1,1,1
0,0,0,1,4435,1654.0,154,1,0,0
1,1,2,1,7785,1978.0,245,1,0,1
0,1,0,1,8735,0.0,271,1,2,1
0,1,0,1,2589,7149.0,200,1,1,1
1,1,0,1,8232,0.0,287,1,1,1
0,0,1,1,5314,2053.0,173,1,1,1
1,1,3,1,9162,1993.0,286,1,1,1
0,1,1,1,7070,0.0,222,1,2,0
1,0,2,1,6123,2197.0,215,1,0,1
0,1,0,1,12213,0.0,251,1,1,1
1,1,1,0,12214,1261.0,306,1,2,0
0,1,1,1,5991,1724.0,217,1,1,1
1,0,0,1,1908,0.0,101,1,2,0
0,1,0,1,16043,0.0,384,1,1,1
1,1,2,1,7446,0.0,246,1,2,1
1,1,1,1,6831,3011.0,282,1,1,0
0,1,3,1,10946,1073.0,311,1,2,1
0,1,0,1,6673,0.0,204,1,0,0
1,0,0,1,3115,0.0,171,1,0,1
0,0,0,0,7881,2605.0,289,1,2,0
0,0,1,1,4772,0.0,145,0,0,0
1,1,0,1,6054,1767.0,206,1,1,1
0,0,0,1,3817,0.0,143,1,1,1
1,1,0,0,7801,0.0,208,1,0,1
0,1,0,1,8364,0.0,178,1,0,1
0,0,2,1,4116,0.0,97,1,0,1
1,1,1,0,3188,0.0,137,1,0,1
1,0,3,0,4070,1444.0,157,1,1,0
1,1,0,1,4475,1000.0,172,1,1,1
0,1,0,1,7769,0.0,166,1,1,1
1,1,0,1,4582,0.0,152,1,1,1
1,0,2,1,17001,0.0,355,1,1,1
1,0,0,0,7493,3267.0,252,1,0,1
0,1,0,1,2328,0.0,114,1,0,1
1,1,1,0,6172,0.0,162,0,1,0
0,1,2,1,6312,0.0,159,1,2,1
1,0,0,1,16459,15000.0,600,1,0,1
0,0,1,1,5962,1436.0,218,1,1,0
0,1,3,1,3270,0.0,99,1,0,1
1,1,2,0,5809,2820.0,186,1,0,1
1,0,0,0,16711,1398.0,410,1,0,1
0,0,2,1,1574,0.0,83,1,2,0
1,1,0,0,4983,1621.0,202,1,2,1
0,0,0,0,4076,1000.0,158,1,2,1
1,1,2,1,11775,0.0,261,1,2,1
1,1,0,1,2492,0.0,53,0,2,0
0,1,0,1,4586,3405.0,192,1,2,1
0,0,3,1,6114,1284.0,198,1,2,1
1,1,0,1,5860,5857.0,313,1,2,1
0,0,0,0,8297,0.0,209,1,2,0
0,0,0,0,8252,0.0,210,1,0,1
0,1,0,1,3490,4019.0,157,1,0,1
0,1,0,1,6055,0.0,164,1,2,1
1,0,0,1,7448,3821.0,245,1,0,1
1,1,1,1,25000,3625.0,597,1,0,1
1,0,2,1,8763,0.0,239,1,0,1
0,1,1,1,8503,1033.0,211,1,0,1
0,1,3,0,7967,2492.0,254,1,2,1
0,1,0,1,6090,0.0,211,1,0,1
1,1,2,1,4175,0.0,134,1,1,1
1,1,1,1,2105,1000.0,123,1,2,0
1,0,0,1,5404,2678.0,247,1,1,1
1,1,0,1,15251,0.0,298,1,0,1
1,0,0,1,6975,1489.0,226,1,2,1
1,1,3,1,6657,8066.0,314,0,1,0
1,0,0,0,5675,1777.0,221,1,0,1
1,1,0,0,5354,1000.0,156,1,2,1
1,1,2,0,11382,2371.0,334,1,0,1
1,1,1,1,4132,2121.0,165,1,2,1
0,1,0,1,2229,0.0,83,1,2,0
0,0,0,1,7268,1959.0,194,0,1,0
1,1,0,1,3993,1666.0,191,1,1,0
0,0,0,1,3962,0.0,154,1,1,1
0,1,0,1,7819,1569.0,279,1,0,1
1,1,0,1,8159,3940.0,286,1,1,0
0,1,0,1,7404,0.0,201,1,1,1
1,1,0,0,2512,3407.0,148,1,2,1
1,1,3,1,10003,1000.0,251,1,2,1
1,0,2,0,12396,0.0,268,1,2,1
0,0,3,1,9824,1352.0,276,1,1,1
1,1,1,0,4771,5795.0,274,1,1,1
1,1,0,0,3595,0.0,150,0,0,0
1,0,0,1,4349,1000.0,163,1,2,1
1,1,0,1,6244,0.0,206,1,1,1
1,1,0,1,3655,1050.0,148,1,2,1
1,0,0,1,2527,4308.0,156,1,0,0
1,1,0,1,4630,0.0,191,1,0,1
1,1,3,1,7441,0.0,195,0,0,0
0,1,0,1,10327,0.0,268,1,0,1
1,1,0,1,6056,0.0,199,1,1,0
1,1,1,1,6317,1000.0,205,1,1,1
0,1,0,0,11275,0.0,303,1,1,1
0,1,0,1,4770,1593.0,184,1,1,1
1,0,0,0,7412,2129.0,284,0,1,0
0,1,0,1,14327,3214.0,386,0,1,0
1,1,3,1,7188,0.0,185,1,1,1
1,0,0,1,7186,0.0,198,1,0,1
0,0,0,1,3499,2501.0,162,1,0,1
0,1,1,0,5784,0.0,181,1,1,1
0,1,1,1,5619,1204.0,213,1,1,1
0,0,0,1,5650,3247.0,273,1,2,0
0,1,0,1,19291,4532.0,527,1,0,1
1,1,0,1,4885,0.0,138,1,1,1
0,1,0,1,3061,1383.0,88,1,1,1
1,1,2,1,7841,2557.0,229,1,1,1
0,1,0,1,5803,0.0,188,1,0,0
0,0,0,1,5977,1000.0,191,1,2,0
1,0,0,1,9491,2219.0,284,1,1,1
1,1,1,1,10674,4053.0,357,1,2,1
1,0,0,1,17139,0.0,382,1,0,1
1,1,0,0,7948,1249.0,253,1,0,0
1,1,2,0,9032,0.0,256,1,1,1
0,1,0,0,3758,2035.0,181,1,2,0
0,0,1,1,5420,1000.0,184,1,0,0
0,1,0,0,13999,0.0,343,1,1,0
0,1,0,1,7020,0.0,179,0,2,0
0,0,0,1,9830,0.0,303,1,1,1
1,0,0,1,12680,0.0,327,1,1,1
0,1,3,1,5504,1319.0,188,1,1,1
0,1,0,1,6925,3451.0,262,1,1,1
0,1,0,1,6321,0.0,139,1,0,1
0,0,3,1,2929,1860.0,108,1,1,1
0,1,2,1,5126,8318.0,300,1,0,1
1,1,0,0,5038,1156.0,142,1,0,1
0,0,0,1,5991,2084.0,213,1,2,1
0,1,0,1,5504,2550.0,193,1,0,1
1,0,1,0,2467,2787.0,201,0,2,0
0,1,3,0,3593,1000.0,158,0,1,0
1,1,0,1,5594,3104.0,222,1,2,1
1,1,2,1,9059,0.0,243,0,1,0
1,1,1,0,8789,1836.0,234,1,0,1
0,1,0,0,4877,1660.0,171,1,1,1
1,1,0,1,9368,0.0,236,1,0,1
0,1,0,1,7257,0.0,221,1,1,1
1,1,1,1,5490,1020.0,201,1,0,1
0,0,0,1,7252,3256.0,293,1,1,1
0,0,2,1,3171,0.0,123,1,0,0
1,1,3,1,10254,1000.0,292,1,1,1
1,1,0,0,5800,0.0,177,1,1,1
1,1,0,1,7711,1850.0,226,1,1,1
1,1,0,1,5175,0.0,137,1,1,1
0,1,1,1,12029,0.0,258,1,1,0
1,1,0,1,10679,1370.0,272,1,1,1
0,0,0,1,11449,1293.0,317,1,1,0
1,1,1,0,2359,5394.0,220,0,1,0
1,1,1,1,8446,0.0,226,0,0,0
1,1,0,1,8103,0.0,188,1,0,1
0,1,1,1,5482,0.0,192,1,0,0
1,1,0,1,9027,1202.0,266,1,1,1
0,0,1,1,5503,0.0,166,0,0,0
0,0,1,1,6944,4541.0,282,1,0,1
0,0,0,1,3306,0.0,140,1,0,1
1,1,0,1,3173,1823.0,136,1,1,1
1,1,0,0,4292,1241.0,180,1,0,1
1,0,0,1,4747,0.0,162,1,1,1
1,0,0,1,5178,2718.0,236,0,0,0
1,1,0,1,2677,0.0,127,1,1,0
1,1,1,1,3651,0.0,101,1,0,0
0,1,2,1,11815,0.0,295,1,1,1
0,1,0,1,6133,3431.0,219,1,1,1
1,1,0,1,4756,0.0,121,1,2,1
1,0,3,1,4175,0.0,132,1,1,1
0,1,0,0,4896,0.0,114,1,0,1
0,1,1,1,7739,0.0,200,1,0,1
1,1,3,1,8180,0.0,241,1,2,1
0,1,1,1,7752,3080.0,291,1,2,1
1,0,1,1,6123,0.0,153,1,0,1
1,1,1,1,4845,1037.0,153,0,2,0
1,0,0,0,4361,0.0,148,0,1,0
1,1,2,0,9222,2247.0,281,0,1,0
0,1,0,1,5912,0.0,181,1,0,0
0,0,3,1,5699,1670.0,218,1,1,1
0,1,3,1,6745,1000.0,196,1,1,1
0,1,0,0,6677,1553.0,237,1,1,1
0,0,2,1,7222,0.0,138,1,2,1
1,0,2,0,12301,0.0,313,1,1,1
0,1,0,1,2864,0.0,114,1,0,1
1,1,0,1,3154,2298.0,159,1,2,0
1,1,0,1,7612,1834.0,251,1,1,1
1,0,3,1,3876,0.0,127,0,2,0
0,1,1,0,3238,0.0,164,0,2,0
0,1,0,1,3060,2022.0,127,1,0,1
1,1,0,1,6502,1000.0,215,1,2,1
1,0,3,1,13516,1640.0,354,1,2,0
0,1,2,1,3093,0.0,91,1,2,1
1,1,3,1,8487,1551.0,287,1,1,1
0,0,1,1,9233,1076.0,226,1,2,1
0,0,2,1,5144,1443.0,190,1,1,0
1,0,1,0,6816,0.0,248,1,1,1
0,1,0,1,4964,2579.0,234,1,0,0
1,0,0,1,1960,2572.0,142,1,1,1
0,1,0,0,5740,0.0,183,1,0,1
1,1,1,1,11553,0.0,264,1,0,1
0,1,0,1,25000,3572.0,600,1,1,1
1,1,1,1,8208,2131.0,231,1,2,1
1,0,0,1,3118,0.0,133,1,1,1
1,1,0,1,18801,0.0,413,1,1,1
0,1,0,1,4680,1027.0,163,1,1,0
1,1,2,1,4897,1475.0,128,1,2,1
1,1,0,1,6580,2006.0,236,1,2,1
0,0,0,0,6579,0.0,140,1,1,1
0,0,0,1,8385,0.0,176,0,1,0
1,0,2,1,5871,0.0,206,1,1,1
1,0,3,1,1553,0.0,107,1,0,0
0,0,0,1,6866,2092.0,212,1,1,1
1,0,0,1,6559,1282.0,201,1,2,1
0,1,3,1,5595,0.0,172,1,1,1
1,1,2,1,11995,0.0,267,1,1,1
1,1,0,1,3454,0.0,127,1,0,1
0,1,2,0,7047,0.0,166,1,0,1
0,1,0,0,11903,0.0,316,1,1,1
1,0,0,1,8599,0.0,201,0,1,0
1,1,3,1,3823,1541.0,140,1,0,1
0,0,0,1,2291,0.0,70,0,1,0
1,1,2,1,2351,1920.0,126,0,0,0
1,1,0,1,3108,0.0,100,1,0,0
0,0,0,1,3260,1000.0,170,1,1,0
1,0,1,1,4768,1000.0,116,1,0,1
1,1,0,1,5456,1622.0,218,1,0,1
1,1,0,1,7711,0.0,193,1,2,1
1,0,0,1,5765,0.0,154,1,1,1
1,0,1,1,6110,0.0,208,1,1,1
0,1,0,1,8868,0.0,215,1,2,1
1,1,3,1,6121,1026.0,164,1,2,1
0,0,0,0,9120,2257.0,331,0,1,0
1,1,2,1,8521,0.0,197,1,1,1
1,1,0,1,4275,0.0,145,1,1,1
1,0,3,1,14986,0.0,352,1,2,1
1,1,3,1,2782,3655.0,159,1,0,1
1,0,3,1,4512,1842.0,176,1,1,0
0,1,3,1,6870,7221.0,369,1,1,1
1,1,0,1,4706,1000.0,148,1,2,1
0,1,0,0,7318,1108.0,223,1,1,1
1,1,3,1,4036,1162.0,161,1,1,1
1,1,0,1,7145,1257.0,209,1,2,1
1,0,0,1,5236,0.0,149,1,0,1
1,0,0,1,7876,1000.0,255,1,0,1
1,1,0,1,5011,5727.0,258,1,1,0
1,0,2,0,5466,1000.0,76,1,2,0
1,0,0,1,2997,1119.0,116,1,2,1
1,1,1,0,3898,2075.0,167,1,0,1
1,1,3,0,6988,0.0,193,1,0,1
1,1,0,1,3649,0.0,80,1,1,1
1,1,1,1,6109,0.0,175,1,1,1
1,1,0,1,14498,3642.0,443,1,2,1
0,1,1,1,8315,0.0,234,1,1,1
0,1,0,1,2510,1919.0,111,1,1,0
1,1,0,1,6596,2628.0,224,1,1,1
1,1,3,1,4369,0.0,162,1,2,1
0,1,1,1,9692,0.0,218,1,0,1
0,1,0,0,5743,0.0,151,1,0,1
0,1,2,1,4894,0.0,142,1,0,0
1,1,0,1,4021,1514.0,191,1,2,1
1,1,2,0,13581,1728.0,351,1,2,1
1,0,0,0,5452,3434.0,244,1,1,0
1,1,3,0,3675,0.0,113,0,1,1
0,1,0,1,3554,0.0,169,1,2,1
1,1,2,1,5739,0.0,182,1,2,1
1,0,0,1,6247,1575.0,212,1,1,1
0,1,0,1,3057,1934.0,135,0,2,0
0,1,2,1,6979,1224.0,221,1,2,1
1,1,0,0,6193,0.0,129,1,1,1
1,0,3,0,4943,0.0,121,1,0,1
0,0,0,0,3991,0.0,125,1,0,0
0,1,0,1,7913,3493.0,268,1,2,1
1,0,0,1,14857,0.0,384,1,0,1
1,1,1,1,5949,9559.0,330,1,1,1
0,1,2,0,3460,1308.0,109,1,2,1
0,1,0,1,6760,2106.0,222,1,1,1
1,1,0,1,5340,0.0,181,1,2,1
1,1,0,0,6862,1000.0,237,0,0,1
1,1,2,0,11239,3939.0,342,1,2,0
1,0,0,1,10750,4203.0,368,1,0,1
0,0,0,1,9833,1000.0,235,1,1,1
1,1,0,1,7348,4762.0,286,0,2,0
1,0,0,1,3639,1709.0,166,1,1,1
1,0,0,1,1982,1714.0,148,1,0,0
1,0,2,1,4707,2597.0,151,1,0,1
1,0,2,1,3840,0.0,135,1,2,0
1,1,0,1,3877,1675.0,151,1,0,1
1,1,3,1,15093,0.0,354,1,1,1
1,0,2,0,6971,1128.0,201,1,1,1
1,0,3,1,12998,1889.0,314,1,1,1
1,1,0,0,6286,0.0,180,1,0,1
1,0,0,1,3517,4653.0,237,1,1,1
1,0,0,0,6251,0.0,198,1,0,1
1,1,0,0,4042,2117.0,179,1,0,0
1,0,2,1,6175,0.0,165,1,2,1
1,1,3,1,7200,0.0,188,1,0,1
0,1,0,1,4878,2215.0,193,1,1,0
1,0,3,0,3543,0.0,162,1,0,0
1,0,0,0,4090,0.0,114,1,1,0
0,0,3,1,2744,2405.0,136,1,1,1
1,1,1,1,5886,1000.0,153,0,1,0
0,0,1,1,2322,1960.0,130,1,0,1
1,1,0,1,7326,2132.0,222,1,0,0
1,0,2,1,3083,0.0,128,1,2,0
0,1,0,0,8208,0.0,189,1,2,0
0,1,0,1,4938,3090.0,218,1,2,1
0,1,2,0,4729,1591.0,231,1,1,0
0,1,0,1,5201,2247.0,181,1,0,1
1,1,2,1,3603,3279.0,197,1,0,1
1,1,3,1,6927,0.0,225,1,0,1
1,1,3,1,5780,0.0,194,1,0,1
1,1,1,1,5480,1432.0,160,1,2,0
1,1,0,1,2718,1000.0,157,1,1,1
0,1,0,1,6702,1692.0,246,1,1,1
1,0,0,0,7827,2319.0,264,1,2,1
1,1,0,0,5190,1807.0,139,1,1,1
0,0,0,1,3815,1000.0,127,1,2,1
0,1,0,0,4806,1156.0,139,0,1,0
0,1,3,1,8834,2744.0,318,1,0,0
1,1,1,0,6633,2324.0,246,1,0,1
1,1,1,1,3554,0.0,177,0,1,0
1,1,2,1,6087,2076.0,204,1,1,1
1,1,2,0,10955,2460.0,315,1,2,1
1,1,0,1,6984,0.0,145,0,2,0
1,1,2,1,3880,0.0,112,1,0,1
0,1,1,1,7446,1229.0,235,1,2,1
1,1,1,1,5189,1000.0,156,1,0,1
1,1,1,1,4525,0.0,132,0,1,0
1,0,0,1,6573,1613.0,162,1,2,1
1,0,2,1,4654,2961.0,165,0,2,0
0,1,2,1,2768,0.0,108,1,2,0
0,1,1,1,16360,0.0,383,1,2,1
1,0,0,1,6148,3458.0,230,0,1,0
0,1,0,0,4577,0.0,161,0,1,0
0,1,1,1,2241,2658.0,132,1,2,0
1,0,0,1,11493,2205.0,363,1,0,1
0,1,0,1,9554,0.0,198,1,0,0
1,0,2,1,8790,1290.0,222,0,1,0
1,1,0,1,21516,4458.0,562,1,1,1
0,1,0,1,5666,0.0,197,1,2,1
1,1,0,0,4973,1213.0,169,1,2,1
1,1,0,0,7110,0.0,250,1,2,1
0,1,0,1,15132,0.0,376,1,2,0
0,1,1,1,2604,1706.0,161,1,2,0
0,0,0,1,9584,2078.0,252,1,1,1
0,0,1,1,7311,0.0,241,1,0,0
1,1,0,1,11779,0.0,280,1,2,1
0,1,0,1,3953,1453.0,156,1,0,0
1,0,3,1,6045,0.0,195,1,0,0
1,0,2,1,3741,4142.0,200,1,2,1
1,1,0,1,6219,1328.0,237,1,1,0
0,0,3,1,11919,3254.0,357,1,0,1
0,1,2,1,10389,2365.0,317,0,1,1
0,1,0,1,2295,0.0,84,1,2,0
1,0,0,0,6969,0.0,206,1,2,1
1,0,1,0,10091,0.0,243,1,0,1
1,0,3,1,2356,2282.0,158,0,2,0
1,0,1,1,3816,0.0,104,1,2,1
0,1,1,1,8396,0.0,202,1,2,1
0,0,1,1,5472,0.0,143,1,1,1
1,1,0,1,6508,0.0,197,0,0,0
0,1,2,1,5887,4922.0,234,1,0,1
0,1,0,0,4491,2221.0,173,1,0,1
1,1,2,0,8057,3049.0,265,1,0,1
1,1,1,0,8380,0.0,217,1,0,1
1,1,0,0,4353,1271.0,187,1,2,1
0,1,0,1,8505,2030.0,265,0,0,0
1,0,1,1,6474,0.0,228,1,0,0
1,0,3,1,11184,0.0,309,1,2,0
0,1,2,0,7320,1579.0,178,1,1,1
0,1,0,1,12036,0.0,312,1,1,1
1,1,2,1,10685,3347.0,309,1,1,1
1,1,0,1,4176,0.0,142,1,1,1
0,1,0,1,6426,0.0,172,1,1,1
0,1,0,0,4657,2054.0,161,1,0,1
1,1,0,0,7518,0.0,199,1,1,1
0,1,1,0,5864,1773.0,203,1,1,0
1,1,0,0,11207,0.0,248,1,1,1
1,1,0,0,8204,2003.0,273,1,1,1
0,1,0,1,6022,3754.0,237,1,1,1
1,0,0,0,25000,0.0,560,1,1,1
0,1,1,1,5302,2228.0,183,1,0,1
0,1,1,1,5002,0.0,135,1,1,1
1,1,0,1,8667,2427.0,258,1,0,1
0,1,3,0,6100,0.0,94,0,0,0
1,0,0,1,4774,0.0,157,1,1,0
0,1,0,1,3986,0.0,92,1,0,1
1,1,0,0,8916,1000.0,214,0,2,0
0,0,3,1,3868,0.0,101,1,1,1
1,1,0,1,9196,0.0,236,1,1,1
1,1,1,1,7665,0.0,212,1,1,1
1,0,2,1,5954,0.0,172,1,2,1
1,1,1,1,4612,0.0,157,0,2,1
0,0,0,1,4649,1000.0,137,1,0,0
0,1,1,1,11293,0.0,273,1,1,1
0,0,0,1,13489,0.0,319,1,0,1
1,0,0,1,6641,0.0,161,1,1,0
1,1,3,1,14997,0.0,347,1,2,1
1,1,1,1,10655,3184.0,310,0,1,1
1,1,0,0,8478,1000.0,245,1,1,1
1,0,1,0,13835,1064.0,325,1,2,1
1,0,3,1,6076,2438.0,224,0,2,0
1,0,3,1,9845,0.0,228,1,1,1
0,1,0,0,2272,0.0,146,1,2,1
1,0,3,0,6339,0.0,168,1,0,1
1,1,0,1,8204,2343.0,223,1,1,1
0,1,0,0,5222,1000.0,136,1,2,0
1,0,0,0,6238,3507.0,247,1,2,0
1,0,0,1,6042,0.0,169,0,1,0
1,0,0,1,15796,2374.0,438,0,0,0
0,0,0,1,2523,0.0,89,1,0,0
1,1,2,1,2571,3608.0,199,0,1,0
1,1,0,1,5130,2590.0,269,1,1,1
0,0,3,1,8979,2831.0,273,1,2,1
1,1,2,1,7388,0.0,203,1,1,1
1,1,0,1,7893,2364.0,230,1,0,1
1,1,3,1,4267,0.0,148,1,1,1
0,0,0,1,5413,0.0,178,1,1,0
1,1,0,0,3764,0.0,122,0,0,0
1,0,0,1,3497,0.0,110,1,0,1
1,1,0,1,4962,1333.0,165,0,1,0
0,1,1,1,11166,1000.0,270,0,0,0
1,1,0,1,5195,0.0,157,0,0,0
0,0,1,1,3252,1951.0,153,1,1,1
1,1,1,1,14693,1892.0,374,1,1,1
1,1,2,1,7450,2344.0,266,1,1,0
1,1,0,1,8704,0.0,226,0,1,0
1,1,0,1,2759,4497.0,191,1,0,0
1,1,1,0,3709,1880.0,150,1,0,1
1,0,0,1,10661,0.0,257,1,1,1
