Gender,Married,Dependents,Education,ApplicantIncome,CoapplicantIncome,LoanAmount,CreditHistory,PropertyArea,Loan_Status
0,1,0,0,2442,3592.0,160,1,2,0
0,1,3,0,7647,0.0,228,1,2,0
1,1,0,0,4940,0.0,198,0,0,0
0,0,1,1,4910,0.0,172,1,2,0
0,1,1,0,4426,0.0,192,0,2,0
1,0,0,0,3432,0.0,95,1,0,0
1,1,1,1,4958,1840.0,165,1,0,1
1,1,0,1,5640,0.0,133,1,0,1
0,1,1,1,1856,2071.0,139,1,2,1
0,1,0,1,3396,0.0,122,1,0,1
0,1,1,0,3914,2100.0,166,1,0,1
0,1,0,1,5054,1557.0,202,1,2,1
0,1,1,1,8076,0.0,242,0,1,0
0,0,0,1,3023,0.0,72,1,2,1
0,1,0,1,3466,3200.0,168,1,2,1
0,1,0,1,3441,1642.0,172,1,0,1
1,0,0,0,2978,6576.0,229,1,2,1
0,1,2,1,3738,0.0,104,1,0,1
0,1,0,0,6538,0.0,206,1,1,1
1,0,3,1,2625,1900.0,108,1,1,1
1,1,3,1,5507,7726.0,307,0,0,1
0,0,1,1,1898,1769.0,131,0,2,0
1,0,0,1,3358,1790.0,138,1,1,1
1,0,0,1,3771,1000.0,164,1,0,1
0,1,2,1,10274,0.0,241,0,2,1
1,1,0,1,3876,0.0,162,1,1,1
1,0,0,1,1500,0.0,76,1,2,0
0,1,1,1,1636,1369.0,126,1,1,0
0,1,2,1,4523,0.0,159,1,2,1
1,0,2,1,6044,0.0,155,1,0,1
1,1,0,1,5365,2101.0,147,1,0,1
0,1,1,1,4835,1044.0,176,1,1,1
0,1,0,1,7951,1000.0,230,1,0,0
0,1,0,0,3395,1549.0,162,0,2,0
1,1,2,1,6956,0.0,183,1,1,1
1,1,0,1,1966,1446.0,107,1,0,1
0,1,0,1,2828,2643.0,209,1,0,0
1,1,0,1,1801,2095.0,91,1,2,1
1,0,2,1,3876,0.0,145,0,2,0
0,1,2,1,4345,0.0,122,1,1,0
0,1,1,1,4708,1102.0,157,1,1,1
1,0,2,1,4586,2128.0,176,1,0,1
1,0,0,1,2796,2187.0,129,0,1,0
1,1,0,0,4043,1000.0,165,0,0,0
1,1,0,0,2103,3631.0,199,1,1,1
0,1,0,1,8792,1177.0,261,1,1,1
1,1,0,1,3820,2109.0,171,0,2,0
1,0,3,1,3482,0.0,94,1,1,1
0,1,0,0,9842,3482.0,329,1,2,0
0,0,0,1,2389,2039.0,192,0,1,0
0,1,0,1,2533,0.0,91,1,2,1
0,1,0,1,2570,0.0,92,1,1,0
0,1,3,0,4298,0.0,121,1,1,1
0,1,0,1,5518,1378.0,175,1,2,1
0,0,0,1,6437,0.0,110,1,0,1
0,1,2,1,16090,1000.0,401,1,0,1
1,1,0,1,1500,0.0,58,1,0,1
1,1,0,1,6029,0.0,130,1,2,1
1,1,0,1,3365,3950.0,215,1,0,1
1,1,1,1,3316,0.0,89,1,2,1
1,1,3,0,3262,4449.0,195,1,1,1
0,0,2,1,2823,1314.0,169,1,0,1
1,0,0,0,10324,3955.0,300,1,1,1
1,1,2,1,6776,0.0,147,1,0,1
1,1,0,1,4498,3186.0,210,1,1,0
1,0,0,1,8738,1000.0,273,1,1,1
0,0,0,1,2087,2300.0,98,1,1,0
0,0,0,0,2286,1000.0,125,1,0,0
0,0,0,1,1500,1702.0,128,0,1,0
1,1,1,1,3134,2602.0,113,1,2,1
1,1,3,1,4821,1461.0,195,1,2,1
0,1,0,1,4681,0.0,165,1,2,1
1,1,0,0,4791,0.0,138,1,0,1
1,1,0,1,2196,0.0,125,1,2,0
0,1,0,1,6644,0.0,211,1,1,0
0,1,1,0,5013,0.0,152,1,0,0
0,1,0,1,6415,0.0,167,0,2,0
0,1,2,0,1726,3992.0,140,1,2,1
0,0,0,0,5196,0.0,152,1,1,1
0,1,0,0,2455,2594.0,165,1,0,0
0,0,0,1,3645,0.0,114,0,0,0
0,1,0,1,5809,0.0,111,1,1,1
1,0,0,1,4654,0.0,174,1,2,1
0,0,1,0,2905,0.0,112,1,0,0
1,1,0,0,4461,1000.0,149,1,2,1
1,0,1,1,2067,1000.0,132,1,0,1
1,1,0,1,7904,0.0,246,1,2,1
0,0,0,1,4013,1952.0,99,1,2,1
0,1,0,0,7779,3265.0,281,1,1,1
1,1,2,1,3417,3881.0,160,1,1,1
1,1,0,1,3422,2562.0,182,0,2,0
1,0,2,1,3034,1120.0,136,1,1,0
0,0,0,1,6891,1000.0,223,0,2,0
0,0,2,0,3119,1000.0,119,1,1,1
1,0,0,1,6138,0.0,125,1,0,1
1,1,1,1,3673,0.0,112,1,2,1
1,1,1,1,1655,1815.0,129,1,0,1
1,1,3,1,3343,1087.0,163,1,2,1
0,1,0,1,2466,2448.0,118,1,0,0
1,1,0,1,4523,1738.0,200,1,2,1
0,1,0,1,2452,0.0,82,0,0,0
0,0,2,1,7065,3960.0,279,1,1,0
1,1,0,1,4249,1000.0,142,1,1,1
1,1,2,1,4069,0.0,135,1,2,0
0,1,0,1,6173,1981.0,235,0,1,0
0,0,0,0,7200,1635.0,196,1,2,0
1,1,0,1,4402,0.0,121,1,1,1
0,1,3,1,3024,3386.0,182,1,2,1
1,1,1,0,1831,0.0,146,1,2,0
0,1,3,1,3155,1791.0,127,1,0,1
1,1,0,1,3266,0.0,166,1,1,1
1,1,1,1,4691,1696.0,227,1,1,0
0,0,1,1,3742,2838.0,179,1,1,0
0,1,0,1,6272,0.0,167,1,1,1
0,0,2,1,3273,6000.0,218,0,2,0
0,1,3,1,4322,1000.0,154,1,0,1
1,1,3,1,8038,0.0,175,0,2,0
0,0,2,1,5275,0.0,153,1,2,1
1,1,0,1,4315,2871.0,231,1,1,0
0,0,0,1,3291,1000.0,120,0,1,0
1,1,3,0,3240,0.0,108,0,0,0
1,1,0,1,2906,0.0,65,1,2,1
1,1,1,0,3393,0.0,127,1,0,0
1,0,1,1,6488,1000.0,206,1,1,1
1,1,1,1,3980,0.0,131,1,2,1
0,1,3,1,2264,3830.0,166,0,1,0
1,0,0,1,10765,1968.0,297,1,2,1
1,1,0,1,5218,0.0,166,1,1,1
1,0,0,1,2200,5425.0,201,1,0,1
0,1,0,1,3565,0.0,129,1,2,1
1,0,0,0,4700,1428.0,177,1,0,1
1,1,0,1,10428,0.0,286,1,2,1
0,1,2,1,2555,1441.0,146,1,0,1
0,0,3,0,7244,1476.0,229,0,2,0
1,0,0,1,8952,0.0,267,1,0,1
1,0,0,1,3247,0.0,125,0,1,0
1,1,3,0,3870,0.0,160,1,1,1
0,0,0,1,2648,0.0,118,1,1,1
1,1,0,1,4016,1073.0,105,1,1,1
0,0,0,0,4366,2595.0,221,0,1,0
0,0,1,1,6184,1265.0,202,1,1,0
0,1,0,1,7670,1835.0,238,1,1,1
1,0,3,1,3059,3383.0,185,1,1,1
1,1,0,1,1662,3211.0,138,1,1,0
1,1,0,1,4400,0.0,143,1,0,1
0,1,0,1,5150,0.0,138,1,2,1
1,1,0,0,5037,0.0,182,1,1,0
0,1,1,1,3776,5695.0,236,1,0,0
1,0,2,1,4733,0.0,135,1,1,1
1,0,2,0,9487,0.0,216,0,2,0
0,0,1,1,5382,0.0,164,1,0,1
1,1,3,1,3689,1442.0,157,1,1,0
0,0,2,1,3463,0.0,128,1,1,0
1,1,2,1,4084,0.0,105,1,0,1
1,1,0,1,10080,0.0,211,1,2,1
0,1,0,1,4057,0.0,146,1,1,0
1,1,0,1,4403,3915.0,253,0,0,0
0,0,1,1,3494,0.0,94,1,2,0
1,1,0,1,7703,0.0,243,1,1,1
1,1,0,1,11848,3147.0,356,1,2,1
1,0,3,1,5570,0.0,161,1,1,1
0,0,3,1,4634,0.0,132,1,2,0
1,1,3,1,4529,2388.0,153,1,2,1
1,1,0,1,1500,0.0,104,1,0,1
0,1,1,0,6454,0.0,159,1,2,0
0,1,0,1,4755,0.0,125,1,1,1
1,1,0,1,5509,1000.0,204,1,0,0
1,1,0,0,3115,2791.0,121,1,1,1
1,1,0,1,3669,2919.0,143,1,0,1
1,0,0,1,3620,3009.0,182,1,2,1
1,1,2,1,7411,0.0,205,1,1,0
0,1,0,0,3679,0.0,135,0,2,0
0,1,2,1,12598,1562.0,325,1,0,1
0,1,0,1,5516,1915.0,261,0,1,0
1,1,0,0,2349,0.0,91,1,0,1
0,1,0,1,4170,2131.0,170,1,1,0
1,1,0,1,3210,0.0,94,1,2,1
1,1,1,1,1500,0.0,83,1,2,1
1,1,0,1,9894,0.0,263,1,2,1
0,0,0,1,6320,0.0,206,0,2,0
1,1,0,1,5805,2096.0,170,1,0,1
0,0,0,0,4830,1000.0,160,0,1,0
1,1,3,0,2228,0.0,105,0,2,0
0,1,0,1,3491,0.0,134,0,1,0
0,1,2,1,6774,1235.0,210,1,0,1
1,1,1,1,2629,0.0,116,1,1,1
0,1,3,1,1500,1528.0,90,1,1,1
0,1,2,0,3969,0.0,168,1,1,1
1,1,1,1,4142,1000.0,177,1,2,1
1,1,1,1,4758,0.0,111,1,1,1
1,0,3,1,6401,0.0,151,1,0,1
1,0,0,1,6116,0.0,146,1,0,1
1,1,0,1,5061,0.0,168,1,2,1
0,1,0,0,8084,0.0,179,0,2,0
0,0,2,1,2080,1111.0,105,0,2,0
0,0,2,1,5723,0.0,175,1,1,0
1,0,0,1,6083,0.0,170,1,2,1
1,1,1,1,2392,4872.0,201,1,1,1
1,0,0,0,2097,1000.0,85,1,2,0
1,1,0,0,3062,1750.0,161,1,2,1
1,0,3,1,3194,1000.0,118,1,1,1
0,1,0,1,6481,1000.0,191,1,1,0
1,0,0,0,3270,3569.0,192,1,0,1
1,0,1,0,2898,2770.0,165,1,0,0
1,1,2,0,3275,2616.0,168,1,2,0
0,0,0,1,7780,0.0,186,1,2,1
1,0,1,0,4476,0.0,132,1,2,1
1,0,0,1,4065,0.0,131,1,1,1
1,0,0,1,4209,7416.0,248,1,0,0
1,0,0,1,8484,1723.0,242,1,0,1
1,0,1,0,3057,3105.0,182,0,1,0
1,1,0,1,8584,0.0,189,1,1,1
0,1,3,0,4940,1000.0,197,0,1,0
1,1,2,1,4104,1000.0,183,1,0,1
1,0,3,1,15528,0.0,329,1,2,1
1,1,0,1,2623,3765.0,211,1,1,1
1,1,3,1,3726,0.0,120,1,2,1
1,0,0,1,2401,3458.0,177,1,1,1
1,1,0,1,7159,1105.0,202,1,0,1
1,0,0,1,10348,5268.0,385,1,2,0
0,0,0,1,10249,1119.0,287,0,2,0
1,1,1,1,8200,2270.0,239,0,1,0
1,1,0,1,4028,1985.0,141,0,1,0
0,1,0,1,3704,0.0,87,1,0,1
1,1,1,1,1928,4461.0,182,1,1,1
1,1,0,1,12307,0.0,310,1,2,1
1,0,1,1,5622,0.0,178,1,0,0
1,0,0,1,3477,2022.0,157,1,0,1
0,1,2,1,8638,1571.0,225,1,2,0
0,1,2,0,2734,0.0,87,1,0,1
0,1,0,1,5449,0.0,187,1,1,1
1,1,0,1,4079,0.0,119,1,1,0
0,1,0,1,6120,0.0,175,0,1,0
0,1,2,1,4307,0.0,109,0,1,0
0,0,0,1,2152,1080.0,123,0,0,0
1,1,0,0,4618,0.0,130,1,0,1
1,1,0,1,7513,4705.0,320,0,2,0
0,1,0,0,4382,0.0,156,1,2,1
0,0,0,0,6552,2292.0,214,1,1,1
1,1,2,1,2636,0.0,99,0,1,0
1,0,0,1,4389,0.0,124,1,0,0
0,0,0,1,3254,0.0,79,1,0,1
1,0,2,1,6460,5602.0,269,0,2,1
0,1,2,0,4517,1783.0,180,1,1,1
0,1,0,1,6279,0.0,183,1,1,1
1,0,0,1,7660,0.0,206,1,0,1
1,1,0,1,6284,0.0,168,1,0,1
1,1,3,1,5097,3300.0,241,1,1,1
0,1,0,1,2699,1052.0,126,1,2,1
1,0,3,1,4440,0.0,156,1,2,1
1,1,1,0,3406,0.0,73,1,2,0
0,1,0,1,3744,0.0,30,1,2,1
1,0,0,1,3687,0.0,130,1,2,1
0,0,0,0,2724,1452.0,97,1,1,1
1,1,0,0,1671,0.0,78,1,0,0
0,1,0,1,3184,0.0,106,1,2,0
1,1,1,1,4898,0.0,187,1,0,1
0,1,3,0,2266,8742.0,280,1,0,0
1,1,1,1,4482,3193.0,207,1,0,1
1,1,1,1,11500,0.0,300,1,1,1
1,0,0,1,7416,0.0,207,1,1,0
0,1,0,1,10114,0.0,240,1,0,1
1,1,0,1,5407,4558.0,276,1,1,1
0,1,1,1,7972,0.0,181,1,2,1
1,1,3,1,3096,1000.0,140,1,1,1
0,1,1,1,3222,1093.0,97,1,2,1
0,0,0,1,1500,3521.0,155,1,0,1
0,1,0,0,8047,0.0,215,0,0,0
1,0,1,1,9606,1081.0,305,1,1,1
1,1,0,1,3372,1366.0,105,1,1,1
0,0,2,1,3916,0.0,113,0,1,0
1,0,2,1,3050,0.0,131,1,2,0
1,1,1,1,5384,0.0,166,1,2,0
1,0,0,1,7804,0.0,210,1,2,1
1,1,0,1,1860,0.0,63,1,1,1
1,1,0,1,5457,3392.0,212,1,0,1
1,0,0,1,3872,0.0,158,1,1,0
0,0,0,1,4706,6531.0,273,1,0,1
0,1,1,1,5594,0.0,171,1,0,0
1,0,1,1,4047,1785.0,163,1,0,1
1,1,0,0,4222,0.0,104,1,1,1
0,1,0,1,3996,4780.0,248,0,0,0
0,1,0,1,7223,0.0,207,1,0,0
1,1,0,1,5482,0.0,217,1,1,1
1,1,2,1,4965,2171.0,167,1,1,1
0,1,0,1,2355,0.0,117,1,2,0
0,0,0,1,3680,3225.0,155,1,1,1
1,0,0,1,6969,1000.0,213,1,0,0
1,1,2,1,4531,6291.0,290,1,0,0
0,1,1,1,6184,1360.0,149,1,0,1
0,1,0,1,10756,1704.0,294,1,2,1
0,1,0,1,7474,0.0,185,1,2,1
1,1,2,1,4659,10086.0,327,1,0,1
0,1,3,1,3444,2310.0,174,1,1,0
0,1,0,0,1500,0.0,108,1,2,0
1,0,3,1,4087,0.0,128,1,1,1
0,1,3,1,3778,3169.0,194,1,2,1
1,1,3,1,5405,0.0,160,1,0,1
0,1,1,1,4117,0.0,132,1,0,0
0,1,1,1,3788,0.0,98,1,2,1
0,1,0,1,1826,1486.0,143,1,2,0
1,1,2,0,2779,0.0,112,1,2,0
1,0,0,1,5643,1000.0,192,0,1,0
1,1,1,1,10487,5911.0,357,1,1,1
0,0,0,1,4235,0.0,123,1,2,1
1,1,2,1,5239,2078.0,191,1,0,1
0,0,2,1,7159,5419.0,263,1,1,0
0,0,0,0,2964,1815.0,103,1,2,0
1,0,2,1,5342,1726.0,176,1,1,1
0,1,0,1,3070,0.0,124,1,1,1
0,1,2,1,6852,1853.0,207,0,2,0
0,0,0,1,4796,0.0,120,1,2,1
0,0,0,1,5162,0.0,132,0,1,0
0,1,3,1,3007,0.0,98,1,1,1
1,0,0,1,6332,0.0,167,1,2,1
1,1,2,1,12611,3710.0,430,1,2,1
1,1,0,1,2686,0.0,130,1,2,0
1,1,0,1,3752,1116.0,172,1,1,1
0,0,0,1,4993,1000.0,199,1,1,1
0,1,1,1,6589,2184.0,200,1,1,1
0,1,0,1,3361,0.0,86,0,2,0
1,1,0,1,1500,2105.0,94,1,2,1
0,0,0,1,8774,0.0,258,1,0,0
1,1,0,1,6504,0.0,166,0,1,0
1,0,3,0,1860,1000.0,75,1,1,1
1,1,3,0,3282,0.0,104,1,2,1
1,1,0,1,9740,0.0,238,1,1,1
0,1,1,1,9171,1594.0,272,1,1,0
1,0,0,1,7110,0.0,198,1,0,0
1,0,1,1,4072,2836.0,167,1,1,1
0,1,2,1,4635,0.0,159,0,0,0
1,0,3,0,4165,0.0,117,1,2,0
1,0,0,1,7817,0.0,202,1,2,1
1,1,2,1,2870,0.0,124,1,1,1
1,1,0,1,2972,0.0,93,1,1,0
1,0,3,1,7369,7450.0,332,1,2,1
0,1,0,1,4349,3545.0,222,1,0,1
0,0,1,1,8859,1931.0,244,1,0,0
1,1,1,1,3178,0.0,103,1,2,1
1,0,1,1,4326,1424.0,178,1,2,1
0,1,0,1,2803,1400.0,185,1,2,1
0,1,3,1,4463,2960.0,213,0,0,0
1,1,0,0,2123,0.0,104,0,0,0
1,1,1,1,3484,1000.0,152,1,0,1
1,0,0,0,2168,1538.0,97,1,0,1
0,1,0,1,6291,0.0,178,1,2,0
0,1,0,1,6363,2467.0,225,1,0,1
0,1,0,0,1872,0.0,95,1,2,0
1,0,0,1,8664,2514.0,276,1,0,1
0,1,0,0,15501,5302.0,475,1,1,0
1,0,0,1,4550,2302.0,179,1,2,1
0,1,2,1,3227,0.0,116,1,0,0
1,1,3,0,18254,0.0,384,0,1,0
1,1,0,0,2299,2321.0,134,0,1,0
1,1,0,1,4491,1000.0,194,0,0,0
0,1,0,0,4864,0.0,155,1,1,1
0,0,0,0,8713,1766.0,259,0,1,0
0,0,1,1,5323,1000.0,223,1,2,0
1,0,1,1,3465,0.0,85,1,2,0
1,0,0,1,2763,0.0,77,1,1,1
1,0,0,0,3748,0.0,167,1,0,0
1,0,0,1,2687,2124.0,147,1,1,0
1,1,2,1,4554,2401.0,183,1,0,1
0,1,3,0,3353,2112.0,129,1,1,1
1,0,0,1,2106,4212.0,187,0,2,0
1,1,0,1,8329,2151.0,273,1,0,1
0,0,2,0,3467,1000.0,111,1,2,1
1,1,3,1,2358,0.0,93,1,2,1
0,1,0,1,4088,2495.0,173,1,2,1
0,1,0,1,4601,0.0,148,1,1,1
1,1,0,1,1857,1000.0,79,1,1,1
0,1,1,1,5249,2533.0,236,0,2,0
1,1,0,1,2634,0.0,125,1,1,0
0,1,0,0,10462,5138.0,352,0,2,0
0,1,1,1,5778,0.0,160,1,0,1
0,1,0,1,3641,1209.0,143,1,0,1
0,0,2,1,3063,0.0,91,1,2,1
1,1,0,1,4219,3481.0,192,1,2,1
0,0,0,1,6041,0.0,164,1,2,1
1,1,1,1,4390,0.0,178,1,2,1
1,1,0,1,3989,0.0,153,1,0,0
1,0,3,1,4578,0.0,164,1,0,1
1,1,0,1,3288,0.0,125,1,2,1
1,1,0,0,3745,2907.0,155,1,0,1
0,1,1,1,1567,0.0,80,0,2,0
0,1,0,0,7236,0.0,218,1,1,1
0,1,3,1,5163,0.0,121,1,0,1
1,0,0,1,3020,6844.0,263,0,0,0
0,1,0,1,11491,1000.0,357,0,1,0
1,0,0,1,4644,1371.0,196,0,2,0
1,1,0,1,2648,1949.0,177,1,2,1
0,0,2,1,6825,0.0,191,1,1,1
1,1,2,1,5426,0.0,182,1,1,1
0,1,0,1,5416,0.0,140,1,0,1
0,0,0,1,3594,2336.0,188,1,0,0
1,1,2,1,5570,1412.0,205,1,1,1
1,1,3,1,3901,2385.0,182,1,0,1
1,1,0,1,5872,0.0,200,1,0,1
1,1,0,1,1715,0.0,70,1,1,1
0,1,0,1,3579,0.0,116,1,1,1
1,1,2,1,10520,1471.0,292,1,0,1
1,0,0,0,3030,0.0,84,1,1,1
1,0,0,1,3288,3520.0,191,0,1,0
0,1,2,1,3554,0.0,78,0,0,0
1,1,0,1,2422,1186.0,148,1,2,1
0,1,0,1,1500,2887.0,138,1,0,1
0,1,0,1,3962,1959.0,155,1,2,1
1,1,0,1,4759,3288.0,190,1,0,1
0,1,0,1,4331,1160.0,153,0,2,0
1,1,0,1,4136,1000.0,169,0,0,0
1,1,0,1,4543,1451.0,183,0,2,0
0,1,1,1,7416,1261.0,205,1,1,1
1,1,2,0,4043,1905.0,147,1,2,1
1,1,2,1,3337,1363.0,160,1,1,1
1,1,0,1,3863,3116.0,171,1,0,1
1,0,0,1,5941,1680.0,203,1,2,0
1,0,0,0,9009,0.0,233,1,0,1
1,1,0,1,3248,0.0,122,1,2,0
1,1,0,1,4672,2246.0,209,1,0,1
0,1,1,1,5266,1969.0,163,1,1,1
1,1,0,1,2707,2714.0,110,0,2,0
0,0,0,0,4492,0.0,125,0,1,0
1,1,0,1,2137,4626.0,230,0,0,1
1,1,1,1,1836,1733.0,171,0,2,0
0,1,0,1,5342,0.0,202,1,2,1
1,1,1,0,3670,2236.0,163,1,2,1
1,1,0,1,4920,1199.0,127,1,1,1
0,0,3,1,4407,0.0,79,1,1,1
1,1,3,1,2729,7523.0,239,1,1,1
1,1,0,0,4347,1246.0,156,1,0,1
0,1,0,1,2400,0.0,130,1,2,0
1,1,0,1,8914,0.0,249,1,1,1
0,0,0,1,2257,2623.0,153,1,1,0
1,0,1,1,4032,0.0,108,1,1,1
1,1,2,1,2640,0.0,78,1,2,1
1,1,1,1,5914,0.0,174,1,2,1
1,0,2,0,3767,3100.0,204,1,1,1
1,0,0,1,3431,3656.0,201,1,1,1
1,1,0,0,6813,2026.0,200,0,2,0
0,0,2,1,4512,0.0,156,0,1,1
1,1,0,1,5757,5185.0,279,1,0,1
0,1,1,1,2722,0.0,77,1,0,0
1,1,0,0,2203,0.0,74,1,0,0
0,0,0,1,4691,2630.0,213,0,1,0
0,0,3,1,3791,0.0,119,1,2,1
0,1,0,0,6082,3616.0,283,1,1,1
1,1,3,0,4272,1589.0,179,1,1,1
0,1,3,0,4927,0.0,136,1,2,1
1,0,2,1,1974,4632.0,181,1,2,1
0,1,1,1,11432,1000.0,300,1,1,1
0,1,1,1,4096,1422.0,142,1,0,0
1,1,2,0,6303,0.0,153,0,0,0
1,1,0,1,2927,5026.0,226,0,0,0
0,1,0,1,5187,0.0,174,1,0,0
1,1,1,1,2318,1398.0,139,1,0,1
1,0,0,1,5574,0.0,199,1,1,1
1,1,0,0,3721,1413.0,139,1,0,1
0,0,0,0,4512,0.0,182,1,0,0
0,1,1,0,6304,0.0,153,1,0,1
1,1,2,1,2401,7544.0,223,1,1,1
0,0,0,0,3158,1000.0,89,0,1,0
1,0,3,1,5589,1647.0,183,1,1,1
1,0,1,1,12696,1959.0,330,1,0,1
1,1,2,1,4150,0.0,146,1,1,1
1,1,1,1,5976,1000.0,195,1,0,1
1,0,2,1,4215,6569.0,235,1,0,1
0,1,0,1,11744,0.0,275,1,2,1
1,1,2,0,1856,2566.0,129,1,2,1
1,0,0,1,4662,1106.0,120,1,1,1
1,0,3,1,1972,2814.0,121,1,2,1
1,1,3,1,1500,1294.0,86,1,1,1
1,1,0,1,5160,4272.0,274,1,0,1
1,1,0,1,4768,0.0,150,1,2,1
1,0,2,1,3856,0.0,143,1,0,1
1,0,0,1,4217,1432.0,125,1,2,1
1,1,2,1,20934,0.0,498,1,0,1
1,0,0,0,3908,0.0,160,1,1,0
0,0,0,1,5739,0.0,114,1,1,1
0,0,3,1,3214,4127.0,179,1,1,1
0,1,1,1,5154,0.0,165,0,0,0
0,1,2,1,3947,3783.0,220,1,1,1
0,1,0,1,3621,8984.0,285,1,1,1
0,1,1,0,11041,0.0,263,1,2,1
0,0,1,1,8011,6229.0,319,1,2,1
0,1,1,1,4761,1706.0,182,0,1,0
1,0,1,1,1500,1000.0,129,1,0,1
1,1,1,0,3712,1663.0,138,0,2,0
0,1,0,1,17180,0.0,418,1,0,1
1,1,0,1,3962,1208.0,133,1,0,1
0,1,2,1,7720,0.0,183,1,1,0
1,1,0,1,9145,2852.0,310,0,2,0
1,0,1,0,4961,2001.0,212,1,0,1
0,1,0,1,2919,2837.0,186,1,0,0
1,1,1,1,1500,0.0,47,0,1,0
1,1,2,1,6260,0.0,163,1,0,1
1,1,0,1,2959,0.0,129,0,1,1
1,1,0,0,4856,2296.0,194,1,1,1
1,0,0,1,2380,0.0,70,1,1,1
0,1,1,1,3894,4328.0,225,1,0,1
1,0,2,1,4522,0.0,122,0,0,0
0,1,0,1,5086,3933.0,275,1,2,0
1,1,2,1,2546,0.0,139,1,2,1
1,1,0,1,8090,2255.0,272,1,0,1
1,1,0,0,3299,1484.0,179,1,0,1
1,1,3,1,1925,1086.0,111,1,0,1
0,0,0,1,4211,1000.0,173,1,1,0
0,1,0,1,4524,0.0,177,1,2,1
0,0,0,1,4818,1645.0,185,1,1,1
0,1,0,1,8787,0.0,219,1,1,1
1,0,0,1,3951,0.0,86,0,2,0
0,0,0,1,4188,1529.0,162,0,2,0
0,1,1,1,2561,1177.0,145,1,0,0
1,0,0,1,6702,1000.0,227,0,0,0
1,1,0,0,4876,0.0,160,0,0,0
1,0,0,1,3604,0.0,108,0,2,1
1,0,0,0,1715,0.0,34,1,2,1
0,1,1,1,9156,0.0,220,1,1,1
0,0,3,1,2407,0.0,90,1,0,1
1,0,0,1,3308,0.0,108,1,0,0
1,1,3,1,5319,0.0,171,1,0,1
0,0,1,1,2444,2944.0,207,1,1,1
1,1,1,0,2107,0.0,95,1,0,0
0,0,0,1,1537,1000.0,95,0,0,0
0,0,0,1,6377,0.0,171,0,2,0
1,1,0,1,3386,1987.0,160,0,0,0
1,0,1,1,19218,2072.0,455,0,1,1
1,0,0,1,2704,0.0,107,1,0,0
0,1,3,1,2805,2098.0,159,1,2,1
1,0,0,1,3351,0.0,122,1,1,0
0,1,0,1,5021,1539.0,192,1,2,1
0,0,1,0,3515,0.0,131,1,1,1
1,1,0,0,6040,1000.0,146,1,2,1
1,1,0,1,2726,0.0,120,1,2,1
1,1,1,1,2228,0.0,77,1,1,1
1,1,3,1,1809,2007.0,98,1,2,1
1,1,2,0,1500,0.0,52,0,1,0
1,1,1,1,3432,2227.0,174,1,1,1
0,0,1,1,3825,1617.0,153,1,0,1
1,1,3,1,3243,7251.0,217,0,1,0
0,1,0,1,8280,0.0,227,0,2,0
0,1,0,0,8217,4015.0,258,1,2,1
1,1,0,1,3761,1570.0,160,1,0,1
1,1,0,1,1813,0.0,92,1,1,1
0,0,1,0,3349,0.0,139,0,0,0
0,0,1,0,3294,0.0,160,1,1,0
1,1,1,0,3201,1000.0,99,1,0,1
0,1,0,0,3137,0.0,111,1,2,1
1,1,1,1,3207,4180.0,190,0,0,0
1,1,0,1,3665,0.0,134,1,0,1
1,1,1,0,3236,0.0,120,1,2,1
1,1,1,0,4935,1000.0,159,1,1,1
1,0,0,1,5325,1296.0,171,1,0,1
0,0,0,1,2820,2557.0,129,1,1,1
1,1,0,1,8396,2556.0,293,1,0,1
1,1,2,1,2724,4141.0,198,1,2,1
0,0,3,1,1980,0.0,112,1,1,0
1,1,1,1,5379,0.0,149,1,0,1
1,1,0,0,2955,2017.0,133,0,1,0
1,1,0,1,5222,1105.0,149,1,0,0
1,1,1,1,1500,1000.0,108,1,2,0
1,1,2,1,8921,0.0,202,1,2,0
1,0,0,1,6223,0.0,220,1,2,1
1,1,0,1,2100,0.0,59,1,1,1
1,1,1,0,2123,1000.0,119,1,1,1
1,0,0,1,10261,2915.0,352,1,0,1
1,1,0,0,3075,1703.0,160,1,1,1
1,1,0,0,2930,0.0,112,1,1,1
0,1,0,1,1500,6114.0,178,1,1,1
1,1,2,1,3731,1000.0,110,1,2,1
1,0,3,1,3968,0.0,148,1,0,1
0,1,1,1,6359,1762.0,250,1,0,1
1,1,0,0,2209,0.0,83,1,0,0
0,1,0,0,2079,0.0,63,0,0,0
0,0,0,1,5571,6383.0,227,1,0,1
1,1,0,1,7356,2167.0,215,1,1,1
0,1,1,1,2027,0.0,87,1,1,1
1,0,0,1,7636,1774.0,278,0,0,0
1,0,0,1,4531,0.0,157,1,2,1
1,1,0,1,7676,3747.0,286,1,0,1
0,1,0,0,4293,1052.0,146,1,2,1
0,0,0,1,1500,2458.0,114,1,1,1
1,1,0,1,4121,1586.0,199,1,1,1
1,1,3,1,7555,0.0,206,1,2,1
1,1,0,1,2844,0.0,54,0,0,0
0,0,0,1,3662,2569.0,157,1,1,0
1,1,2,1,4072,0.0,109,0,2,0
1,0,3,0,1500,3954.0,145,1,1,0
1,1,1,1,10256,0.0,269,1,0,1
0,0,2,0,2833,0.0,103,1,1,0
1,0,0,1,5726,0.0,162,1,2,1
1,1,0,0,4258,1259.0,193,0,2,0
1,0,0,1,8339,0.0,199,1,0,1
