Gender,Married,Dependents,Education,ApplicantIncome,CoapplicantIncome,LoanAmount,CreditHistory,PropertyArea,Loan_Status
0,1,0,0,5244,2751.0,211,1,2,1
1,0,0,1,4241,2986.0,213,0,1,0
1,0,0,1,2630,0.0,90,0,1,0
0,0,0,1,4124,0.0,128,0,2,0
0,0,1,0,1685,0.0,84,1,1,0
1,0,1,1,11202,2230.0,354,0,2,0
0,1,0,1,8088,0.0,210,1,1,0
1,1,0,0,5754,4295.0,214,0,0,0
1,1,1,1,6254,2778.0,235,0,2,0
1,1,0,1,6942,0.0,132,0,1,0
0,0,1,0,4266,0.0,115,0,1,0
1,0,3,0,2214,1699.0,70,1,2,1
0,0,0,1,5503,0.0,150,1,1,1
1,0,0,0,6368,3590.0,244,0,1,0
0,1,0,0,4185,3996.0,247,0,0,0
0,1,0,1,5618,1717.0,237,1,0,0
1,0,1,1,6628,0.0,127,0,0,0
0,0,0,0,8037,1430.0,239,1,1,1
0,1,1,1,2470,0.0,70,0,1,0
0,1,3,1,7333,2997.0,241,0,2,0
1,1,0,1,10938,1000.0,274,1,2,1
1,1,1,1,3924,1000.0,158,1,2,1
0,1,1,0,7746,3766.0,211,0,2,0
1,1,0,1,6574,0.0,238,0,1,0
0,1,2,1,4317,1931.0,189,0,0,0
1,1,3,0,4128,0.0,89,0,0,1
1,1,0,0,7423,1891.0,265,1,1,1
0,1,0,0,12206,0.0,329,1,2,1
1,0,0,1,4106,0.0,172,0,0,0
0,1,0,1,2813,1283.0,128,0,2,0
1,1,2,0,3502,0.0,139,1,0,1
0,1,0,1,25000,2474.0,600,1,0,1
0,1,0,1,8868,1538.0,288,0,0,0
1,0,1,1,8560,0.0,185,0,1,0
1,0,0,1,9275,0.0,234,0,1,0
0,1,0,1,4626,1000.0,169,0,1,0
1,1,0,1,13221,1123.0,343,1,0,1
1,0,3,1,4172,5023.0,235,1,1,0
1,1,1,1,8867,0.0,202,0,0,0
1,0,1,1,5718,0.0,172,1,1,0
0,0,1,1,14105,0.0,319,1,1,0
1,1,0,1,7936,1123.0,212,0,1,0
0,1,3,0,5918,0.0,154,0,0,0
1,0,1,1,2812,1010.0,88,1,0,1
1,0,0,1,4155,3064.0,221,1,2,1
1,1,0,1,4676,0.0,157,0,2,0
1,0,1,0,7140,2024.0,244,0,1,0
1,0,2,0,3480,0.0,123,1,1,1
0,1,0,1,12114,0.0,311,1,1,1
1,0,0,1,12546,4204.0,374,0,2,0
0,1,1,1,11032,5150.0,382,0,2,0
1,1,0,0,11616,0.0,288,1,1,1
0,0,0,1,7766,1000.0,235,0,2,0
1,1,0,1,20888,1137.0,495,1,2,1
1,0,0,0,1617,1748.0,108,1,1,1
0,1,2,1,7660,0.0,205,0,2,0
0,0,0,1,5230,0.0,117,0,2,0
1,1,1,1,8141,5708.0,303,0,0,0
1,0,0,1,3484,2052.0,169,0,1,0
0,0,0,0,8756,2663.0,290,0,1,0
0,0,2,1,14094,2634.0,402,1,1,1
1,1,3,0,12798,7214.0,386,1,2,1
0,1,2,1,8576,0.0,168,1,1,1
1,1,0,1,9663,0.0,242,0,1,0
0,0,1,1,2419,0.0,78,1,1,1
0,0,0,1,7618,3663.0,300,0,1,0
1,1,0,1,4236,1756.0,72,1,2,1
0,1,0,1,6896,0.0,205,1,2,1
0,1,0,1,10747,2162.0,301,1,2,1
1,1,0,1,17177,0.0,406,1,2,1
0,1,1,1,7409,0.0,202,0,2,0
0,0,0,0,8584,1476.0,257,0,0,0
1,0,2,1,4571,1196.0,145,1,2,1
1,0,3,1,2440,4246.0,174,0,0,0
1,1,0,1,7443,3057.0,290,0,2,0
0,0,3,1,7970,2267.0,252,1,0,0
1,0,0,1,6928,0.0,189,0,2,1
1,1,0,1,3738,2415.0,172,0,1,0
0,0,1,1,3614,1913.0,163,1,0,0
0,0,1,1,2707,2432.0,170,1,0,1
0,1,1,1,17920,1094.0,429,1,2,0
0,0,0,0,2871,0.0,120,1,2,1
0,0,1,1,6595,0.0,168,1,1,1
1,1,0,1,8806,0.0,261,0,2,0
1,1,2,0,5596,0.0,148,0,1,0
1,0,3,1,3808,0.0,104,0,1,0
1,1,0,1,6152,0.0,146,1,2,1
1,1,0,1,4521,0.0,143,0,2,0
0,1,0,0,5491,0.0,136,1,2,1
1,1,1,1,5720,2619.0,243,1,0,1
0,1,0,1,4982,0.0,109,1,1,1
1,1,1,1,6833,1938.0,239,0,1,0
1,1,1,1,17547,2330.0,373,1,2,1
0,0,2,1,5726,2716.0,227,1,1,1
0,1,0,1,5882,1699.0,239,0,1,0
1,1,0,0,2383,1000.0,110,1,0,1
0,1,1,1,5367,3012.0,239,1,1,1
1,0,1,1,7587,2109.0,196,1,2,1
0,1,1,0,2629,3787.0,212,1,0,1
1,0,0,1,7558,0.0,179,0,2,0
0,1,0,0,5687,0.0,135,1,2,1
1,1,0,1,5995,0.0,155,0,1,0
1,1,0,0,7815,0.0,206,1,1,1
0,1,0,1,3801,2195.0,127,1,0,1
1,1,0,1,10502,1909.0,319,1,2,1
1,0,3,1,7611,0.0,216,0,2,0
0,1,0,1,5476,1417.0,173,1,1,0
1,1,1,0,6628,2442.0,215,1,2,0
1,0,3,0,3265,0.0,86,0,1,0
0,1,0,1,8874,0.0,184,1,2,1
0,1,2,0,4896,1273.0,179,0,2,0
1,1,1,1,16957,2611.0,431,1,0,1
1,1,0,1,2713,0.0,142,0,1,0
0,0,0,0,3372,1068.0,135,0,2,0
1,1,0,1,5515,0.0,155,1,2,1
0,1,0,0,3952,0.0,113,1,1,1
0,1,0,1,7708,2673.0,226,0,1,0
1,0,0,1,6112,3586.0,226,0,1,0
0,0,0,1,6783,1998.0,195,1,0,1
1,0,0,0,2582,1468.0,147,1,1,0
1,1,0,1,7487,4561.0,235,1,1,1
0,0,3,0,6643,1250.0,226,1,0,1
1,0,3,1,12015,2865.0,324,0,2,0
0,1,0,1,6919,0.0,209,0,1,0
0,1,0,1,4690,2434.0,140,1,1,1
1,0,1,1,8526,0.0,239,0,2,0
0,0,3,0,9834,1000.0,291,1,2,1
1,0,2,0,4133,0.0,139,1,1,1
0,1,2,1,7083,1055.0,206,1,0,0
0,0,0,1,1500,0.0,105,1,0,0
0,1,2,1,6769,0.0,246,0,2,0
1,1,0,1,5086,0.0,166,0,2,0
1,1,0,1,3920,4048.0,197,0,2,0
1,1,0,0,7393,4271.0,273,0,1,0
0,0,2,0,5093,4499.0,244,1,2,0
0,1,1,1,7124,0.0,210,1,1,0
0,1,0,1,3740,0.0,92,0,0,0
1,1,0,0,2783,0.0,155,1,0,0
0,1,3,1,4473,5753.0,260,1,0,1
0,0,0,0,4605,2379.0,136,1,0,0
1,1,1,1,13104,0.0,339,0,1,0
0,0,3,1,8326,1832.0,262,1,0,1
1,1,0,1,6720,0.0,186,0,2,1
0,1,0,1,6414,2917.0,201,0,0,0
0,1,0,1,10601,0.0,256,1,1,1
1,0,1,1,5191,2547.0,286,1,1,1
1,1,0,0,7747,1910.0,274,0,2,1
1,1,2,1,7067,1645.0,223,1,0,1
0,1,0,0,6745,0.0,212,1,1,1
0,1,0,1,8582,0.0,235,1,0,0
1,0,0,1,7561,0.0,223,0,0,0
1,1,1,0,9654,1655.0,255,0,1,0
0,1,0,0,3455,0.0,104,0,2,0
0,1,0,1,8074,1208.0,251,1,0,1
1,0,0,1,6327,2440.0,230,0,2,0
1,1,0,0,13129,1000.0,352,0,2,0
0,0,0,0,2809,2289.0,112,0,1,0
1,0,0,1,2544,0.0,89,0,0,0
0,1,0,1,11955,0.0,290,1,0,1
1,0,3,1,4842,2854.0,179,1,1,1
1,1,2,1,5250,0.0,169,0,1,0
0,1,0,0,8351,0.0,215,0,1,0
1,0,0,1,4069,1237.0,149,0,0,0
0,0,3,0,3154,2581.0,172,1,2,0
1,1,0,1,3149,0.0,124,0,2,0
1,0,3,1,4953,1127.0,130,0,0,0
1,0,3,1,7003,0.0,175,0,0,0
1,1,1,1,17089,0.0,401,0,2,0
1,1,0,1,3827,0.0,80,0,1,1
1,1,2,1,4897,5822.0,254,1,2,1
0,1,0,1,5627,3136.0,210,0,2,0
1,1,0,1,11597,0.0,249,1,2,1
0,0,0,1,7596,2869.0,289,1,1,1
0,1,0,0,9843,1896.0,270,0,2,0
0,0,2,1,6621,1888.0,181,1,0,1
1,1,0,0,5499,0.0,193,0,1,0
0,1,1,0,5673,1532.0,184,0,1,0
1,0,0,1,4071,2392.0,182,1,0,1
1,1,0,1,10456,0.0,260,0,1,1
1,1,1,1,5844,1000.0,163,1,2,1
0,1,0,1,4223,2593.0,209,0,0,0
1,1,3,1,7128,1856.0,227,0,0,0
1,1,1,1,3134,4301.0,207,1,2,1
1,1,0,1,10018,1000.0,264,0,1,0
0,0,0,0,5088,1323.0,200,1,0,1
0,1,0,1,7550,1000.0,216,0,2,0
1,0,0,1,5940,0.0,162,0,2,0
1,1,0,0,8922,1000.0,242,1,1,1
0,1,3,0,4958,1956.0,177,1,1,1
1,1,2,1,11130,0.0,269,1,2,1
1,1,3,1,7233,0.0,180,1,1,1
1,1,1,1,3751,0.0,116,1,2,1
1,0,3,1,12381,1182.0,304,0,0,0
0,1,0,1,9975,0.0,261,1,1,1
1,0,3,1,5619,2164.0,164,0,1,0
0,1,1,1,3089,1662.0,152,1,1,1
1,1,2,1,3744,1873.0,176,1,2,1
0,0,0,1,4512,0.0,147,1,0,0
0,1,0,0,3147,0.0,102,1,1,1
1,0,0,1,5094,0.0,155,1,1,1
1,0,3,1,7126,2788.0,253,1,2,1
1,0,0,0,11870,6662.0,422,1,1,1
1,1,0,1,13696,0.0,320,0,1,0
0,0,1,1,7403,0.0,230,0,1,0
1,0,3,1,5411,1000.0,173,0,1,0
0,0,0,1,2880,0.0,124,0,1,0
0,0,0,1,10414,1852.0,284,1,1,1
0,0,1,0,8934,0.0,243,1,2,0
0,1,0,1,14128,1526.0,372,1,1,1
1,1,1,1,4135,0.0,124,1,1,1
1,1,2,0,8840,2530.0,279,0,2,0
1,1,0,1,9451,1000.0,252,1,0,1
0,1,0,1,7481,6520.0,343,0,0,0
1,0,3,1,5631,2183.0,239,0,0,0
1,1,0,1,4070,1817.0,193,1,0,1
1,1,0,0,5582,2175.0,205,0,0,0
1,1,0,1,5868,0.0,184,1,2,1
0,0,0,0,5626,2049.0,188,0,1,0
0,1,0,1,7451,3559.0,265,1,2,0
1,0,0,1,6550,1957.0,156,1,0,1
0,0,0,1,5935,0.0,186,0,1,0
0,1,0,1,3573,0.0,107,1,1,1
0,1,0,0,6374,1480.0,209,0,2,0
1,1,1,1,3790,0.0,184,1,0,0
1,0,0,0,6082,0.0,196,0,2,0
1,0,0,0,6317,3671.0,239,1,1,0
0,0,2,1,7753,6101.0,283,0,1,0
0,1,0,1,16614,0.0,330,1,2,1
0,1,0,1,2549,1316.0,148,0,2,0
1,0,0,0,4877,0.0,114,0,2,0
1,0,0,1,8816,0.0,206,1,2,1
0,1,0,1,5005,1021.0,157,0,0,0
1,0,3,1,2967,2870.0,159,1,0,1
0,0,0,1,10460,0.0,242,0,1,0
1,0,1,1,19436,1934.0,493,0,2,0
0,1,0,1,7708,0.0,225,1,1,1
1,1,0,1,7935,0.0,171,0,0,1
1,1,3,1,2255,10706.0,328,1,1,1
1,1,0,0,7916,0.0,193,0,2,1
0,0,1,1,8888,0.0,182,0,2,0
0,1,1,1,4750,1498.0,158,1,0,0
1,0,0,0,7119,3319.0,268,0,2,0
0,0,0,1,16650,2270.0,455,1,0,1
1,0,1,0,5916,0.0,190,1,0,1
1,0,1,1,14056,1870.0,364,0,1,1
1,0,0,1,6677,1617.0,201,1,0,1
0,1,3,1,6766,0.0,177,0,2,0
1,0,3,1,14123,2156.0,394,1,1,0
1,1,0,1,3388,2621.0,189,1,0,1
1,0,1,0,4189,0.0,155,0,0,0
0,1,3,1,4441,3253.0,210,0,2,0
1,1,1,0,3129,0.0,127,1,0,0
1,0,1,1,2766,1271.0,130,1,1,1
1,1,1,1,10354,1363.0,274,1,0,1
0,1,1,1,9172,1610.0,194,0,1,0
1,0,0,0,3786,3718.0,204,1,1,1
1,1,0,1,4498,0.0,164,0,2,0
0,1,2,1,2940,0.0,118,0,2,0
0,0,1,1,10364,1000.0,262,0,2,0
0,0,0,1,2569,1339.0,77,0,2,1
1,0,0,0,7659,0.0,237,0,2,0
1,1,0,1,3715,0.0,100,0,1,0
0,1,0,0,3840,0.0,130,0,0,0
0,1,1,1,6403,8087.0,348,1,1,1
0,0,0,1,5275,0.0,140,1,1,0
1,0,3,1,2929,0.0,108,0,1,0
1,1,2,1,5917,3001.0,215,0,1,0
1,1,0,1,6182,0.0,192,0,2,1
1,1,0,1,5163,3724.0,230,1,1,0
1,0,0,1,10985,1000.0,268,1,0,1
1,1,0,1,1963,2193.0,138,0,1,0
1,1,1,1,4690,0.0,122,0,1,0
1,1,3,0,4282,3444.0,241,1,2,1
1,1,0,1,21357,1076.0,486,0,0,1
0,1,2,1,3217,0.0,125,1,1,1
1,0,1,1,11813,1713.0,330,1,0,1
1,1,3,1,4543,1000.0,214,1,2,1
0,1,0,0,14683,4035.0,414,0,1,0
0,0,0,1,6659,0.0,154,0,2,0
1,1,1,1,11228,2859.0,339,1,0,1
1,1,0,0,3000,2084.0,179,0,1,0
1,0,0,1,11874,0.0,308,0,1,0
1,1,2,1,6919,0.0,193,1,0,1
1,1,0,0,6207,0.0,194,0,0,0
1,1,0,0,5142,0.0,103,1,1,1
1,1,1,1,7396,0.0,248,0,2,0
1,0,0,0,3375,2836.0,156,0,1,0
1,1,0,1,4493,0.0,110,0,0,0
1,1,1,1,11630,0.0,279,1,1,1
0,0,2,1,14951,1342.0,396,0,2,0
0,1,0,1,5511,2490.0,207,1,0,0
0,1,0,0,8011,1000.0,217,1,0,1
1,1,2,1,9630,0.0,251,1,2,1
0,1,2,1,7447,2616.0,303,0,2,0
1,1,3,1,3474,0.0,97,1,2,1
0,0,0,1,11492,0.0,280,1,0,0
1,1,0,0,3222,7229.0,276,0,1,0
0,1,0,1,3262,1000.0,99,0,1,1
1,1,0,1,12312,0.0,243,1,0,1
0,1,1,1,2985,0.0,116,1,2,1
0,1,1,1,7329,0.0,246,1,1,1
1,1,3,0,11470,0.0,280,1,2,1
1,1,0,1,12292,2278.0,359,0,0,0
0,0,0,1,3746,0.0,123,1,1,1
0,0,0,1,8581,2149.0,299,0,1,0
1,1,0,1,7022,0.0,188,0,0,0
1,0,1,1,7959,1201.0,164,0,0,0
1,1,2,1,6320,5351.0,306,1,2,1
1,0,3,0,8296,2622.0,239,1,0,1
0,1,2,1,5986,1000.0,173,1,0,0
0,0,2,1,4646,1724.0,151,1,0,0
1,0,1,1,4626,1424.0,172,0,1,0
0,1,0,1,11308,1153.0,291,1,2,0
1,1,2,1,9804,4402.0,302,1,1,1
1,1,2,0,5611,1000.0,190,1,1,1
1,0,3,0,2479,0.0,125,0,2,0
0,1,0,1,3518,1000.0,145,1,2,1
0,1,0,1,5170,0.0,148,1,1,1
0,1,2,1,5359,1219.0,176,0,0,0
1,1,2,1,6402,4803.0,286,1,1,1
1,1,0,1,7030,0.0,231,1,2,1
1,0,1,0,5174,1000.0,176,0,1,0
0,0,2,0,14674,0.0,364,1,1,1
0,1,2,1,6320,2089.0,234,1,0,1
1,1,2,1,4102,0.0,119,0,2,0
1,0,2,1,9562,1017.0,290,1,1,1
1,0,0,0,6925,0.0,218,0,2,0
1,1,1,1,8741,1000.0,245,1,1,1
1,0,0,1,2229,0.0,56,0,1,0
1,1,0,1,2703,0.0,142,1,1,1
1,0,0,0,2980,1928.0,162,1,0,0
1,1,0,0,4188,0.0,146,1,1,1
1,0,0,1,9223,0.0,223,1,1,1
1,0,2,1,5982,1850.0,238,0,1,1
1,1,1,1,5084,0.0,154,1,0,0
0,0,1,1,11490,0.0,293,1,0,1
1,0,3,0,3798,1639.0,213,1,1,0
0,1,2,0,6001,0.0,172,1,1,1
1,0,0,1,8409,2276.0,327,1,2,1
0,1,0,1,6686,0.0,183,1,2,1
1,1,0,0,4733,0.0,149,0,0,0
1,0,3,1,5225,0.0,111,1,2,1
1,1,3,1,4954,0.0,97,1,0,1
0,0,0,1,6660,1609.0,234,1,0,1
0,0,3,1,5355,1792.0,205,1,2,0
0,1,2,1,4865,3387.0,183,1,0,0
0,1,0,1,2718,3197.0,169,1,1,1
0,1,3,1,4342,1000.0,132,1,2,1
1,1,0,1,15988,0.0,385,0,2,1
0,1,3,1,8241,2690.0,253,0,0,0
0,0,0,1,5077,1521.0,192,0,2,0
1,0,0,0,4608,0.0,128,0,2,1
1,1,1,0,5609,0.0,187,0,1,0
1,1,0,1,2474,2514.0,131,1,0,0
0,1,2,1,11294,1251.0,323,0,0,0
0,0,3,1,9766,0.0,252,0,1,0
0,1,1,1,3600,0.0,127,1,1,1
0,1,2,1,5870,4217.0,247,1,0,0
1,1,1,1,5315,3043.0,203,0,2,1
1,1,2,1,8930,1628.0,266,1,0,1
0,0,0,1,2836,0.0,121,0,2,1
1,1,0,0,4474,1000.0,128,1,0,0
1,1,3,1,7854,0.0,166,1,1,1
0,1,0,1,6768,2282.0,265,1,0,0
1,0,1,1,5198,0.0,125,0,0,1
0,1,3,0,3356,1159.0,136,0,2,0
0,1,3,1,4366,3326.0,190,0,2,0
0,0,0,1,3439,0.0,151,0,1,0
0,1,2,1,4342,0.0,125,1,1,0
1,1,0,0,5859,2925.0,237,1,1,1
1,1,0,1,12161,5937.0,446,1,1,1
0,0,0,1,8206,0.0,213,1,0,0
1,1,2,1,4911,2002.0,171,1,2,1
1,0,0,1,3311,0.0,150,1,1,0
1,0,1,1,3579,4083.0,214,1,1,1
1,1,0,1,4728,1423.0,196,0,1,0
1,1,2,0,10184,1859.0,256,1,2,1
0,1,0,0,3899,1630.0,180,0,1,0
1,0,2,1,3092,0.0,85,1,2,1
1,1,0,1,8420,1007.0,208,0,2,0
1,1,0,1,10655,2965.0,363,1,0,1
0,1,1,1,6950,0.0,168,1,1,0
1,0,0,0,2989,2088.0,120,0,1,0
1,1,0,1,9815,0.0,264,1,0,0
1,1,0,1,4487,0.0,131,0,2,0
1,1,2,1,8066,0.0,181,1,2,0
1,0,0,0,6577,1584.0,182,1,0,1
1,0,0,1,3744,1666.0,165,0,1,0
1,1,0,1,3020,4125.0,214,0,1,0
1,1,0,1,6466,0.0,228,0,0,1
1,0,3,1,8864,0.0,226,1,0,1
0,1,0,1,6075,3809.0,203,1,2,1
1,0,1,1,2931,0.0,103,1,2,1
1,0,3,0,9405,1160.0,264,1,0,0
1,1,1,0,9579,0.0,256,1,0,0
0,1,0,1,5308,2503.0,159,1,1,1
1,1,3,1,12655,4078.0,408,1,0,0
1,1,3,0,2952,2235.0,163,1,1,1
1,1,0,0,13868,1213.0,322,0,1,0
0,1,0,0,5542,0.0,154,1,2,1
1,0,2,1,3722,0.0,104,1,0,1
0,1,3,1,7155,1190.0,232,0,0,0
1,0,1,1,6301,2249.0,220,1,1,1
1,0,1,0,3283,0.0,88,1,1,1
1,0,0,1,4226,5029.0,251,0,2,0
1,1,0,1,13183,0.0,306,1,1,1
0,1,0,1,4376,1201.0,141,0,1,0
1,1,2,1,9819,0.0,277,1,2,1
1,1,2,0,1500,1745.0,135,1,1,0
1,1,0,1,5362,0.0,168,0,2,0
0,0,0,1,5988,6951.0,320,0,1,0
0,0,0,1,7723,1000.0,217,1,1,1
0,1,1,0,10435,0.0,261,1,1,1
1,1,0,1,10161,0.0,240,1,2,1
1,1,0,1,6226,0.0,137,1,1,1
0,1,0,1,11543,2375.0,319,1,1,0
0,0,0,1,9863,0.0,246,1,2,1
1,1,0,1,11327,1000.0,327,1,0,1
0,0,0,0,1903,1838.0,135,1,1,1
1,1,1,1,7398,1000.0,194,1,2,1
0,1,3,0,12456,1056.0,338,0,1,0
0,0,0,1,3176,1425.0,132,0,2,0
0,0,0,1,4281,1000.0,131,0,1,0
1,1,0,1,8007,1079.0,249,1,2,1
1,1,0,1,3499,0.0,109,0,1,0
1,1,2,1,4631,0.0,156,1,1,1
1,1,0,0,9015,4893.0,370,0,0,0
1,1,0,1,8081,1145.0,214,0,1,0
1,1,0,1,4053,0.0,151,1,1,1
0,0,1,1,7800,0.0,183,1,1,1
1,0,0,1,8809,1443.0,264,0,1,1
1,1,0,0,8070,2302.0,276,1,2,1
1,1,0,1,19214,1259.0,486,1,1,1
1,1,0,1,4497,0.0,148,1,2,1
0,1,0,1,3477,0.0,133,1,2,0
0,1,0,1,2137,0.0,80,0,1,0
1,1,0,1,4203,1027.0,158,1,2,1
0,1,0,1,4700,1000.0,185,0,2,0
1,0,0,1,4655,1105.0,151,1,1,1
1,1,0,1,15484,0.0,341,1,1,1
0,1,1,0,5039,0.0,147,0,1,0
0,0,3,1,2677,1051.0,128,1,0,1
0,1,3,1,10970,2115.0,281,1,2,0
1,1,3,0,3404,3345.0,187,0,1,0
1,1,3,0,4755,3773.0,243,1,1,0
0,1,0,1,5718,0.0,111,1,2,1
1,1,1,1,5611,2876.0,195,1,1,1
1,1,0,0,13291,1000.0,292,0,0,0
0,1,3,1,4780,1000.0,171,0,1,0
1,0,0,1,3372,0.0,114,1,0,1
1,1,1,1,5147,1452.0,192,1,2,0
0,0,0,1,10353,0.0,263,1,2,1
0,0,0,1,5739,5991.0,305,0,2,0
1,1,0,0,6489,1000.0,216,1,1,0
0,1,0,1,6715,0.0,188,1,1,0
0,1,0,1,9787,2951.0,302,1,1,1
0,1,0,1,6797,1096.0,221,1,2,1
0,0,1,1,4026,0.0,138,1,0,0
0,0,3,1,5385,1481.0,210,1,2,1
0,1,0,1,7788,0.0,209,1,1,1
1,1,1,0,2243,0.0,118,1,0,0
1,1,1,1,15502,1973.0,361,1,0,1
0,1,1,0,13164,1000.0,319,1,2,1
1,1,1,1,7435,0.0,171,0,0,0
0,1,0,0,5939,2043.0,202,1,2,1
1,1,0,1,4744,1760.0,182,1,1,1
1,1,0,0,2964,1651.0,147,1,2,1
1,1,0,1,9768,0.0,220,0,1,0
1,0,3,1,6565,1156.0,234,1,1,1
0,1,0,1,7114,2388.0,241,1,1,1
1,0,0,1,8529,0.0,223,1,2,1
1,1,3,1,8579,0.0,179,0,1,0
1,1,1,1,6676,0.0,202,0,0,1
0,1,0,1,10291,0.0,260,1,2,1
0,1,0,0,8393,1224.0,235,1,1,1
1,0,0,0,10243,1376.0,256,0,0,0
1,1,0,1,4935,1355.0,189,1,1,1
0,1,0,0,7975,0.0,229,1,1,1
1,1,0,1,9555,2675.0,276,0,2,0
1,1,0,1,16026,2740.0,462,1,0,1
0,1,0,1,15937,1847.0,397,0,1,0
1,1,1,0,14219,4849.0,405,1,1,1
0,1,2,0,11058,0.0,291,1,1,1
1,1,0,1,15104,0.0,319,0,2,0
1,1,2,1,8507,1000.0,268,0,2,0
0,1,0,1,13011,0.0,311,1,2,1
0,0,0,1,5154,3417.0,250,0,1,0
1,1,0,1,4256,2099.0,194,0,1,0
1,1,0,1,8167,7468.0,353,1,0,1
1,1,0,1,5284,1451.0,167,0,0,0
1,0,0,0,4623,2980.0,167,1,2,1
0,1,3,1,4358,0.0,167,0,1,0
1,1,2,1,8519,1138.0,242,0,1,0
0,0,1,1,4468,0.0,146,1,2,0
0,1,0,1,6057,1880.0,192,0,0,0
1,1,0,1,9624,3407.0,271,1,1,1
1,1,0,1,9871,0.0,245,1,2,1
0,0,1,0,8399,2012.0,286,1,0,1
1,0,0,1,6070,0.0,205,0,1,0
1,1,0,1,7811,2885.0,259,1,0,1
1,1,0,1,10287,2529.0,335,1,1,1
1,1,0,1,9126,0.0,255,1,1,1
1,1,0,0,8138,0.0,180,1,1,1
1,1,0,1,3617,0.0,148,0,0,0
1,1,0,1,3787,0.0,84,1,2,1
1,1,0,0,4150,0.0,124,1,1,0
1,0,2,1,6481,1690.0,170,0,0,0
0,0,0,1,4374,4673.0,230,0,0,0
1,1,2,0,6687,1998.0,237,0,1,0
1,1,2,1,4610,0.0,163,1,1,1
1,0,0,1,6815,1000.0,231,0,2,0
0,1,0,1,6703,2645.0,178,0,1,0
1,1,0,1,5551,1687.0,229,1,1,1
0,0,0,1,4712,1524.0,209,1,0,0
0,1,1,1,6619,0.0,141,0,2,0
0,0,0,0,4602,0.0,94,1,1,1
1,1,3,1,11792,0.0,252,0,1,0
1,1,0,0,8959,5408.0,346,0,1,0
1,0,2,1,4734,0.0,155,0,0,0
0,1,0,1,7113,1078.0,141,0,2,0
0,1,2,1,8697,1086.0,231,0,2,0
0,1,0,1,9192,0.0,283,0,2,0
1,1,0,1,3106,4001.0,185,1,1,1
0,1,0,0,6047,4690.0,200,0,1,0
0,1,0,0,7064,3145.0,286,1,0,0
1,1,2,1,3077,0.0,96,0,0,0
0,0,0,0,5660,0.0,129,1,1,1
1,0,3,1,2978,2369.0,137,1,1,1
1,1,0,1,10127,0.0,229,0,0,1
1,0,3,0,4530,0.0,130,0,0,0
1,1,1,1,2293,0.0,175,1,0,0
0,0,2,1,9176,1618.0,265,1,2,0
1,1,0,1,12120,2636.0,344,1,2,1
1,0,0,0,6940,2488.0,239,1,0,0
1,1,0,0,6494,1315.0,227,0,2,0
1,1,1,1,10494,1000.0,289,1,1,1
1,0,0,1,6215,15000.0,513,0,1,0
0,1,2,1,3241,3936.0,200,1,2,0
0,1,3,1,1640,1423.0,65,0,1,0
1,1,3,1,5685,0.0,164,1,2,1
1,1,2,0,10962,1928.0,299,0,1,0
0,1,0,1,14068,0.0,344,0,2,0
0,1,2,0,9030,0.0,218,1,2,1
0,1,0,1,7360,0.0,195,0,1,0
0,1,0,0,9832,4822.0,354,1,1,1
1,1,1,1,7201,1000.0,186,1,1,1
0,0,1,0,5360,0.0,141,0,1,0
0,0,3,1,5141,0.0,112,0,1,0
0,0,0,1,6200,3642.0,277,0,1,0
0,0,1,0,5940,0.0,168,0,1,0
1,1,0,1,7305,1806.0,228,0,0,0
0,1,2,0,4112,0.0,129,1,2,1
1,0,0,0,9907,3417.0,322,0,0,0
0,1,2,1,10765,2072.0,257,1,2,1
0,0,0,1,9500,0.0,240,0,0,0
1,1,0,0,12716,0.0,262,1,0,1
0,1,1,0,9301,1515.0,248,0,2,0
0,1,0,1,4154,0.0,115,1,0,1
0,0,1,1,9470,1167.0,267,0,2,0
1,0,0,1,5544,0.0,147,0,1,0
1,1,1,0,4103,0.0,108,0,1,0
0,1,2,1,18320,2349.0,442,1,1,1
1,0,1,1,4282,0.0,158,1,1,1
1,1,1,0,5047,1588.0,187,1,0,1
1,0,1,1,10755,0.0,265,0,1,0
1,1,1,1,10521,1567.0,349,1,0,1
1,0,0,1,4391,0.0,125,1,0,1
0,0,3,0,8299,5698.0,426,0,1,0
0,0,2,0,6419,0.0,209,1,2,1
1,1,2,1,8720,2555.0,263,0,2,0
0,1,0,1,2968,0.0,117,0,1,0
1,1,0,1,2841,2059.0,175,1,0,1
1,1,0,0,3900,1053.0,109,0,2,0
0,1,0,1,5449,1723.0,212,0,2,0
0,0,1,1,2041,3882.0,158,1,2,0
1,1,3,1,5902,2270.0,242,0,1,0
1,1,1,1,10173,2575.0,301,1,1,1
0,0,1,1,14227,0.0,301,1,1,1
1,1,0,1,3098,0.0,120,0,2,0
1,1,3,0,7598,1000.0,247,0,0,0
1,0,0,1,6482,0.0,183,1,2,1
1,0,0,0,5039,0.0,98,0,2,0
1,1,1,0,6861,0.0,198,0,1,1
0,1,0,1,6543,0.0,228,0,2,0
0,1,1,1,4254,1658.0,183,1,1,1
0,0,3,1,12299,5214.0,395,1,0,1
1,1,0,1,4043,3081.0,163,0,0,0
0,1,1,1,9952,0.0,261,1,2,1
1,0,0,1,9490,0.0,260,1,2,1
1,1,1,1,8472,0.0,192,1,0,1
1,1,2,1,6269,0.0,208,1,0,0
