Gender,Married,Dependents,Education,ApplicantIncome,CoapplicantIncome,LoanAmount,CreditHistory,PropertyArea,Loan_Status
0,1,0,1,3599,0.0,67,1,2,1
0,1,0,0,4921,2850.0,210,1,0,0
0,1,2,1,5625,0.0,153,0,1,0
1,1,0,0,1659,1579.0,119,1,2,1
1,1,0,1,5692,0.0,158,1,0,1
1,1,0,1,3402,0.0,96,1,0,0
1,0,0,1,7676,1671.0,245,1,1,1
1,1,3,1,5310,2675.0,228,1,2,1
1,1,0,1,5869,1880.0,233,1,0,0
1,0,2,1,3896,3674.0,151,1,0,1
1,1,3,1,2872,0.0,94,1,1,1
0,1,0,1,2521,1544.0,121,1,1,1
1,1,2,1,10548,0.0,316,1,0,1
0,1,1,1,6125,0.0,193,1,1,1
1,1,0,1,3722,0.0,112,1,1,1
0,1,1,1,4373,0.0,134,1,2,0
0,1,0,0,3962,0.0,85,1,1,1
1,1,0,0,4066,1055.0,178,1,1,1
1,0,0,0,4130,0.0,145,1,1,1
0,1,1,1,6066,0.0,149,1,0,0
1,0,0,1,4782,2447.0,193,1,2,1
1,0,1,1,2225,2858.0,131,1,2,1
1,1,2,1,5533,2219.0,212,1,2,1
0,1,0,0,5446,1720.0,170,1,1,0
1,1,1,1,3710,5322.0,259,1,2,1
1,1,1,1,9446,0.0,217,1,1,1
1,0,0,1,3458,0.0,111,1,1,1
1,0,0,1,8313,0.0,252,1,2,1
1,0,2,0,3484,2105.0,186,1,1,1
0,1,2,1,6928,1000.0,152,0,0,0
0,0,0,1,5903,1433.0,195,0,1,0
0,1,0,0,1500,0.0,86,0,1,0
1,1,0,1,11538,0.0,286,1,0,1
1,1,1,1,4386,3990.0,203,1,1,1
0,0,3,1,2240,0.0,118,1,1,0
0,1,0,1,2100,1227.0,128,1,1,1
0,1,0,1,4310,0.0,160,1,0,1
1,0,3,1,3336,0.0,89,1,0,1
1,0,0,0,4314,0.0,125,1,1,1
1,0,1,1,7700,0.0,216,1,1,1
1,1,0,1,3959,4775.0,246,1,1,1
0,0,0,1,12627,2950.0,372,1,1,0
1,1,2,1,2777,7078.0,270,1,0,1
1,1,2,1,8285,1656.0,220,1,0,1
0,0,0,0,3104,1491.0,120,1,1,1
0,1,2,1,4426,0.0,132,1,0,0
0,0,2,1,5531,0.0,204,1,1,1
1,1,2,1,3177,1020.0,98,1,0,1
1,0,2,0,6657,0.0,184,1,0,1
1,0,0,1,2969,4168.0,180,0,0,1
0,1,0,0,5015,1448.0,217,1,1,0
0,1,2,0,5451,1000.0,172,1,2,0
0,0,0,0,4171,0.0,118,1,0,0
1,0,0,1,1726,6576.0,206,1,2,1
0,0,0,1,5252,4249.0,243,1,0,1
1,1,0,1,2871,3827.0,196,1,0,1
1,1,1,1,5526,0.0,151,1,1,1
0,0,1,1,6895,5055.0,283,1,2,1
1,1,1,1,2790,0.0,156,1,2,1
1,1,0,1,5184,2513.0,206,0,0,0
1,1,1,1,2152,0.0,114,0,0,0
1,0,0,1,2328,2976.0,137,1,0,0
1,1,1,1,7888,2452.0,243,0,1,0
1,1,0,0,2068,1833.0,144,1,1,1
0,1,0,0,6556,0.0,183,1,0,1
0,1,0,1,2256,0.0,110,1,1,0
1,0,2,0,7837,1000.0,230,1,0,1
1,1,0,1,1500,0.0,53,1,1,1
1,1,0,1,2750,6728.0,256,1,0,1
1,0,0,1,5399,1836.0,174,1,1,1
1,1,0,1,5448,3238.0,227,1,0,1
0,1,0,1,5056,1000.0,150,1,1,0
0,1,0,1,5181,3503.0,211,1,2,1
0,0,0,1,2435,0.0,123,1,1,1
1,1,0,1,3927,2288.0,222,1,1,1
0,1,0,1,5751,1604.0,175,1,2,1
0,1,0,1,6226,0.0,203,1,0,0
0,1,1,1,2769,5384.0,208,1,1,0
1,1,3,1,2559,2053.0,155,1,2,1
0,0,0,1,3316,2032.0,166,0,2,0
1,1,2,1,2818,4633.0,184,1,1,1
0,0,1,1,4387,2168.0,182,1,0,1
0,1,1,0,2452,0.0,120,0,2,0
0,1,2,1,2554,0.0,143,1,2,0
1,1,0,1,1634,1633.0,118,1,0,1
1,1,0,1,1855,1215.0,123,1,1,1
1,1,0,1,6743,0.0,183,1,2,1
1,0,3,0,2360,0.0,120,1,1,1
1,1,1,1,3302,3174.0,215,1,1,1
0,1,3,1,7846,2775.0,224,1,1,1
1,1,1,0,1500,0.0,110,1,1,1
1,1,2,1,3128,1251.0,126,0,1,0
0,1,2,1,6265,1000.0,182,1,0,0
1,1,0,1,4937,3318.0,256,1,1,0
1,1,0,0,2989,0.0,136,1,0,1
1,0,3,1,4210,0.0,178,1,2,0
1,1,0,1,3449,0.0,98,1,0,0
1,1,3,1,2896,0.0,194,0,2,0
1,1,0,1,4128,1000.0,207,1,0,1
0,1,0,1,6412,0.0,185,1,1,0
0,0,2,1,8738,1806.0,290,1,1,1
1,1,2,1,2570,0.0,96,1,0,0
0,1,3,1,4720,1369.0,186,1,1,1
1,1,0,1,4394,1000.0,200,1,2,0
1,1,0,1,3882,0.0,186,0,0,0
0,0,2,1,3224,3025.0,155,1,0,1
0,0,0,1,4331,4425.0,256,1,2,0
1,1,0,1,2910,0.0,100,1,2,1
0,0,0,1,4331,5697.0,256,1,0,1
1,1,2,1,7115,1280.0,154,1,2,1
1,0,2,1,2861,1271.0,185,1,2,0
1,0,0,1,2773,1143.0,143,0,2,0
0,1,1,1,3566,0.0,94,1,0,1
1,0,1,0,3755,0.0,123,0,0,1
1,1,2,1,5674,0.0,192,1,2,1
1,1,0,1,2627,2158.0,104,1,1,1
1,1,2,0,5812,3184.0,214,1,1,1
1,0,1,1,4654,4500.0,209,1,2,1
1,1,0,1,2661,0.0,131,1,0,0
1,1,0,1,8954,0.0,221,1,2,1
0,1,2,0,4126,0.0,130,1,0,1
1,1,2,1,3330,2523.0,163,1,2,0
1,0,0,1,5897,1795.0,194,1,0,1
1,1,0,1,5468,0.0,107,1,2,1
1,1,1,1,9508,1148.0,227,1,0,1
1,0,0,1,5684,1032.0,103,1,1,0
1,1,0,1,6983,3766.0,259,1,2,1
1,1,0,1,5835,7033.0,269,1,1,1
1,0,1,0,2722,1473.0,139,1,2,1
1,0,0,1,3537,0.0,117,1,0,1
1,0,0,1,4604,1036.0,162,0,1,0
0,1,0,0,1594,0.0,87,1,1,0
1,0,0,0,3188,0.0,99,1,0,1
0,1,1,1,3987,2386.0,181,1,0,0
0,0,3,1,2406,2252.0,175,1,2,1
1,1,0,1,4915,0.0,161,0,1,0
0,0,0,1,7403,0.0,169,0,2,0
1,1,1,1,4126,0.0,147,0,0,0
1,1,1,1,8265,0.0,230,1,2,1
0,0,0,1,5951,1000.0,159,1,0,1
0,0,0,1,6122,0.0,194,1,1,1
1,1,0,1,6082,2580.0,187,1,0,1
1,1,1,1,7465,3981.0,264,1,1,1
0,1,0,1,4548,0.0,122,1,2,1
1,1,0,0,12014,0.0,277,1,1,0
0,1,3,1,5420,0.0,145,1,2,1
0,1,0,1,5917,0.0,194,1,2,1
1,1,0,0,4122,1000.0,154,1,1,1
1,1,3,1,4670,2938.0,153,1,2,1
1,0,0,1,2875,0.0,83,0,0,0
1,1,1,1,5694,0.0,148,1,0,1
1,0,2,1,4428,1330.0,164,1,2,1
1,1,2,1,11592,1184.0,306,0,2,0
1,1,0,0,2177,1270.0,136,1,1,1
1,0,2,1,2829,0.0,93,1,1,1
1,0,0,0,15750,0.0,332,1,0,0
0,0,0,1,3810,1000.0,167,1,2,0
0,1,0,1,5125,0.0,170,1,1,1
1,1,0,1,4001,1261.0,157,1,1,1
1,0,1,1,3754,4344.0,188,1,2,0
1,1,1,1,6133,0.0,194,1,2,1
0,0,0,1,5235,0.0,160,1,2,1
1,1,3,1,6397,1383.0,249,0,0,0
0,1,0,0,3829,0.0,127,1,0,0
1,1,0,1,3955,1236.0,159,0,1,0
1,1,0,0,6622,1607.0,232,1,1,1
0,1,3,1,9164,1000.0,251,1,1,1
1,1,1,1,3948,1157.0,141,1,2,0
1,0,0,0,2459,0.0,75,1,0,0
0,1,0,1,7061,1968.0,259,0,0,0
0,1,0,0,3024,1816.0,185,1,2,0
0,0,0,1,3001,1339.0,114,1,2,0
0,1,0,1,10585,0.0,249,0,1,0
1,1,1,1,4265,2839.0,248,1,1,1
0,1,0,1,1757,0.0,65,0,2,0
0,1,3,1,2278,2361.0,165,1,0,1
1,1,0,1,7018,1878.0,202,1,0,1
1,1,3,1,2018,1538.0,129,1,1,1
0,1,0,0,1611,1461.0,159,1,1,1
1,0,1,0,2981,2637.0,164,0,1,0
1,1,0,1,11665,0.0,301,1,1,1
0,0,2,0,4984,0.0,168,1,2,0
0,1,0,1,5270,3157.0,289,1,2,1
1,1,0,1,3760,1000.0,165,1,2,1
1,0,0,1,6088,1000.0,182,1,1,0
0,0,0,1,1500,0.0,89,1,2,0
0,1,0,1,5291,0.0,187,1,2,1
1,1,3,1,5590,2357.0,238,1,1,1
0,0,3,1,3112,5152.0,199,0,2,0
0,1,0,1,7399,2614.0,258,1,1,1
0,1,0,1,10860,0.0,276,0,1,0
0,0,0,1,2103,2415.0,159,1,1,1
1,0,0,1,3281,1417.0,136,1,1,1
1,1,1,1,5004,1646.0,189,1,1,1
1,1,0,1,2127,1689.0,92,1,2,0
0,1,0,1,5977,3380.0,216,1,1,1
1,0,2,1,4623,0.0,136,1,2,0
0,1,3,1,2349,3542.0,132,0,1,0
1,1,0,1,3823,6518.0,263,1,0,1
1,1,1,1,5016,1269.0,162,1,2,1
1,0,0,1,5807,2819.0,242,0,0,1
1,0,3,1,2924,0.0,70,1,0,0
1,1,0,0,2130,1379.0,127,1,2,0
0,0,2,1,11101,1425.0,299,1,2,1
0,1,0,1,3559,0.0,88,1,1,1
1,0,2,1,6975,2541.0,234,1,2,1
1,1,0,0,8280,0.0,277,1,2,1
1,1,0,1,8989,0.0,207,1,2,1
1,1,3,1,4818,2070.0,198,1,0,1
1,0,0,1,9168,1514.0,258,1,0,1
1,1,0,1,6442,2010.0,179,1,2,0
1,0,1,0,4809,0.0,133,1,1,0
0,1,2,1,6351,1752.0,203,1,0,1
1,1,1,1,7156,1834.0,274,1,0,0
0,1,2,1,3761,0.0,83,0,0,1
1,0,2,0,4126,0.0,148,1,2,0
1,1,0,1,8839,0.0,230,1,1,1
1,0,0,1,7746,1304.0,224,1,1,1
0,0,0,1,2949,0.0,77,1,0,0
1,1,0,1,10691,2690.0,353,1,1,1
0,0,1,1,7317,1328.0,240,1,0,1
1,0,0,1,7222,2564.0,243,1,0,1
0,1,0,1,4896,0.0,165,1,1,1
1,1,0,1,4776,0.0,135,1,2,0
1,0,0,0,4042,0.0,153,1,0,1
1,1,0,1,3460,3537.0,184,1,1,1
1,0,0,1,2935,3242.0,175,0,1,0
1,1,1,1,8752,1000.0,216,0,0,0
1,1,3,1,8056,0.0,206,1,2,1
1,1,0,1,1500,0.0,97,1,1,1
1,1,0,1,9043,1707.0,223,0,2,0
1,1,0,1,3534,0.0,132,1,1,1
0,0,0,1,2236,4991.0,203,1,2,1
1,1,0,1,6253,1000.0,166,1,1,1
1,0,2,1,3352,1359.0,156,1,1,0
0,1,0,1,4228,0.0,116,1,1,1
1,1,0,0,5409,3636.0,236,1,1,1
0,0,0,1,2408,0.0,95,1,0,0
0,0,1,1,7086,2226.0,219,0,0,0
1,1,0,1,13916,1098.0,321,1,2,0
1,0,3,1,1500,0.0,84,0,1,0
0,1,3,1,3923,1000.0,177,1,1,0
0,0,2,1,9864,0.0,211,1,1,1
1,0,0,1,7211,2342.0,253,1,2,1
1,1,2,1,2725,0.0,88,1,0,1
0,0,0,0,2213,1764.0,77,1,0,0
1,1,0,1,10510,0.0,246,1,1,1
0,1,3,1,2670,3357.0,156,1,2,1
1,1,0,1,6189,2106.0,224,1,1,1
1,1,3,1,6765,1083.0,232,1,0,1
1,0,0,1,3062,1178.0,149,1,0,1
0,1,1,1,3007,1974.0,128,0,1,0
1,1,0,1,3916,2764.0,181,1,1,1
0,1,2,1,2370,0.0,66,1,0,1
1,1,1,1,4622,0.0,120,1,1,1
1,0,1,0,5220,1781.0,184,1,1,1
0,0,2,1,4742,4553.0,240,1,1,1
1,1,3,1,4908,0.0,158,1,0,1
1,1,0,1,6607,1904.0,187,1,0,1
1,0,0,0,3163,1651.0,171,0,0,0
0,1,2,0,2519,2232.0,193,1,2,0
0,0,1,1,4811,0.0,153,1,1,1
1,0,1,0,10102,0.0,243,0,2,0
1,1,0,0,1628,0.0,87,0,2,0
0,0,3,1,5304,1000.0,170,0,0,0
0,0,1,0,6025,0.0,138,1,1,1
1,1,0,0,4820,1926.0,203,1,2,0
1,1,0,1,6234,0.0,183,0,2,0
0,1,0,1,3799,3132.0,188,1,2,1
1,0,0,1,3162,3366.0,192,1,1,0
0,1,0,1,3069,1802.0,143,0,2,0
0,0,0,0,3813,1140.0,121,1,0,0
1,1,0,1,9660,2477.0,271,0,0,0
1,0,3,1,4583,2675.0,211,1,2,1
0,1,3,1,9175,0.0,254,1,1,1
0,1,0,1,5366,0.0,186,1,0,1
1,0,1,1,1500,1132.0,74,1,1,1
1,0,3,1,1964,0.0,109,1,1,0
1,0,2,1,4821,3046.0,194,0,0,0
1,1,2,1,4220,0.0,99,0,0,0
1,0,2,1,2193,0.0,72,1,1,1
0,1,0,1,4159,2365.0,177,1,0,1
0,1,2,0,2460,0.0,128,1,0,0
1,1,0,1,5558,0.0,188,0,1,0
1,1,2,1,4675,1362.0,170,1,2,1
1,1,0,1,2734,6225.0,238,1,2,1
1,1,1,1,12672,0.0,325,0,1,1
1,0,0,1,4196,3048.0,187,1,1,1
1,0,1,0,3390,2003.0,171,1,1,1
0,0,2,1,3778,4295.0,206,1,1,0
0,0,0,1,6378,0.0,168,1,1,1
0,0,0,1,2279,2820.0,148,0,2,0
1,1,0,0,10712,1000.0,258,0,0,0
1,1,3,1,7534,1791.0,216,1,0,1
1,1,0,1,4223,0.0,154,1,0,1
1,0,1,0,9993,0.0,216,0,1,0
1,1,1,1,2812,2030.0,157,1,2,1
1,1,0,1,5450,1528.0,155,1,2,1
1,0,1,1,5175,1986.0,203,1,1,1
1,1,0,1,2150,0.0,132,1,1,1
0,1,3,1,5789,3085.0,226,0,2,0
1,0,0,0,1840,2468.0,145,1,1,1
1,0,1,0,11051,1000.0,350,1,2,0
1,1,0,1,2192,0.0,76,1,1,1
1,0,0,1,3351,1000.0,110,1,1,1
1,0,0,0,10161,3592.0,333,1,0,1
0,1,0,1,6882,1541.0,197,1,0,1
1,0,3,0,1666,0.0,77,1,0,0
1,1,1,0,5362,1073.0,190,1,2,1
1,1,0,1,5611,2055.0,205,1,1,1
1,0,3,1,4833,1605.0,159,1,1,1
1,1,3,0,4484,1626.0,195,1,0,1
0,1,0,1,3322,1891.0,166,1,1,1
1,1,3,0,8278,3172.0,301,1,2,0
1,1,1,1,6596,0.0,193,1,2,1
0,1,0,1,4109,0.0,149,1,0,1
0,1,0,1,5587,0.0,157,1,2,1
0,1,0,1,1691,1101.0,79,1,0,1
0,1,1,1,2844,0.0,113,1,1,1
1,0,0,1,5385,1565.0,189,0,1,0
1,1,0,1,5272,0.0,112,1,2,1
0,1,0,1,5615,4990.0,278,1,1,0
0,1,0,1,4852,0.0,169,1,2,1
1,0,0,1,7774,1361.0,227,0,1,1
0,1,3,1,2536,2350.0,180,0,1,0
1,1,0,1,3374,0.0,102,1,2,1
0,0,0,1,3486,5013.0,230,1,1,1
0,1,1,1,5062,2003.0,201,1,1,1
0,1,0,1,2973,1222.0,158,0,1,0
0,1,0,0,4091,2162.0,176,1,2,0
0,0,2,0,6419,1619.0,206,1,1,0
0,1,1,0,5979,0.0,127,1,1,1
1,1,2,1,3891,2013.0,119,1,1,1
0,1,0,1,14068,8035.0,481,1,0,1
1,1,3,1,3336,3367.0,159,1,0,1
1,0,0,0,3056,0.0,147,1,2,1
0,1,0,1,3870,0.0,104,1,0,1
1,1,0,1,2450,0.0,62,1,0,1
1,0,0,1,9040,0.0,250,0,1,0
0,0,0,0,5219,1000.0,134,1,1,1
1,1,0,0,7506,0.0,202,1,2,1
1,1,2,1,7646,0.0,171,0,0,1
1,1,0,1,1798,1403.0,126,1,0,1
0,1,1,1,4353,1802.0,234,1,2,0
1,1,0,1,1500,1000.0,114,1,0,1
0,0,0,1,4234,0.0,149,1,1,1
1,1,2,1,2921,1216.0,93,1,0,1
1,0,0,1,2326,1769.0,94,0,1,0
1,0,1,1,4139,2971.0,144,1,1,1
0,0,2,1,4383,0.0,144,1,2,0
0,1,0,0,4335,0.0,112,1,2,0
0,1,1,1,14158,0.0,312,1,1,0
0,1,1,1,7316,1807.0,245,1,0,1
1,0,0,0,6278,0.0,193,1,2,0
1,1,0,1,5989,4368.0,254,1,0,1
0,0,0,0,3879,0.0,158,1,2,0
0,1,0,0,4567,2918.0,143,1,0,0
1,0,0,0,5388,0.0,176,1,2,1
1,1,0,1,7112,0.0,183,1,0,1
1,0,0,1,7548,0.0,184,0,2,0
1,0,2,1,2843,1971.0,163,0,0,0
0,1,0,1,14174,3055.0,412,1,2,1
1,1,0,1,5942,2995.0,223,1,0,1
1,1,0,0,11846,0.0,332,1,1,0
0,1,1,1,4515,1000.0,159,1,0,1
1,0,0,1,2285,2586.0,146,0,1,0
0,0,0,1,3800,0.0,94,1,0,1
1,0,0,1,1984,1000.0,121,1,2,0
1,1,0,1,4972,1000.0,146,0,2,0
1,0,0,1,6017,1806.0,219,0,0,0
0,0,0,0,5346,0.0,135,1,1,0
1,1,0,0,11129,2961.0,312,1,0,1
1,1,0,1,4587,2057.0,150,0,1,0
1,1,1,1,5742,1813.0,223,1,1,1
1,1,0,1,3115,1871.0,157,1,1,1
1,0,1,1,1718,0.0,94,1,2,1
1,0,0,0,1500,0.0,56,1,2,0
0,0,0,1,2475,1276.0,164,1,0,0
0,1,1,1,3977,1000.0,161,1,2,0
0,1,0,0,2541,1016.0,109,0,2,0
1,1,0,1,1500,1000.0,118,1,0,1
1,0,0,1,4143,2397.0,160,1,0,1
1,1,2,1,3301,0.0,97,1,1,1
0,1,0,1,4090,2606.0,200,1,1,1
0,1,3,1,6911,1142.0,195,1,2,0
1,1,0,1,2057,3999.0,166,1,1,1
1,0,3,0,2172,0.0,112,1,2,0
1,1,1,1,3818,0.0,119,1,0,1
1,1,0,1,3688,0.0,157,0,1,0
1,1,0,1,6638,0.0,180,1,1,1
0,1,1,0,9675,1312.0,265,1,2,0
1,1,0,1,6412,2300.0,200,1,1,1
0,0,0,1,2435,0.0,123,1,2,0
1,1,0,1,4289,1822.0,179,1,1,1
1,1,0,0,4494,0.0,115,1,1,1
0,1,3,1,2652,0.0,159,0,1,0
1,1,0,0,5316,1611.0,222,0,2,0
1,0,3,1,3607,0.0,140,1,1,1
1,0,2,0,1949,2682.0,155,1,2,1
0,1,2,1,3824,0.0,100,1,0,1
0,1,0,1,4687,0.0,146,1,1,1
1,1,0,0,5188,0.0,204,1,1,1
1,0,2,0,4600,1159.0,157,0,2,0
1,1,0,1,1857,0.0,134,1,1,1
1,0,0,0,1916,1305.0,128,0,0,0
0,0,0,0,2863,3120.0,131,1,2,0
1,0,0,1,4410,0.0,163,1,0,0
0,1,0,0,4873,4937.0,232,1,0,1
0,0,0,1,3500,1376.0,143,1,1,1
1,1,0,1,21389,2122.0,526,1,1,1
1,0,1,1,10180,0.0,283,1,1,1
1,1,2,1,4486,0.0,154,1,0,1
1,0,1,1,4571,2830.0,227,1,1,1
1,1,1,1,2206,0.0,86,1,1,0
0,1,0,1,9291,1821.0,265,1,2,0
1,0,0,1,6785,1209.0,236,1,1,1
1,1,0,1,10958,0.0,315,1,1,1
1,1,0,1,4684,0.0,155,1,2,1
0,1,2,1,3643,0.0,116,1,0,1
0,1,1,1,5512,1528.0,204,1,1,1
0,1,1,1,4339,3549.0,193,1,1,0
1,1,0,1,2574,0.0,125,1,2,1
1,1,0,1,5125,0.0,154,1,0,1
0,0,0,1,2850,3774.0,224,1,0,1
1,0,3,1,7023,0.0,148,1,2,1
1,0,0,1,2269,0.0,91,1,1,0
1,1,0,0,3634,1741.0,170,1,2,1
1,0,0,0,4938,1681.0,171,0,2,0
0,1,2,1,2857,2113.0,182,1,1,1
0,0,1,1,3280,0.0,125,1,2,1
0,1,0,1,3323,1243.0,94,1,0,1
0,1,1,1,7114,0.0,191,0,1,0
0,1,0,0,7572,0.0,199,0,2,0
1,0,0,1,5523,0.0,166,1,0,1
1,0,1,1,2418,0.0,78,1,2,0
1,1,0,1,5994,0.0,175,1,1,1
1,1,0,0,6676,0.0,162,0,0,0
1,0,1,1,7817,0.0,241,1,0,1
1,1,2,1,5670,2957.0,174,1,1,1
0,1,3,1,5777,2633.0,259,1,1,0
0,1,1,0,2168,1000.0,83,1,1,0
1,1,2,0,1500,4294.0,150,1,1,1
1,1,0,1,2275,0.0,115,1,1,1
1,1,0,1,12953,1079.0,331,1,0,1
0,1,0,1,1805,0.0,110,1,0,0
0,1,0,1,4254,1286.0,135,1,2,1
1,0,0,1,4148,2112.0,133,1,2,0
1,0,2,1,6585,0.0,175,1,0,1
0,0,0,1,8246,1128.0,244,1,0,0
1,0,0,0,8096,0.0,218,1,0,0
0,1,3,0,4789,0.0,134,1,1,1
1,1,0,1,5682,0.0,228,1,2,0
1,1,0,0,8061,0.0,205,1,0,1
1,1,1,1,1908,2101.0,133,1,2,1
1,1,2,1,3536,4000.0,209,1,1,1
0,0,2,1,6538,2138.0,217,1,0,1
1,1,2,0,4454,1000.0,144,1,1,1
0,0,3,1,3462,0.0,155,0,1,0
1,1,0,1,5470,0.0,164,1,2,1
1,1,0,1,2828,0.0,106,1,2,1
0,0,2,0,9364,2790.0,258,1,0,0
0,0,1,1,3813,0.0,119,1,2,1
0,1,1,1,3776,3526.0,168,1,0,0
1,0,1,0,2512,1368.0,126,0,2,0
0,1,2,0,4204,3298.0,230,1,0,0
1,0,0,1,4149,0.0,141,1,2,1
1,1,0,0,3703,0.0,111,1,0,1
1,0,1,1,2286,2134.0,121,1,2,1
1,1,3,1,6908,0.0,209,1,2,1
1,1,0,1,8425,1625.0,235,1,1,1
1,1,0,0,11810,1288.0,303,1,0,0
1,0,3,0,9421,6289.0,384,1,1,0
1,1,0,1,1589,0.0,87,1,1,0
1,1,1,1,3646,1000.0,149,1,1,1
1,1,1,1,4330,0.0,149,1,2,1
0,1,0,1,8098,0.0,229,1,1,1
1,0,0,0,9303,0.0,194,1,2,1
0,1,1,0,4233,1345.0,155,0,0,0
1,0,1,1,3452,1000.0,135,0,1,0
0,1,3,1,2937,2107.0,147,1,0,0
1,0,0,1,2352,3212.0,148,1,0,1
1,1,2,1,2191,0.0,113,1,2,1
1,0,0,1,7162,1000.0,246,1,1,1
1,1,0,1,2918,2270.0,159,0,0,0
1,1,3,1,5684,0.0,128,1,1,0
1,1,2,1,7074,1630.0,180,1,1,1
1,1,0,1,4253,2383.0,211,1,0,0
0,1,0,0,8145,0.0,172,1,0,0
1,0,0,1,3948,0.0,137,1,2,1
0,0,0,1,6049,0.0,154,1,1,1
1,1,0,0,6912,3255.0,306,1,1,1
1,1,0,0,2518,0.0,111,1,1,1
1,1,0,0,3773,0.0,134,1,2,1
1,1,0,1,8187,1902.0,239,1,1,0
0,1,0,1,9866,0.0,265,1,1,1
0,1,1,1,4524,5901.0,224,0,1,0
0,1,2,1,9905,0.0,239,1,2,1
1,0,0,1,2405,2501.0,187,1,1,1
0,1,0,1,6115,0.0,207,1,2,0
1,1,1,0,6101,0.0,187,1,2,1
1,1,0,1,4621,1000.0,158,1,1,1
1,1,0,1,4676,1976.0,197,1,1,1
1,1,0,1,1894,2112.0,112,0,2,0
1,1,1,1,5171,0.0,207,1,2,1
0,1,0,0,3862,2461.0,188,1,2,1
0,0,2,1,1500,0.0,119,1,2,0
0,1,0,1,2157,1416.0,145,1,0,0
1,0,0,1,3237,0.0,106,1,2,0
0,0,0,0,2257,1004.0,110,1,1,0
0,1,0,1,7548,2251.0,261,1,2,1
1,0,0,0,3517,0.0,108,1,2,1
0,1,0,0,4285,2891.0,182,1,0,1
1,0,0,1,4743,1302.0,154,0,0,0
1,0,0,0,3221,5106.0,237,0,1,0
1,1,0,1,2147,0.0,94,1,2,1
1,0,3,1,5897,0.0,164,1,1,1
1,0,0,1,2078,1592.0,105,1,1,1
1,0,0,1,8619,3165.0,275,1,0,1
1,1,0,1,3537,2438.0,147,1,0,1
1,1,3,0,2861,0.0,101,1,2,0
1,1,1,1,3747,2071.0,155,1,1,1
0,1,3,1,4662,2433.0,180,1,1,1
1,1,0,0,8686,1621.0,297,1,1,0
1,1,0,1,4838,1386.0,152,1,0,1
1,1,1,0,2431,0.0,113,1,1,1
1,0,2,0,1645,0.0,65,1,0,0
0,1,2,1,8697,0.0,236,1,2,1
0,0,0,0,8024,2279.0,273,1,0,1
0,1,1,1,4382,0.0,161,1,1,0
1,1,0,1,6375,4378.0,287,1,2,1
1,1,0,1,10229,1000.0,260,1,0,1
1,0,3,1,3283,2272.0,194,0,0,0
1,0,3,1,6152,1832.0,183,1,1,1
0,1,2,1,13141,0.0,294,1,2,1
1,0,0,1,7436,2278.0,265,1,1,1
1,0,0,1,6865,1878.0,236,1,1,1
1,1,3,1,3350,3178.0,209,0,1,0
1,0,0,1,1647,1259.0,129,1,2,0
1,1,0,1,3024,1973.0,141,1,0,1
1,1,2,0,2142,0.0,90,1,2,0
1,0,2,1,5837,0.0,173,1,1,1
1,0,3,1,3632,3299.0,180,1,1,1
1,1,0,0,2418,0.0,74,0,0,0
1,1,3,0,5242,0.0,122,0,2,0
1,1,0,1,2556,0.0,102,0,2,0
0,1,1,1,2980,2741.0,168,1,2,1
0,1,0,1,7735,1281.0,240,1,0,0
1,1,2,1,5468,1637.0,192,1,0,1
1,0,0,1,2598,1784.0,150,1,0,1
1,1,2,1,1500,0.0,63,1,2,1
1,1,0,1,3278,1000.0,119,1,0,1
0,1,3,1,3598,1000.0,161,1,0,1
1,0,2,1,3334,0.0,114,0,2,0
1,0,3,1,3635,1927.0,128,1,2,1
0,0,0,1,4175,1893.0,176,0,2,0
0,0,3,1,1796,1936.0,79,1,0,1
1,1,3,0,6286,1000.0,178,1,0,1
1,0,1,0,1500,3567.0,159,1,1,1
1,1,2,1,6013,1531.0,201,1,2,1
0,1,0,0,3177,2952.0,208,1,0,0
1,1,2,1,3857,6333.0,276,1,0,1
1,1,1,1,2174,0.0,104,0,0,0
0,1,1,1,2335,2117.0,140,1,1,0
0,1,1,1,5447,0.0,102,1,0,1
1,1,0,1,10904,2607.0,300,1,1,1
0,0,0,1,6517,1633.0,195,1,2,0
0,1,0,1,9038,0.0,220,1,2,0
1,1,0,1,3017,1000.0,134,1,2,1
1,1,0,1,7784,0.0,165,0,1,1
0,1,0,1,2890,0.0,80,1,0,1
0,1,3,1,2652,0.0,102,1,0,0
1,1,0,0,3482,2605.0,218,0,0,0
1,0,0,1,2843,1830.0,126,1,0,1
1,0,0,1,1655,0.0,87,1,0,0
0,0,2,1,2539,2136.0,135,1,0,1
1,1,0,1,5220,0.0,163,1,0,1
1,1,0,1,9050,1604.0,254,1,2,1
0,1,0,1,11735,0.0,259,1,1,1
1,1,0,0,12371,1234.0,362,0,1,1
0,0,3,1,3618,0.0,118,1,2,0
0,1,2,1,5554,0.0,143,1,2,1
1,1,1,0,4648,1373.0,164,1,0,1
1,0,0,1,2392,6157.0,220,1,1,1
0,1,0,1,7899,2150.0,291,1,2,0
0,1,1,1,1509,4084.0,143,1,0,1
0,1,0,0,5055,2894.0,219,1,0,0
1,1,0,0,5309,0.0,153,0,1,0
1,0,3,1,4528,0.0,112,1,0,1
1,1,3,1,4386,2739.0,205,1,1,1
0,1,3,1,6784,2313.0,218,1,2,1
1,1,0,0,6186,0.0,206,1,1,1
