Age,Salary,Department,JobSatisfaction,Overtime,YearsAtCompany,WorkLifeBalance,DistanceFromHome,Attrition
38,67884,0,4,0,13,3,1,0
28,104765,1,2,0,5,3,12,0
40,35747,1,3,1,8,1,7,1
21,107314,1,2,1,2,4,6,1
46,54720,1,3,1,17,2,4,1
41,103269,1,4,0,9,4,2,0
39,85356,0,1,0,20,1,4,0
45,61151,0,4,0,13,3,4,0
51,74824,0,3,0,2,3,7,0
46,102157,1,1,0,4,2,2,0
20,87647,0,3,0,1,2,1,0
25,99610,0,2,1,6,3,1,1
31,134411,1,3,0,9,2,9,0
37,45893,1,4,0,2,3,1,0
41,125430,0,1,1,4,3,15,0
30,87608,1,3,0,2,4,9,0
38,62530,1,4,1,5,3,11,0
30,51742,1,4,1,3,1,14,1
31,80271,2,3,1,10,2,1,0
24,108041,0,4,0,2,2,13,0
28,81811,0,3,0,9,4,5,0
24,122778,1,2,0,5,4,17,0
28,48720,1,4,0,5,3,17,0
46,84697,1,3,0,17,1,1,0
28,53690,1,3,0,6,4,3,0
60,94090,1,3,0,13,4,5,0
41,107172,2,4,0,17,4,9,0
38,74480,2,4,1,9,4,2,0
29,25000,1,3,1,8,3,2,0
43,89973,0,2,0,12,2,3,0
31,95918,1,3,0,8,3,5,0
38,95107,0,3,1,5,3,24,1
60,115894,0,2,0,19,3,11,0
36,58223,1,4,1,14,3,4,1
47,102005,0,3,1,9,2,1,0
30,114812,0,2,0,7,3,1,0
36,40535,0,1,1,8,3,4,1
52,92991,1,2,0,14,2,13,0
31,72395,1,4,0,6,3,3,0
53,82961,1,2,0,14,4,6,0
43,93691,0,2,0,11,4,17,0
31,72819,1,3,1,5,3,19,1
42,68107,1,2,0,8,3,1,0
45,85853,1,1,0,3,1,1,0
42,57818,1,2,0,18,3,2,0
22,57854,0,3,1,3,3,9,0
30,101984,2,3,1,2,3,24,1
34,56280,1,2,1,5,4,1,0
36,101657,2,3,0,7,3,1,0
42,96564,1,4,0,11,1,17,0
38,41854,1,2,0,11,2,11,0
24,68060,1,2,0,3,3,30,0
40,114852,1,2,0,15,3,4,0
42,60470,2,3,0,10,4,4,0
42,73389,1,4,0,15,3,1,0
46,96551,0,2,1,13,3,1,0
44,104584,1,3,0,14,3,6,0
41,78711,1,1,0,17,3,3,0
36,70062,1,3,0,13,3,1,0
22,120559,0,4,1,2,3,17,0
40,128472,1,2,1,1,3,1,0
38,109471,1,3,1,1,2,11,0
39,87132,1,2,0,15,4,2,0
25,64793,1,3,1,4,2,13,1
27,64238,1,1,0,2,2,1,1
46,98062,0,4,0,6,1,11,0
36,95459,1,2,1,6,1,1,1
43,120039,0,4,0,12,3,4,0
37,101261,0,2,0,15,2,10,0
37,47422,1,3,0,4,1,1,1
45,111298,2,2,0,4,3,2,0
32,60048,1,4,1,2,3,16,1
37,75400,1,1,0,12,1,17,0
32,91255,1,2,0,7,3,1,1
33,134891,1,3,0,4,3,1,0
34,162747,0,1,0,9,4,1,0
38,100168,2,2,0,9,3,1,0
32,80420,1,4,0,8,2,28,0
48,98362,1,4,0,14,3,6,0
28,107191,0,2,0,1,3,5,0
35,76983,1,4,1,7,2,30,1
33,129880,0,3,0,5,4,6,0
50,90751,0,2,0,12,3,8,0
38,97443,1,3,0,2,4,3,0
46,101648,1,3,0,13,3,3,0
23,95539,1,4,1,2,3,7,1
39,105973,1,2,1,4,3,1,0
45,69568,1,3,0,20,3,2,0
37,71042,1,1,1,18,3,1,1
46,57496,1,1,0,19,4,1,0
32,95987,0,1,0,11,3,6,0
49,104473,1,4,0,14,4,6,0
57,96444,2,4,0,8,4,3,0
33,126862,1,4,0,12,4,2,0
32,84860,1,3,1,9,3,8,1
50,101718,1,2,0,6,3,1,0
51,57707,1,2,1,18,2,5,0
32,75322,1,2,1,2,3,11,0
33,102388,0,2,0,7,2,1,0
34,106227,1,4,0,8,2,11,0
24,77650,1,3,0,2,2,11,1
28,83210,1,1,1,8,4,1,0
27,47053,0,1,0,6,4,1,1
30,76074,2,1,0,1,3,29,1
36,107259,1,3,0,12,3,1,0
39,99380,1,4,0,17,3,13,0
50,97516,1,3,0,13,3,6,0
28,86244,1,4,0,3,3,2,0
45,85176,2,3,0,12,3,1,0
35,68491,1,2,0,16,3,5,0
36,102470,1,1,0,5,3,4,1
43,95524,0,4,0,16,3,9,0
26,97300,1,4,0,1,3,18,0
40,71849,1,2,0,6,4,13,0
38,31166,1,3,0,11,1,2,0
41,112428,0,3,0,17,2,16,0
39,73029,1,3,0,14,3,14,0
59,63430,0,4,0,6,1,21,0
31,102336,0,3,0,9,3,4,0
32,75199,1,3,0,7,2,11,0
31,111498,1,1,0,12,3,7,1
32,100425,1,1,1,11,2,2,1
31,102089,1,2,1,12,3,30,1
47,50851,0,1,1,13,3,1,1
49,115298,1,3,1,4,2,1,0
31,91531,1,3,0,7,3,17,0
29,75768,0,1,0,2,1,1,1
41,88584,1,4,0,6,4,17,0
32,40594,1,2,0,6,4,10,0
42,95216,1,2,0,18,2,1,0
38,59265,1,2,1,8,4,4,0
23,51183,1,2,0,4,3,11,1
50,46941,1,2,0,8,4,6,0
53,112817,1,3,0,8,3,21,0
31,69268,0,3,0,1,2,16,0
33,123343,1,4,0,2,4,3,0
39,71604,1,1,1,12,2,1,0
40,42316,1,1,0,15,2,23,1
42,57086,1,1,1,4,2,5,1
55,115895,1,3,0,3,2,1,0
35,81102,1,1,1,14,3,13,1
29,71292,0,4,0,6,3,16,1
24,89000,1,3,0,5,4,8,0
30,97544,1,3,0,7,1,4,0
36,112934,0,3,1,5,4,8,0
53,121212,2,2,1,13,4,9,0
32,76005,1,2,0,12,1,17,0
39,51848,1,2,0,20,3,24,0
36,74663,0,3,1,1,4,5,0
47,91507,0,2,0,16,3,12,0
59,60906,2,1,0,2,3,26,0
32,61071,0,4,0,7,3,1,1
32,93594,1,1,0,6,3,1,0
46,83783,1,4,1,5,1,16,0
43,85819,0,4,1,4,3,1,0
53,66037,0,2,0,2,1,1,0
42,79239,1,1,0,10,3,1,1
33,61894,2,1,1,6,4,3,0
42,107254,1,3,0,5,3,1,0
46,110881,1,3,1,18,4,2,0
44,38845,1,4,0,10,3,29,0
41,61762,1,4,0,15,3,9,0
46,47586,1,3,1,9,3,9,0
47,68749,1,2,0,11,4,1,0
49,82914,1,2,0,17,3,10,0
42,48758,1,4,0,9,2,10,1
35,61953,0,2,0,7,4,8,0
38,59901,2,1,0,16,3,2,0
47,90181,0,3,1,6,1,4,0
29,86733,0,3,1,6,3,14,0
40,66956,1,4,0,11,4,8,0
33,89420,1,3,0,7,3,10,0
37,71332,1,1,0,17,3,7,1
48,78208,1,4,0,4,4,4,0
38,126836,1,2,0,15,3,11,0
37,118511,0,2,1,1,3,1,0
24,52510,1,3,0,5,2,8,0
43,105743,1,1,1,20,2,30,1
42,105284,1,3,0,1,3,12,0
56,56293,1,1,0,9,4,2,0
34,105469,0,3,0,12,2,2,0
38,123448,1,2,0,4,3,8,0
39,56936,1,4,0,13,1,18,1
51,62062,1,4,1,7,3,6,1
36,110441,1,2,0,8,1,5,0
39,91787,2,2,1,13,1,1,1
42,98786,1,2,0,11,1,10,0
38,93514,2,2,1,9,3,9,1
32,94767,1,4,0,9,3,27,1
38,51838,0,3,1,16,2,2,0
46,111182,0,2,0,10,4,11,0
27,114239,1,2,1,3,2,4,1
38,79265,0,1,1,12,3,6,1
30,83913,0,3,0,3,4,13,1
47,46722,2,1,0,12,3,2,0
23,97856,1,4,0,4,3,3,0
31,99301,1,4,1,2,1,11,1
40,83445,0,2,0,17,3,6,0
51,113108,0,3,0,3,3,1,0
36,76648,0,4,0,1,4,4,0
32,99115,1,3,0,13,2,7,0
53,59508,2,2,1,19,3,19,0
23,84411,1,2,0,4,3,1,0
18,80641,0,4,0,1,4,13,0
40,90632,1,3,1,4,1,1,0
32,75761,1,3,0,7,4,2,0
27,81713,1,4,0,4,2,2,0
43,105651,1,4,0,16,3,16,0
39,74080,1,4,0,12,2,1,0
31,44835,0,1,0,5,3,12,0
25,128739,0,3,1,5,3,4,0
44,119536,2,3,0,13,2,30,1
42,52693,0,4,0,17,1,14,1
36,102242,0,3,0,8,2,10,0
53,72425,0,2,0,13,4,16,0
27,91587,0,4,1,4,4,8,0
23,92355,1,3,0,2,3,14,0
30,79139,1,1,0,5,2,2,1
36,65405,1,3,0,15,3,1,0
39,67736,1,2,0,12,3,7,0
34,62095,1,2,0,13,4,4,1
40,64204,1,1,0,17,3,4,0
25,83320,1,3,0,1,4,5,0
49,67106,1,3,1,15,4,3,0
36,102051,0,3,0,2,4,7,0
47,122181,1,3,1,6,2,1,0
40,70498,1,4,1,17,1,28,1
41,90985,2,2,0,16,3,20,0
42,97492,1,1,0,17,3,21,0
41,96800,2,4,0,20,2,3,0
42,86898,1,2,0,9,2,6,0
48,103567,0,4,1,5,3,24,0
38,97056,1,4,0,1,3,18,1
43,54058,2,3,0,6,2,12,1
36,106728,1,4,0,14,3,4,0
49,107182,0,1,0,17,3,6,0
30,65917,1,2,0,9,3,12,0
53,85948,1,3,1,19,2,2,0
36,102083,0,2,0,1,3,7,0
24,79767,1,4,1,1,3,14,1
38,111824,0,1,0,13,1,9,0
30,144096,1,3,0,11,3,5,0
44,65350,1,3,0,6,3,7,1
31,50473,1,3,0,11,2,30,0
32,92595,0,2,0,6,3,7,0
19,103039,1,2,1,1,2,12,0
32,79228,0,4,1,1,2,10,1
18,121331,0,2,0,1,4,9,0
22,51534,0,4,0,2,2,10,0
43,102322,0,3,0,14,4,4,0
44,69853,1,4,1,3,3,5,0
40,127984,0,3,0,10,2,5,0
28,134812,1,2,1,3,2,1,0
36,65833,1,3,0,4,3,2,0
36,71261,1,4,0,10,3,1,0
26,106489,2,3,1,3,1,17,1
50,75321,1,4,0,2,2,2,0
44,83864,1,3,0,4,3,1,0
35,85634,0,1,0,8,1,1,1
37,37008,2,2,0,6,4,9,0
38,84654,0,4,0,7,3,1,0
18,67756,0,2,0,1,3,5,1
34,72671,0,4,1,13,2,1,0
30,121090,1,4,0,7,1,15,0
27,53587,0,2,1,2,4,25,0
34,105330,1,1,0,4,2,25,0
53,78025,0,3,0,19,2,4,0
42,78005,1,2,0,9,3,8,0
31,104759,0,4,0,4,2,7,0
42,93501,0,3,0,10,3,3,0
49,99265,2,3,1,13,4,4,0
45,109204,0,4,0,18,3,1,0
37,76717,1,2,0,16,4,12,0
31,69694,1,3,0,6,4,2,0
43,57871,0,2,1,17,2,4,0
40,64364,2,2,1,13,3,5,0
45,158727,0,3,0,12,3,6,0
42,116116,1,4,0,10,3,13,0
46,51223,0,2,0,1,2,9,1
32,51938,1,3,0,8,4,8,0
48,97046,0,3,0,18,3,5,0
38,98681,1,2,0,2,3,1,0
55,98722,1,2,0,16,3,4,0
30,78626,2,4,0,9,3,25,0
52,81863,2,3,0,3,4,30,0
38,93196,1,3,1,4,3,10,0
31,87147,1,3,1,10,1,2,0
32,29517,0,1,0,2,2,1,1
34,79255,0,3,0,8,4,4,0
40,63714,0,3,0,10,3,15,0
41,89380,1,3,0,16,4,10,0
31,159631,1,2,1,7,1,17,0
36,94187,1,1,0,11,2,7,1
56,77161,0,2,1,18,2,1,1
52,108045,1,4,1,14,3,1,0
40,97067,0,3,0,8,3,1,0
37,95502,1,3,0,15,2,6,0
38,100171,1,1,0,17,3,2,0
42,136413,1,1,0,18,3,10,0
27,56727,1,3,0,8,2,9,1
34,96840,1,3,0,6,3,3,0
21,61840,0,3,1,1,3,1,1
40,98887,1,2,0,14,2,1,0
42,62032,0,3,0,3,2,10,0
32,74565,1,2,0,7,2,4,0
51,77622,1,2,0,15,3,3,0
25,109395,0,3,0,5,4,15,0
23,107961,0,2,1,4,3,7,0
39,53857,2,2,0,16,2,5,0
46,86373,2,3,0,16,4,10,0
52,67260,1,3,0,8,4,13,0
32,53537,0,4,0,7,3,9,0
46,79574,0,3,1,6,4,4,0
36,77287,1,1,0,2,3,3,1
35,145667,2,2,1,6,3,11,0
44,95823,0,4,0,13,3,5,0
42,50559,1,3,0,12,3,9,0
22,70880,0,3,0,3,2,17,0
50,110534,2,1,0,9,4,19,0
49,137211,1,3,0,2,4,2,0
31,45350,1,1,1,1,3,1,1
40,38001,1,3,0,5,2,2,0
41,131774,1,4,0,11,2,11,1
39,94740,0,4,0,19,2,3,0
32,63292,0,3,0,8,2,1,0
30,98365,2,3,0,7,3,1,0
36,25000,2,4,0,2,4,3,0
47,85084,1,3,0,16,1,1,0
41,93195,1,1,0,12,1,1,0
33,108106,1,3,0,7,3,9,1
43,59652,0,2,0,15,2,1,0
18,87142,1,3,0,1,4,1,0
47,61864,1,3,0,1,2,14,0
21,91384,1,3,1,1,2,14,1
33,62616,1,2,0,13,2,3,0
26,74797,0,2,0,7,2,1,0
25,60104,1,3,0,6,3,9,0
47,101278,1,4,0,13,2,3,0
32,106461,1,3,1,2,3,1,0
40,79134,0,2,0,3,3,1,1
36,85955,0,4,1,1,1,1,1
41,48785,0,4,1,15,1,7,0
37,77508,0,2,0,13,3,18,0
25,83744,1,1,0,5,3,12,1
45,150519,1,3,0,13,4,6,0
32,57200,1,4,0,6,2,4,0
22,121604,1,4,0,1,2,7,1
33,109921,1,4,0,12,1,4,0
50,92015,0,3,0,19,3,2,0
44,128965,1,3,0,18,3,9,0
33,94302,1,1,0,5,4,16,0
33,94728,0,2,1,6,3,3,1
34,83671,0,3,0,10,2,14,0
55,115589,1,3,1,8,3,4,0
40,112411,1,3,0,15,4,4,0
40,69358,1,3,0,20,2,1,0
46,52018,0,2,0,4,3,9,0
39,79925,1,3,0,2,4,13,0
34,64999,1,1,0,8,3,8,0
35,83411,0,3,0,6,3,1,1
36,115935,1,4,1,3,2,1,0
36,73567,0,3,0,7,3,6,0
43,83929,1,4,0,10,1,4,0
37,86450,0,2,1,6,3,4,1
43,106210,0,3,1,16,2,27,1
36,28827,0,2,0,2,4,10,1
37,69832,0,3,0,17,4,4,0
19,90282,2,4,1,1,3,1,0
45,115001,0,3,0,13,2,1,0
40,72702,1,4,0,1,1,9,0
45,38086,0,2,0,6,3,14,0
18,100492,1,4,1,1,3,9,0
55,69115,2,1,0,5,3,4,0
35,55258,0,4,1,9,2,1,1
46,69391,2,2,0,13,3,27,0
27,80386,0,2,1,4,3,30,1
42,69881,1,3,0,18,3,6,0
27,29860,1,4,0,5,3,1,0
31,107426,1,1,1,12,3,6,0
54,116871,1,2,0,7,2,17,0
35,101288,1,4,0,15,1,9,0
38,56557,0,2,0,3,3,10,1
44,79962,0,2,0,16,1,1,0
41,84836,2,3,0,1,3,1,0
38,99969,1,2,0,16,3,1,0
40,101708,1,4,0,12,4,18,0
58,66645,1,4,0,19,3,5,0
36,87049,1,3,0,8,1,12,0
38,96432,2,4,0,12,2,1,0
46,121395,1,3,1,15,4,21,0
46,102612,1,1,0,2,2,13,1
47,104726,1,2,0,17,3,2,0
42,87095,0,3,1,7,3,16,1
26,120261,0,2,0,5,2,2,0
51,95244,1,4,1,1,2,1,1
26,63472,0,4,1,6,3,2,0
39,120084,1,2,1,13,4,19,0
30,102447,2,3,0,11,2,19,0
36,73923,1,3,1,10,4,3,1
39,73012,1,4,1,16,3,9,0
39,92414,2,4,0,20,4,9,0
40,96579,1,3,0,17,1,13,0
51,89932,1,4,0,17,2,2,0
41,92782,1,3,0,4,4,5,0
34,127498,2,3,0,5,4,8,0
45,111788,1,1,0,14,3,1,0
47,89765,1,1,0,20,3,3,1
25,108532,1,3,0,2,4,9,0
42,59186,1,2,0,14,1,2,0
43,94948,1,1,0,1,3,25,0
34,130232,1,3,1,11,4,1,0
49,79548,1,1,0,18,3,25,0
35,63809,1,3,0,16,2,1,0
38,68697,2,3,0,18,3,1,0
35,57759,1,4,0,8,2,2,0
37,65380,1,3,1,10,1,12,1
27,75737,1,1,1,2,4,11,1
24,49860,1,3,0,2,3,1,1
51,85390,1,4,1,5,4,1,1
29,107556,0,4,0,10,4,8,0
28,62306,1,3,0,2,1,4,1
18,122982,1,2,0,1,2,12,0
31,97769,1,4,1,5,2,1,0
25,110764,1,2,0,6,2,7,0
51,68554,1,3,0,3,3,10,0
46,106363,1,3,1,8,3,30,1
30,57701,0,1,0,9,3,9,0
57,107256,1,2,0,5,2,2,0
45,89295,1,2,1,2,3,1,1
34,98831,0,3,0,2,3,8,1
18,55610,0,4,0,1,3,5,0
57,62623,1,2,0,7,2,18,0
24,99930,1,4,0,1,3,10,0
22,61291,0,1,0,2,1,5,1
46,96580,2,3,0,12,3,4,0
58,50821,1,1,0,2,3,4,0
49,106204,2,4,0,10,1,2,0
42,54186,1,4,1,20,3,1,1
42,98807,1,3,1,1,2,6,0
44,100640,1,4,0,4,1,1,0
43,67580,1,3,0,13,2,1,0
39,99550,1,4,1,12,4,1,0
37,91511,0,3,0,11,3,1,0
36,71528,1,4,0,10,4,1,0
30,59786,0,3,1,5,3,8,0
34,35934,0,1,1,9,3,4,1
21,93741,0,3,1,1,3,6,1
36,45879,0,1,1,5,2,8,0
28,87383,2,3,0,2,2,28,1
27,78413,0,3,0,1,2,1,0
38,101978,1,3,0,6,3,4,0
49,77448,1,1,0,18,2,2,0
45,76763,1,2,0,14,2,5,0
22,103296,0,3,1,3,2,20,1
28,93376,1,4,1,8,3,10,0
45,92903,1,2,0,17,3,8,0
28,96731,1,3,1,3,4,4,0
34,46610,1,3,1,13,2,8,1
41,103919,2,3,0,10,2,1,0
28,100311,1,2,0,1,3,7,0
37,59582,1,3,0,11,4,6,0
24,78897,1,2,0,1,1,3,0
31,84017,0,4,0,5,3,1,0
39,81637,1,1,0,4,3,13,0
22,93346,0,2,0,3,2,1,0
40,120784,1,1,0,14,2,1,0
36,112044,1,2,1,5,2,4,1
41,52194,1,4,0,11,4,2,1
39,100551,1,2,1,17,3,10,0
49,118223,1,1,0,5,3,8,0
38,94670,1,3,0,3,3,11,0
33,112274,1,1,1,5,3,3,1
38,135306,1,1,0,15,3,10,0
41,110592,0,4,0,19,1,15,0
37,91232,1,4,1,16,2,3,0
37,111127,1,4,0,8,2,3,0
30,88622,0,4,0,3,3,18,0
31,85597,1,3,0,1,1,1,1
24,76214,0,1,1,1,3,3,1
52,124085,1,4,0,9,2,1,0
25,64539,1,4,0,6,4,1,1
30,123309,1,4,0,10,2,1,0
30,97496,0,3,0,1,2,4,1
45,50017,0,2,1,2,4,9,0
34,94191,0,4,0,9,3,2,0
48,32499,1,3,0,19,4,15,0
30,100637,1,4,0,5,1,4,0
39,107130,1,2,1,9,2,27,1
29,70191,1,2,0,1,3,24,0
56,88088,1,2,1,15,4,11,0
26,133853,2,4,1,4,2,21,0
39,72356,1,2,0,4,4,9,0
42,58527,2,1,0,20,3,18,0
40,122041,1,4,0,10,4,2,0
35,134064,0,1,1,12,3,3,0
35,85092,0,4,0,9,2,11,0
37,110286,1,2,0,6,4,4,0
35,118536,0,4,1,11,4,14,0
45,66437,1,3,0,12,3,16,1
56,72867,1,4,0,20,1,2,0
31,115771,1,4,0,3,2,13,0
24,127125,1,1,0,1,3,1,0
36,99072,0,1,1,10,1,3,0
60,63004,1,2,0,15,3,5,0
29,134676,1,3,0,7,2,2,0
51,71725,2,4,1,4,3,6,0
52,76621,1,3,0,14,1,6,1
32,93558,2,3,1,8,3,1,0
42,123854,1,2,1,16,3,12,0
51,106349,1,4,0,14,3,7,0
33,95371,0,4,0,3,3,3,1
35,96582,1,2,1,1,2,2,0
31,86087,1,3,0,5,3,16,0
27,98953,1,1,0,6,4,14,0
31,25000,1,3,1,2,3,2,1
25,77584,1,3,0,3,4,1,0
37,91033,1,1,1,3,3,13,1
30,56224,1,3,0,6,3,7,1
39,94658,0,2,0,5,2,1,0
22,79888,1,3,0,2,3,7,1
39,128886,0,3,1,9,3,4,0
44,124325,0,1,0,1,2,11,0
19,73354,1,4,1,1,3,1,1
40,81229,1,3,0,13,2,4,0
48,83151,1,2,0,3,3,1,0
26,73708,0,1,0,3,3,25,1
52,89875,1,4,0,11,3,12,0
40,66042,1,4,0,16,4,10,0
30,56734,2,2,0,6,3,9,0
36,100567,2,2,0,3,3,4,1
42,100738,1,2,1,19,2,20,0
37,64892,1,3,0,6,4,1,0
41,107383,1,2,1,8,3,13,0
28,69210,0,2,0,6,3,1,0
38,91329,1,3,0,13,2,3,0
24,105508,1,3,0,4,3,5,0
35,84159,2,2,0,14,2,12,0
28,96368,0,3,0,3,3,14,0
30,72089,1,3,0,4,4,7,0
48,80088,1,1,0,1,3,4,1
46,79853,1,1,1,13,3,23,1
42,66335,0,4,0,4,3,2,1
27,80580,2,1,1,6,3,13,1
34,46284,1,3,0,11,3,7,0
47,72721,1,4,0,19,3,3,0
38,77878,0,2,0,11,2,1,0
57,78595,1,2,0,12,1,4,1
40,78962,1,3,0,11,3,2,0
38,83455,0,4,0,6,3,1,0
34,96986,0,4,0,12,2,1,0
38,106862,1,3,0,9,3,3,0
35,68755,0,1,0,9,1,7,0
43,54919,0,3,0,10,2,14,0
45,58948,1,3,0,3,3,1,0
29,72819,1,3,1,3,3,4,1
25,76201,0,1,1,4,3,3,1
20,65750,1,2,0,1,3,5,1
41,52597,0,4,1,16,4,13,0
27,73596,0,3,1,3,3,6,1
18,89535,0,2,0,1,1,15,0
40,99875,1,2,0,10,3,5,1
59,71064,0,4,1,11,2,7,0
36,74675,0,3,0,8,4,4,0
44,61832,1,2,1,6,2,13,1
37,84214,1,1,0,11,3,20,0
36,63789,0,2,0,12,2,8,1
45,99328,1,4,0,16,4,13,0
34,40353,0,3,0,2,2,1,0
39,76009,1,3,1,13,4,18,0
39,92527,1,3,1,3,1,1,1
30,89595,1,2,0,6,2,2,0
45,152325,1,4,0,14,2,1,0
35,93745,1,3,1,2,4,26,0
30,59898,0,1,0,5,4,15,0
41,82613,1,1,0,14,1,19,0
28,40593,0,3,0,9,1,15,0
37,82985,1,4,1,8,3,5,0
36,64173,2,2,1,15,2,20,1
46,107884,2,4,0,15,2,27,0
41,71261,1,4,0,19,1,5,1
36,82080,1,2,1,6,1,1,0
44,69111,1,1,0,19,2,8,0
49,128471,0,1,0,8,1,29,0
42,76968,1,3,0,6,3,16,0
37,130813,1,2,1,15,4,15,0
25,105353,1,2,0,3,2,21,0
27,97051,1,3,0,3,3,17,0
34,94218,0,3,0,10,1,11,0
31,94844,1,1,0,8,3,10,0
35,36808,2,3,0,16,2,2,1
37,78027,0,3,0,17,3,7,0
41,106128,1,3,0,19,2,5,0
36,83777,2,4,0,11,4,15,0
41,49870,1,2,0,16,2,5,1
37,83689,1,4,0,5,3,1,0
19,127602,0,3,1,1,4,1,1
28,116172,1,3,1,5,3,9,0
35,83449,1,3,0,16,3,6,0
26,108786,1,3,1,2,4,3,1
42,75837,1,1,0,14,2,1,1
50,42403,0,3,1,18,1,5,0
47,61888,0,3,0,8,4,1,0
35,124072,2,3,0,5,2,3,0
50,78150,1,2,0,7,4,3,0
38,78915,1,4,0,16,2,5,0
33,77504,0,3,1,7,3,5,1
31,132603,1,1,0,5,3,2,0
34,125648,2,3,0,8,4,15,0
33,140469,1,4,0,9,3,3,0
38,81023,0,4,1,4,1,2,0
38,92390,1,3,0,4,3,1,0
37,47083,1,4,0,16,2,3,0
40,121923,1,2,1,17,3,1,0
47,55805,1,3,0,15,4,1,0
45,90419,1,4,0,4,3,7,0
23,57567,1,4,1,2,3,7,1
18,70278,1,3,0,1,2,6,1
45,64068,0,4,0,16,3,11,0
24,69803,1,1,0,5,3,1,0
34,71521,0,4,1,4,3,21,0
26,71293,2,2,0,6,1,1,0
20,105833,1,2,1,1,3,8,0
41,57378,1,2,1,5,1,1,0
43,90513,1,3,0,16,3,16,0
31,115448,0,2,1,9,1,5,1
18,72170,1,2,0,1,4,1,0
32,67052,1,1,0,10,2,7,0
40,79236,0,2,1,9,3,1,1
23,114493,1,3,1,4,2,11,1
38,89852,0,3,0,14,3,8,0
36,71719,1,2,0,4,2,1,0
42,97096,1,3,0,12,3,3,0
38,57442,0,4,0,10,2,1,0
28,102033,2,4,0,4,3,9,0
47,95215,0,2,0,18,1,3,0
35,77304,0,3,0,13,2,6,1
36,64035,0,2,0,13,3,25,1
28,62832,1,1,0,2,1,2,1
33,98370,1,2,1,1,2,30,0
29,115724,1,4,1,5,4,8,0
35,69067,0,2,0,16,4,2,0
52,96459,0,1,0,15,3,4,0
24,32824,1,1,0,1,2,10,1
22,70384,1,4,0,1,2,4,1
50,84223,1,3,0,6,3,1,0
35,62257,0,2,1,6,2,1,1
30,61587,1,3,0,3,4,12,1
46,68305,2,3,0,16,2,8,0
31,92304,1,3,0,12,4,6,0
53,80316,1,2,0,4,3,1,0
43,29044,0,4,0,1,3,14,0
32,31982,2,2,1,4,1,25,1
56,69828,1,3,0,1,4,1,0
31,96442,2,1,0,5,2,1,1
43,25000,1,2,0,8,3,17,1
39,72506,1,2,1,5,4,13,1
48,71843,2,3,0,2,2,7,0
51,119708,0,1,0,12,3,23,0
37,75374,1,4,1,17,3,8,0
30,94574,1,2,0,7,2,1,1
41,88531,1,3,0,11,3,10,0
30,31735,2,4,0,4,2,8,1
55,104205,0,3,0,5,3,30,0
38,90384,1,3,0,6,3,1,0
33,97706,1,3,0,11,3,7,0
38,183155,0,2,0,1,2,12,0
24,32897,1,4,0,1,4,3,0
28,128117,0,2,0,4,4,3,0
47,77813,1,3,0,11,3,17,1
31,92183,2,3,0,8,3,4,0
27,83862,1,2,1,7,3,7,0
41,74394,1,2,0,17,3,17,0
47,70754,2,3,0,8,3,1,0
43,93237,1,4,0,13,2,30,0
45,47070,1,4,0,20,3,9,0
30,103764,1,3,0,2,2,5,0
24,74595,1,3,0,3,1,4,0
50,56748,0,4,0,16,3,24,0
34,73749,2,1,0,2,3,1,0
34,116428,0,2,1,5,3,2,0
48,71616,1,3,0,18,3,2,1
42,93961,1,4,0,3,4,2,1
41,66726,1,4,0,17,3,5,0
56,103948,1,3,0,16,3,30,0
31,102137,1,1,0,6,1,17,0
45,131215,1,3,0,19,2,3,0
37,80610,0,2,0,7,2,4,0
39,101716,0,2,1,18,3,8,0
50,87451,0,4,1,14,3,1,0
41,117396,1,1,0,6,2,13,0
41,67029,0,4,0,8,3,16,0
46,103625,1,3,1,15,2,15,0
33,80132,1,3,0,1,2,3,0
29,83395,0,1,0,9,4,4,0
27,87293,1,2,0,5,3,1,0
19,91306,1,1,0,1,2,4,1
55,82094,0,4,0,5,3,4,0
27,90367,1,4,0,5,3,18,0
35,124452,1,3,0,16,3,17,0
34,109636,1,2,0,12,2,27,0
39,106728,1,4,1,6,3,17,0
44,73611,1,2,0,2,2,1,0
44,62768,1,2,0,6,4,8,0
31,108882,0,3,0,11,3,1,1
35,106901,1,4,1,4,3,2,0
39,121816,1,1,1,9,2,6,1
34,69900,0,2,0,8,2,9,1
51,79261,1,4,0,3,2,8,0
41,44012,2,2,1,16,4,1,1
43,75188,1,1,0,11,2,1,0
42,109914,1,3,0,4,1,1,0
47,73337,2,4,0,1,4,1,0
38,101011,1,3,0,16,3,1,0
25,80237,1,4,0,3,3,9,0
40,93101,1,3,0,16,1,14,1
31,56307,1,1,0,11,3,4,1
32,87130,1,4,1,10,3,9,0
42,25000,1,3,1,8,3,1,1
48,80327,1,2,1,1,1,28,1
37,44238,2,3,1,9,3,3,0
39,115149,1,2,0,12,3,14,0
52,104435,0,1,0,8,3,23,0
39,96666,1,1,0,17,3,16,1
60,123025,1,3,1,10,1,1,0
42,61277,0,4,0,7,2,8,0
21,128684,1,3,1,1,3,1,1
43,108304,1,4,0,6,3,1,0
40,79086,1,2,1,19,4,1,0
48,113390,0,2,0,18,3,19,0
43,57342,1,2,0,15,3,19,0
35,64387,1,2,1,2,4,2,1
25,69785,0,2,0,6,2,6,1
35,71775,2,4,1,5,3,24,0
