Age,Salary,Department,JobSatisfaction,Overtime,YearsAtCompany,WorkLifeBalance,DistanceFromHome,Attrition
27,95754,1,2,0,6,2,2,1
28,72141,1,3,1,5,3,14,1
41,68666,1,3,1,12,4,23,0
38,88074,1,4,0,10,1,1,0
48,25000,0,1,0,19,3,5,1
40,86439,0,3,0,17,3,8,0
39,72827,1,4,0,18,3,1,0
40,81784,1,1,0,5,3,14,1
57,61295,1,4,0,12,3,1,0
26,51205,1,1,1,3,3,14,1
21,51364,2,3,1,1,3,3,1
36,45228,1,3,1,7,2,1,0
44,63669,0,2,0,3,1,2,1
33,55836,1,4,0,5,3,6,0
39,27622,1,1,0,12,3,8,0
37,52434,1,3,1,1,3,6,1
34,72456,0,3,1,6,1,9,1
42,59054,1,4,0,12,3,8,0
29,35677,1,2,1,9,3,10,1
32,58827,1,3,0,10,4,2,0
38,57731,0,4,0,9,4,18,1
37,60144,0,3,1,5,3,3,1
38,53286,1,3,1,2,1,12,1
48,85387,2,3,1,14,3,6,0
44,86450,0,1,1,2,2,17,0
32,49167,0,1,1,8,2,8,1
42,45102,1,4,0,15,1,6,0
21,43383,0,1,0,1,2,1,1
35,92590,1,4,0,3,2,19,0
46,64866,0,3,0,1,3,2,0
32,87235,0,2,0,5,2,6,0
28,51906,2,4,1,7,3,12,1
36,96814,0,4,1,4,4,5,0
42,46771,1,2,0,5,3,30,1
44,54464,1,3,0,4,3,9,1
42,33829,1,3,1,8,4,11,1
39,44624,1,3,1,15,3,1,1
44,77026,1,4,1,8,4,25,0
20,65431,0,2,0,1,1,5,0
53,57429,2,2,0,13,2,8,0
23,82891,1,3,0,4,1,1,0
26,37259,0,3,0,7,1,6,0
35,95295,0,3,1,12,3,1,1
52,57369,1,2,1,3,3,17,1
38,34457,1,4,0,19,4,1,0
45,68991,1,2,1,1,4,7,0
42,45134,0,1,0,2,3,6,0
26,66651,0,3,1,2,2,2,1
42,58201,0,4,0,9,4,2,0
43,52054,1,3,0,4,3,1,1
42,64164,0,3,0,13,2,16,0
52,55741,0,1,0,2,1,3,0
40,67476,1,3,1,9,2,1,0
33,25000,1,3,0,6,2,7,0
46,54880,1,3,1,12,2,15,1
30,49994,0,3,0,9,3,4,0
18,87925,1,4,1,1,2,5,1
39,48679,0,4,0,4,4,8,0
26,79474,1,1,0,7,3,4,0
42,79325,1,2,1,9,2,2,1
25,47554,2,1,1,3,4,3,1
39,88005,0,1,1,13,3,9,1
18,61572,1,4,1,1,3,1,1
49,69719,1,1,1,13,3,10,1
39,64373,2,3,1,11,3,3,1
38,54095,1,3,1,6,2,15,1
43,65069,1,4,1,14,2,1,1
33,81775,0,2,0,12,3,25,0
23,56912,1,3,0,2,2,22,1
32,76043,0,3,0,7,3,2,1
44,74380,1,4,0,16,1,5,0
18,53600,1,3,1,1,4,2,1
35,58401,1,2,0,1,2,12,0
40,84191,1,2,0,20,2,1,0
42,104961,1,4,1,3,1,10,0
52,38241,0,3,1,7,4,10,1
46,26879,1,3,0,8,3,5,1
29,54763,0,3,0,9,3,15,0
36,62186,1,3,1,15,2,3,1
49,63048,1,3,1,11,3,7,1
40,81947,1,1,0,14,3,2,0
39,56499,1,1,1,14,2,1,1
53,59157,1,3,0,9,1,23,0
40,31856,1,3,1,13,2,7,1
40,56701,1,1,0,17,3,2,0
30,35870,2,3,1,9,4,2,1
46,117600,1,4,0,1,4,14,0
23,71809,1,3,0,3,4,3,1
28,52553,0,4,0,6,3,4,0
41,81434,1,1,0,2,3,7,0
20,96373,2,3,1,1,3,8,1
28,54644,1,4,0,2,4,5,0
34,47958,1,3,0,4,2,6,0
39,31495,0,2,0,14,2,1,1
29,60855,0,4,1,1,4,2,1
44,75556,1,1,0,7,3,3,1
22,48069,0,3,1,2,4,10,1
37,72246,1,2,1,18,2,6,1
41,53324,1,3,1,7,2,7,0
23,49687,1,1,1,4,3,14,1
41,44327,0,4,1,18,1,3,1
32,52153,0,2,0,12,3,7,0
38,57855,1,3,0,3,3,10,1
38,41727,2,4,0,5,1,4,0
40,68321,2,2,1,4,2,30,1
42,84766,1,1,0,2,2,15,0
33,71977,1,3,0,3,4,13,0
37,63422,1,4,1,5,4,16,0
27,60518,2,2,0,1,2,1,1
24,82321,0,3,0,2,3,5,0
41,41704,0,1,1,1,3,1,1
36,62327,1,1,0,17,4,2,0
36,101062,1,3,0,1,4,2,0
43,72769,1,3,1,5,3,3,1
28,57644,0,2,1,6,3,1,1
33,68972,1,3,0,7,1,1,0
31,29154,2,3,1,9,3,12,1
28,90921,0,4,1,2,2,1,1
40,42108,1,2,0,16,4,9,0
42,120622,1,4,1,9,3,14,0
43,63688,1,2,1,2,4,1,0
46,60581,2,1,1,8,3,1,1
35,36641,1,3,0,8,2,7,1
26,46368,0,3,0,4,4,4,0
34,103075,1,4,1,12,2,14,0
40,97384,1,3,1,19,3,14,0
32,36960,0,2,1,12,1,1,1
41,59774,1,4,1,6,2,9,0
47,28748,1,2,0,19,2,1,0
36,68392,1,2,1,1,3,4,1
29,62052,1,3,1,2,3,11,1
18,74432,1,2,0,1,2,1,0
39,82652,0,3,0,7,4,17,0
42,85392,1,4,1,9,3,3,0
38,53925,1,2,0,11,3,2,1
29,95025,1,2,1,9,1,14,1
31,80104,0,3,1,11,3,1,1
41,65782,0,3,1,12,1,6,1
42,40043,1,4,0,13,3,6,0
47,86111,0,3,0,9,2,22,0
45,56278,1,4,0,15,1,1,0
45,73867,0,4,0,4,4,1,0
36,96213,1,4,1,2,2,3,1
23,62839,1,3,0,3,3,17,0
29,25000,1,3,1,3,4,5,1
24,59174,1,3,0,1,3,2,1
46,32589,1,3,0,12,3,7,0
34,33044,0,3,1,10,3,21,1
27,79466,0,4,1,3,4,12,1
42,68571,0,3,1,10,3,14,0
33,66773,1,1,0,13,3,1,1
21,77298,1,4,1,1,3,19,1
46,78403,1,2,0,3,4,4,0
26,57151,1,4,0,5,4,8,1
37,52116,0,3,1,17,2,13,1
40,106492,0,3,1,12,3,8,1
27,62853,1,3,0,5,3,4,0
39,75452,1,3,0,1,2,1,0
33,65166,1,2,1,7,4,11,1
54,67103,2,3,0,3,4,6,0
38,61550,1,2,0,18,4,14,0
27,63966,1,2,1,7,3,7,1
39,79443,0,4,0,18,4,7,0
29,109642,1,4,1,4,3,16,1
41,66899,1,2,0,18,3,10,0
37,43143,0,3,1,1,2,8,1
49,91066,1,4,0,7,3,3,0
33,87579,1,4,1,12,2,30,1
34,81018,1,2,0,4,2,4,0
43,41120,0,4,0,9,3,6,0
38,92630,0,2,1,18,3,7,0
34,55602,1,1,0,14,1,6,0
25,48505,0,1,0,3,4,1,1
28,96577,1,3,0,3,3,23,1
42,48731,1,4,0,6,3,7,0
27,75135,1,1,0,5,3,2,0
33,87874,1,2,0,12,3,17,0
40,65106,2,2,1,8,3,6,1
46,89132,0,3,1,4,3,6,1
49,40771,1,3,0,6,4,30,1
34,75049,1,3,0,4,2,4,0
33,58489,0,3,0,1,4,3,0
35,29809,0,3,0,2,3,1,1
38,67240,0,3,0,5,3,3,0
46,61683,1,1,0,7,2,1,1
26,25000,2,3,1,4,3,26,1
24,26404,2,3,1,2,3,7,1
44,25000,1,1,0,9,2,5,1
34,90515,1,2,0,6,3,8,0
40,43905,0,2,1,15,3,5,1
42,61950,1,4,0,14,3,3,0
38,41752,1,4,1,7,2,1,1
33,41346,2,1,0,7,2,18,1
34,37523,1,2,1,11,4,30,1
42,63641,1,4,1,7,3,8,1
49,56358,0,3,1,8,1,1,0
35,72934,1,4,1,11,3,24,1
36,52135,1,2,1,14,2,1,1
33,59614,1,3,1,12,1,29,1
34,53398,1,1,0,12,3,2,1
48,42635,2,4,0,7,4,1,0
43,59370,1,4,1,17,3,10,0
30,72926,1,3,0,10,3,6,0
26,83347,1,3,1,6,3,1,0
39,66504,0,3,0,12,3,5,0
36,86546,0,3,0,15,2,3,0
34,58526,1,4,1,1,2,2,1
36,40636,0,2,0,14,3,1,1
36,62983,1,3,1,14,3,1,0
42,80005,1,4,1,16,3,16,0
60,75133,0,3,0,20,2,6,0
28,42700,0,3,0,3,4,21,1
40,84769,1,3,1,18,2,1,1
43,110708,1,3,1,2,2,1,0
27,26635,0,3,0,1,4,27,1
30,47183,1,3,1,7,3,3,1
51,85754,1,1,0,9,3,2,0
43,66620,1,3,0,6,2,1,0
39,47800,0,2,0,16,3,1,1
59,59262,1,4,0,3,3,1,0
41,74265,1,2,0,11,2,6,0
47,59023,0,3,1,15,2,4,0
39,25000,0,3,0,9,3,11,1
47,75099,2,3,1,3,4,14,1
36,43145,0,4,1,4,3,1,1
39,61006,0,3,0,11,4,4,0
26,77119,1,2,1,3,3,9,1
44,94550,1,1,0,18,3,7,0
45,78454,0,4,0,8,2,19,0
43,78396,0,2,1,17,2,1,0
25,66301,1,2,1,1,4,1,0
50,69068,0,3,1,6,3,2,1
28,77109,1,3,0,2,2,1,0
44,48012,1,1,1,19,4,12,1
26,73622,1,3,1,3,4,30,0
57,93071,0,1,0,8,3,2,0
32,83672,1,4,0,2,4,15,0
33,60313,2,1,1,10,1,3,1
39,69255,2,2,0,11,3,7,0
45,89288,1,3,0,14,3,2,0
31,65992,0,1,1,6,3,1,1
42,32206,1,2,0,2,3,10,1
33,53859,1,3,0,10,2,5,1
34,95028,1,1,1,13,3,15,1
25,27698,1,2,0,5,4,11,1
36,46412,1,2,0,1,4,15,0
36,76109,1,2,1,5,1,2,1
49,36078,1,1,1,18,1,11,1
43,77275,1,4,0,4,4,5,0
37,47109,1,1,0,5,3,10,0
32,54911,0,1,1,1,3,1,1
30,83750,1,1,0,5,2,18,0
33,80750,0,3,0,14,3,2,0
34,51015,1,3,0,3,3,9,0
37,34352,1,2,0,14,3,1,1
31,45035,1,2,1,9,3,3,1
27,56783,0,2,1,8,2,17,0
35,56278,0,2,1,6,2,4,1
44,34528,1,4,1,9,2,14,1
34,44330,0,2,1,3,3,8,1
20,25000,1,3,0,1,4,1,0
50,61879,2,3,1,5,4,12,1
49,80910,1,3,1,10,3,11,0
46,43550,1,4,1,15,3,2,1
45,112299,1,3,0,6,4,2,0
50,48786,0,2,1,16,4,30,0
40,81534,1,3,1,10,4,7,1
26,35444,1,4,0,7,4,7,1
45,96262,1,1,1,9,2,3,1
28,54782,1,3,0,4,3,1,0
44,55638,0,1,1,12,4,11,1
29,61328,0,1,1,3,3,1,1
37,80327,1,3,1,15,4,6,1
38,54475,1,1,0,9,3,1,1
33,68489,2,2,0,13,1,1,1
42,76179,1,3,1,2,3,7,1
35,46909,0,1,1,13,3,8,1
28,51131,0,3,0,9,3,1,1
38,38330,0,1,0,6,3,1,0
29,70008,1,2,0,7,2,1,0
40,67996,1,3,0,8,2,1,0
32,68396,2,4,1,10,4,27,1
47,85110,1,1,0,15,3,7,1
36,47144,1,4,0,5,4,8,0
31,87958,1,4,0,12,1,3,0
48,49723,0,3,1,13,2,6,0
40,58596,0,3,0,20,3,2,1
23,66367,0,2,0,2,2,6,0
28,74771,0,3,0,8,4,11,1
28,38043,0,3,0,4,3,6,0
22,68063,1,2,1,1,3,1,1
35,68439,1,2,0,7,3,6,0
41,27733,2,4,0,18,3,1,0
49,53522,1,4,0,18,3,12,0
32,80883,1,1,0,1,3,7,1
31,80506,1,3,1,8,3,1,0
31,69391,1,4,0,3,3,5,0
47,54395,1,3,1,6,3,1,1
48,80537,1,3,0,4,3,3,0
23,34045,1,3,1,1,3,13,1
28,78071,0,3,0,4,3,1,0
32,82690,1,1,1,8,3,22,1
48,92924,1,2,0,1,4,2,0
25,98971,1,2,1,3,2,13,1
35,62903,1,1,0,8,4,4,1
27,77116,1,2,0,7,3,6,1
31,82647,1,1,1,5,2,1,1
38,37792,1,4,0,8,4,7,1
31,65494,1,4,1,11,3,13,1
37,65655,0,3,0,6,1,7,0
45,79654,0,4,1,15,1,1,0
46,41407,1,3,1,5,3,6,1
30,75798,1,4,0,6,2,1,0
32,51772,1,1,1,8,4,12,1
42,44044,1,4,1,13,3,1,1
32,67854,1,1,1,11,3,28,1
36,72998,0,4,0,14,3,1,0
32,87781,1,3,1,5,2,1,1
40,25000,1,3,1,13,4,14,1
23,54530,1,3,1,3,3,13,1
40,77983,1,2,1,12,1,11,1
21,78841,1,2,1,2,1,1,1
34,50058,0,2,0,14,4,7,0
37,30712,1,3,1,8,3,9,1
27,67664,1,4,0,6,3,1,1
33,56394,0,2,0,4,4,1,0
37,63898,1,2,1,6,3,5,1
32,48677,1,3,0,12,3,10,0
50,45554,2,3,1,11,4,6,0
40,65912,0,2,0,8,3,8,0
44,89837,1,2,1,7,3,1,1
48,87814,1,2,0,15,4,20,0
18,43313,0,2,0,1,1,2,1
24,31107,1,2,0,4,3,15,1
32,25000,1,3,0,11,3,14,1
29,46166,1,2,0,4,3,6,1
30,86487,0,2,0,4,1,1,1
45,55697,1,4,0,7,3,21,0
34,58872,1,3,0,5,3,2,0
46,29187,1,3,1,3,2,11,1
18,68580,1,4,0,1,2,1,1
33,49348,0,2,0,7,3,4,1
37,76639,1,4,0,17,1,1,1
35,70676,1,4,1,5,4,30,0
32,78000,2,3,0,11,3,1,0
40,25483,1,3,1,11,2,14,1
33,65606,1,3,0,12,3,1,0
56,36459,2,3,1,1,3,2,1
30,53358,1,2,0,2,2,6,1
30,72627,1,4,0,7,1,1,0
38,83015,2,4,0,9,4,2,0
43,34298,1,3,0,20,3,30,0
36,56381,0,3,1,8,4,3,1
46,25000,1,2,1,14,4,2,1
29,57923,1,3,0,1,3,5,0
42,25000,0,3,0,13,3,2,0
30,89624,1,3,0,1,1,6,0
34,45504,1,4,1,7,3,7,1
40,29503,1,2,0,7,4,6,0
38,31102,0,3,1,4,2,8,1
42,66382,1,3,1,6,3,11,1
36,82908,1,4,1,6,4,30,0
31,69499,1,3,0,4,2,2,0
32,48856,1,2,0,10,1,15,1
47,61465,1,4,1,19,2,1,1
37,25000,1,4,0,1,4,24,0
22,38656,0,3,0,1,4,4,0
49,63381,1,2,0,16,1,6,0
50,41859,1,4,0,6,3,7,0
42,75675,1,3,1,1,2,1,1
28,73287,2,3,0,5,3,2,0
30,58741,1,3,0,3,1,4,0
35,59483,2,3,1,7,3,1,1
38,74389,2,4,0,19,1,5,0
44,33811,1,2,1,15,3,6,1
41,57596,0,3,0,5,3,3,0
22,110894,0,3,0,3,3,9,0
49,68980,1,3,0,4,3,30,0
48,66046,0,3,0,11,3,13,0
42,76121,1,2,0,11,4,1,0
44,73600,1,2,1,13,3,20,1
26,63979,0,4,1,1,4,15,1
42,80395,0,4,0,5,3,1,0
36,53906,0,3,1,15,3,1,0
42,64686,1,1,0,3,1,10,1
25,66560,0,2,0,5,4,2,1
50,87849,0,4,0,18,4,10,0
28,38804,1,2,1,1,2,9,1
34,84197,0,3,0,15,2,11,0
26,64677,0,2,0,4,3,7,1
41,106235,2,2,1,1,1,13,1
43,62203,1,1,0,11,3,3,0
35,97997,1,1,1,16,3,11,1
24,74857,0,2,1,5,4,1,1
40,41067,0,4,0,3,2,3,0
39,111574,0,1,0,6,4,2,0
42,47497,0,1,0,8,4,3,0
36,76428,1,4,0,8,4,6,0
35,72137,0,3,1,6,4,2,1
43,40702,0,4,0,14,3,7,0
40,25000,0,4,1,20,1,8,1
40,70507,1,4,0,17,4,2,0
34,55287,1,4,0,6,3,2,0
35,94390,1,4,1,2,3,30,1
44,67398,2,1,1,11,3,1,0
31,88900,1,4,1,7,3,3,0
40,58479,0,4,1,2,2,24,1
40,27493,1,1,0,16,2,8,1
36,62362,1,3,1,8,2,1,1
24,85856,1,3,0,3,3,9,0
42,65439,1,3,0,14,4,1,0
42,41804,0,4,0,16,2,4,0
43,75720,1,2,0,17,1,3,0
37,48109,1,4,1,5,3,4,0
19,64500,1,3,0,1,3,11,0
42,43908,1,1,0,10,3,30,0
52,82216,0,2,0,16,3,6,0
28,86438,1,3,0,2,4,14,0
35,77756,2,4,0,1,3,10,0
46,83156,0,2,1,4,3,8,1
34,65733,2,3,0,11,3,3,0
38,63446,1,4,0,17,2,2,0
36,91107,1,2,1,1,3,16,1
38,63728,1,4,1,9,4,7,0
25,104921,1,2,0,3,2,10,0
30,82881,2,4,1,7,2,2,0
46,86256,1,3,0,9,3,11,1
20,90572,1,2,0,1,1,1,0
35,53665,1,2,0,7,4,14,1
51,104358,2,2,0,10,3,2,0
33,25000,0,2,1,4,3,2,1
29,44113,1,4,1,9,2,7,1
32,72667,0,3,0,8,3,10,0
23,80842,0,3,0,3,2,1,0
34,86191,1,2,0,2,3,14,1
43,104841,0,3,0,2,3,10,0
34,55726,0,4,0,9,3,3,0
32,58652,0,3,0,2,3,9,0
37,42796,0,3,0,2,2,3,1
35,55450,0,4,0,8,4,2,0
41,63362,0,4,0,9,4,8,0
36,72776,0,4,1,3,3,22,1
34,37225,1,3,0,8,4,11,1
40,67299,1,3,0,19,3,7,0
42,55422,2,4,0,5,3,2,0
36,41781,0,4,0,4,3,10,0
55,62995,1,4,0,7,3,1,0
48,60877,1,4,0,2,2,4,0
25,40616,2,2,1,1,2,1,1
46,52699,1,3,0,13,4,22,0
51,92695,1,1,0,2,1,1,1
44,53012,2,2,0,18,1,30,1
33,51605,1,4,0,6,3,7,1
31,50990,1,4,1,10,3,3,1
49,49760,1,4,1,19,1,30,1
32,59242,1,1,1,6,2,2,1
41,75303,1,3,1,2,2,3,1
28,60090,1,4,1,9,2,1,0
53,64703,1,1,0,12,1,17,0
41,88024,1,4,0,17,2,16,0
30,85501,0,4,0,5,3,1,1
34,31351,1,4,1,4,2,1,1
30,75978,1,3,0,7,2,3,0
33,58797,1,4,1,10,2,17,1
39,74764,0,2,1,18,2,3,0
41,60050,0,1,0,4,3,1,0
37,35482,0,2,0,8,3,10,0
46,65971,0,1,0,20,4,8,0
34,44299,1,4,1,15,3,10,1
36,77191,1,2,0,13,2,8,1
