Age,Salary,Department,JobSatisfaction,Overtime,YearsAtCompany,WorkLifeBalance,DistanceFromHome,Attrition
31,99776,2,3,1,11,4,23,0
32,98669,1,2,1,12,1,11,1
40,96801,1,2,1,2,3,5,1
18,70408,2,3,1,1,1,16,1
44,29093,0,4,1,1,2,21,1
42,94061,0,3,1,15,1,3,0
41,36348,1,4,1,12,3,1,0
47,70690,2,3,1,17,4,1,0
37,25029,1,4,1,5,4,3,1
44,70574,0,3,0,12,3,12,0
38,57361,2,4,1,10,1,1,0
43,77678,1,3,1,14,3,17,0
31,56596,0,1,1,12,2,3,1
39,64757,1,1,1,10,1,2,0
18,79389,1,3,1,1,2,1,1
39,51512,1,2,1,2,4,27,1
47,60824,0,3,1,12,4,16,1
35,64745,1,3,1,12,3,30,0
34,56752,1,3,1,12,3,7,0
39,90161,1,1,1,14,3,17,0
36,50888,1,2,0,6,4,30,0
34,54110,1,3,0,9,3,5,0
27,120851,1,1,0,5,4,16,0
42,95475,0,2,1,5,3,13,1
44,67003,2,1,1,20,1,1,1
23,77019,1,4,0,3,4,20,0
47,79252,1,3,0,8,3,12,1
40,103345,1,2,0,8,2,1,0
33,52558,0,1,0,13,3,2,1
31,61605,0,3,1,12,4,6,1
33,56382,1,3,1,11,1,2,1
51,52335,1,1,0,8,4,3,1
34,102312,1,4,1,9,2,5,0
38,54137,1,3,1,1,1,22,1
23,56819,0,1,1,4,4,1,0
34,130583,0,1,0,6,1,10,0
34,74871,1,3,1,3,2,1,1
34,40950,1,3,1,13,1,5,1
36,57719,1,4,0,4,2,1,0
31,93789,1,4,1,1,4,3,0
19,36050,1,3,0,1,3,1,1
35,48326,1,2,1,2,3,9,1
39,67524,0,3,0,5,3,5,0
37,67414,1,2,0,17,3,4,0
51,55112,1,1,0,3,3,3,0
33,93898,2,4,1,1,3,3,0
22,87370,1,2,0,2,3,1,1
50,73292,1,1,1,2,2,3,1
43,83500,2,2,1,20,3,2,0
36,56242,0,3,1,15,4,14,1
29,34458,0,4,1,6,2,22,1
36,81581,0,3,1,16,3,9,0
42,47312,1,4,0,3,3,1,0
40,54765,1,2,1,12,3,10,0
40,47910,1,2,0,5,3,8,0
46,86999,0,2,0,2,2,23,0
41,55701,0,1,0,18,3,6,0
47,84598,1,3,0,17,2,1,0
34,31773,0,1,0,9,3,3,1
39,37505,1,3,1,14,3,1,0
37,53086,1,4,0,11,3,6,0
37,33106,0,4,0,16,4,3,1
35,61655,1,3,0,3,4,15,0
42,25000,1,3,1,7,3,21,0
24,51501,1,3,1,4,3,5,1
44,40457,1,3,1,8,2,14,0
30,61880,0,2,1,5,3,4,1
41,56508,1,1,1,17,3,2,1
37,48527,1,3,1,17,4,5,0
37,35030,1,3,0,13,3,30,1
42,107219,0,2,1,6,4,2,0
49,52257,1,4,1,20,2,5,0
40,100919,1,2,0,11,3,2,0
30,43003,0,1,0,5,2,11,1
43,76014,0,2,0,16,4,1,0
40,76036,1,1,1,5,1,9,0
23,85269,1,2,0,4,3,5,0
30,57361,1,1,0,4,4,15,1
20,88028,1,2,0,1,3,1,1
41,32518,1,2,1,6,3,2,1
37,56508,1,1,1,3,4,27,1
35,76324,2,2,0,15,3,1,0
41,86163,1,2,1,9,3,7,0
25,80178,0,2,1,4,3,30,1
44,67983,1,1,1,19,3,7,1
39,36066,1,3,1,15,4,16,1
49,71787,1,1,1,5,3,18,1
34,61368,1,4,0,4,4,2,0
57,68947,1,1,0,15,3,1,0
46,36319,1,3,0,4,4,15,0
19,85049,0,3,0,1,3,1,0
26,26715,1,2,0,4,1,2,1
35,88946,1,3,1,8,2,1,0
45,63492,1,3,1,16,4,9,1
23,44940,0,1,1,3,4,30,1
39,107856,1,4,1,8,4,1,1
39,70150,1,4,1,11,2,13,0
38,104910,1,2,1,9,4,9,0
47,69723,1,3,1,10,4,1,0
32,41057,1,3,1,3,4,1,0
23,72923,1,1,0,1,2,8,1
36,76095,1,4,0,8,2,2,0
39,51659,0,4,0,16,3,1,0
33,57002,0,2,1,1,2,10,0
31,90841,0,3,0,8,1,30,0
29,45983,1,3,1,9,2,2,1
29,67872,1,3,1,9,1,2,1
24,78525,1,2,1,2,2,8,1
34,83327,0,3,1,5,3,1,0
34,92254,1,4,1,1,2,21,1
42,32192,0,1,0,16,3,12,0
42,61642,1,4,1,7,3,6,0
41,80535,1,3,0,2,1,2,1
42,74202,1,2,1,3,2,2,1
31,79509,0,4,1,4,4,7,1
44,25000,1,2,0,6,4,1,0
39,72114,1,4,0,5,2,1,0
50,31610,0,4,0,14,4,6,0
20,90988,0,1,1,1,3,1,0
31,39142,1,3,1,3,4,2,0
49,89564,1,1,1,3,2,1,0
41,66457,1,4,0,17,2,1,0
44,34151,0,4,1,9,4,4,0
30,78406,0,1,1,4,3,1,1
42,85579,2,2,1,4,3,2,0
27,99312,0,4,1,6,2,6,0
25,31239,0,3,0,2,1,7,1
52,57558,0,1,0,16,3,2,0
40,38060,1,1,0,6,3,1,0
28,75607,1,4,0,5,3,4,0
34,56706,1,4,0,11,2,13,0
59,75332,1,1,0,11,4,8,1
31,36562,0,1,1,7,4,4,1
42,33711,2,3,1,14,4,4,0
28,71422,1,3,1,5,1,11,1
44,72679,1,2,0,1,2,12,0
41,25000,1,3,0,8,4,1,0
25,26387,1,4,1,2,3,1,1
35,40965,1,4,1,15,2,2,1
47,42387,0,3,1,4,3,20,0
39,107053,0,1,1,1,4,1,0
44,66662,1,4,0,18,3,2,0
35,63826,0,2,1,5,2,3,0
51,60524,1,1,0,14,2,1,0
36,64964,1,3,1,14,4,6,0
41,28206,1,2,1,20,3,1,1
43,55474,1,4,0,13,3,5,1
40,36263,0,4,0,20,3,5,0
23,58473,1,3,0,2,3,6,0
22,43641,0,1,0,2,2,4,1
59,98066,0,3,1,11,3,12,0
40,48529,0,4,1,16,2,6,0
32,56805,0,3,1,13,2,11,0
30,48021,0,3,0,10,2,17,1
43,32046,0,3,1,4,4,1,0
23,65924,0,2,1,1,2,5,1
43,60291,1,3,0,15,3,8,0
39,64975,2,2,0,8,3,7,1
27,62563,0,1,0,6,4,1,1
39,60544,0,2,0,2,1,9,0
37,52798,1,4,0,17,3,7,0
37,90155,2,2,0,1,3,3,0
29,65314,1,3,1,7,1,12,1
50,52265,2,2,1,3,1,8,1
32,35879,2,2,0,10,1,1,1
27,42206,1,2,1,4,4,12,1
28,56458,1,3,1,4,3,1,0
25,43033,1,2,0,5,4,1,0
29,52106,1,4,1,5,1,1,0
29,70653,1,3,1,10,3,1,0
18,59758,0,4,0,1,4,8,0
40,51228,1,2,0,4,3,3,1
32,57396,1,4,0,12,2,5,0
39,85942,2,2,0,7,2,19,0
33,65635,0,2,1,14,4,20,1
35,64873,1,3,0,7,2,1,0
32,60822,1,3,0,11,4,5,0
24,78544,1,3,1,2,3,2,1
30,75670,1,4,1,11,4,2,1
42,43398,1,3,0,19,3,5,1
44,52290,1,4,0,5,3,7,0
36,42772,0,2,0,9,1,5,1
48,51135,0,1,0,19,3,6,1
43,68222,1,3,0,17,3,6,1
31,60382,0,2,1,9,4,10,0
39,26632,1,3,1,3,4,8,0
39,72280,1,3,0,18,3,9,0
34,71013,0,3,1,2,3,10,1
31,54955,1,4,0,8,3,1,1
39,77951,1,3,1,12,2,3,1
41,69807,1,1,1,6,3,3,1
35,101363,1,2,1,14,3,1,1
34,76462,1,4,1,11,2,18,0
41,69537,1,4,1,16,2,12,1
33,63310,1,4,1,4,4,10,1
53,66871,1,3,0,18,2,16,0
30,44013,1,4,1,6,2,7,1
48,67356,2,3,1,3,3,10,0
30,83335,1,4,0,8,1,1,0
30,60944,1,1,0,11,2,18,0
47,51490,1,3,1,4,3,5,1
40,74274,1,3,1,9,3,1,1
27,64520,0,1,1,6,3,17,1
37,77156,1,3,1,8,2,23,0
31,88517,1,3,1,12,4,16,0
20,32324,1,2,0,1,1,1,1
24,60708,2,2,0,4,2,17,1
30,53087,1,2,1,8,4,7,0
26,81712,2,3,0,4,4,8,0
43,43468,1,3,0,10,3,5,1
25,68413,2,2,0,3,3,1,0
36,55376,1,4,0,15,3,5,0
37,88014,1,4,0,11,3,2,0
29,35744,1,3,0,8,1,8,1
49,62403,1,1,1,10,3,6,1
51,38053,1,4,1,17,3,17,0
43,35261,1,3,1,3,3,5,0
31,66135,0,3,0,5,1,1,0
47,47135,1,4,0,5,4,2,0
27,93509,1,4,0,1,3,1,0
40,57548,1,2,0,8,2,1,0
39,80440,0,2,0,13,4,13,0
38,36772,2,1,0,5,2,5,0
46,54100,2,3,1,10,3,2,0
34,63216,1,3,0,8,4,6,0
35,81660,0,1,1,13,4,12,1
40,52761,1,2,1,8,4,2,0
40,53301,0,3,0,19,3,11,0
26,61408,0,3,0,2,3,1,0
40,103671,0,3,0,4,3,9,0
38,31331,1,2,0,2,4,4,1
44,39967,1,4,0,12,3,23,0
37,48967,1,4,1,4,2,29,1
52,72465,1,1,1,1,2,10,0
24,104877,1,1,0,4,2,1,1
29,54588,1,3,1,9,2,1,1
41,50649,0,3,1,4,3,2,1
25,51414,2,4,0,6,2,6,0
39,33837,1,2,0,1,2,5,1
24,39077,1,1,0,2,2,20,0
18,67022,2,1,0,1,3,1,1
56,70580,0,4,1,20,3,5,0
31,58890,0,1,1,7,3,3,0
27,56945,1,3,0,4,1,7,1
25,60204,0,1,1,4,1,7,1
36,78620,1,3,0,2,3,1,0
44,94060,1,2,1,14,1,5,1
32,58434,1,2,1,9,3,30,1
25,75514,1,3,1,5,3,25,1
27,81528,1,4,1,5,1,1,1
24,76101,0,4,0,4,3,4,0
37,61958,1,3,1,3,2,9,1
41,49957,0,3,1,17,2,7,0
38,48531,0,4,0,19,4,3,0
43,56010,1,3,0,20,3,15,0
46,48891,1,3,0,8,3,4,0
26,53603,1,2,1,1,2,11,1
60,82665,1,1,0,20,4,11,0
33,93442,0,3,0,4,2,25,0
38,26376,1,3,1,15,4,24,1
18,62008,1,1,0,1,4,1,1
49,79640,2,2,1,11,3,14,0
36,52771,0,3,0,8,4,3,0
37,77602,1,2,0,7,4,2,0
20,64182,1,4,0,1,3,6,0
60,82829,0,2,0,6,4,2,0
27,68136,1,2,1,5,3,6,0
26,61914,2,3,0,6,2,25,1
44,28389,0,1,0,19,3,24,1
37,54783,0,2,0,15,2,24,1
28,118228,0,4,0,5,3,8,0
23,72373,1,2,1,4,3,6,1
27,25000,0,4,0,5,3,6,0
34,88906,1,3,1,1,3,5,1
29,57485,0,3,1,6,3,6,1
42,68009,0,2,0,14,3,1,0
35,50310,1,4,1,5,2,8,0
30,44960,1,2,1,3,3,14,1
36,25000,1,3,1,10,3,4,0
32,25000,1,3,0,10,2,3,0
44,44403,0,4,0,1,4,5,0
32,48131,2,4,1,7,3,4,1
42,55285,1,3,0,8,4,12,0
39,88532,0,3,0,14,2,5,0
22,54961,1,3,0,1,3,8,1
33,100248,1,4,1,14,3,1,1
42,79672,0,2,1,1,1,1,1
44,52314,2,1,0,11,1,28,1
36,38748,1,4,0,6,3,12,0
33,59223,0,1,0,9,4,4,0
26,35352,1,2,1,6,3,21,1
39,53190,1,2,1,20,2,7,1
45,76783,1,1,0,20,3,8,0
18,70563,1,2,0,1,4,1,0
46,28269,1,2,0,4,3,1,1
38,70388,1,2,1,3,3,3,1
37,59163,2,3,0,3,3,21,0
44,103686,0,4,1,13,2,1,0
18,36830,0,3,0,1,2,1,0
53,62047,1,1,0,17,4,1,0
36,79405,2,3,1,11,1,3,1
39,51760,1,3,1,18,2,3,0
32,92055,1,2,1,4,3,6,0
37,87593,1,4,0,3,3,28,0
36,73581,1,3,1,5,2,9,1
49,56278,1,3,0,16,2,4,0
37,67747,1,2,0,7,3,3,0
51,54468,1,3,1,16,2,2,1
30,32833,0,3,0,3,3,5,0
43,65123,1,1,1,1,2,15,1
34,47623,1,4,1,2,3,6,0
32,89470,1,3,1,5,3,1,0
44,96547,1,3,1,8,3,3,0
34,43726,1,4,1,14,3,5,0
38,82792,0,4,0,12,2,4,0
40,74321,1,3,0,6,3,6,0
29,67772,0,4,0,3,3,1,0
25,48157,0,4,1,6,3,14,1
37,51829,1,2,1,2,4,1,1
37,64611,2,4,0,2,1,13,1
28,36675,1,4,1,9,3,3,0
46,46510,1,3,0,4,3,21,0
46,78420,1,4,0,8,4,3,0
32,40573,1,3,0,9,1,6,1
40,66010,0,4,1,1,2,9,1
49,78570,1,2,1,2,3,1,0
30,68437,1,1,0,4,3,1,1
24,52131,1,3,1,3,3,15,1
31,69613,1,2,0,3,3,4,1
37,75150,1,2,1,1,4,2,0
43,93028,0,3,0,3,3,3,0
29,69726,1,4,1,2,3,12,1
33,42494,1,4,1,12,2,18,1
36,74886,2,3,0,4,3,24,0
34,46304,1,3,1,13,3,4,0
35,43656,1,3,0,1,2,8,0
45,51010,1,2,0,10,2,28,1
35,72081,2,2,1,7,1,2,1
43,88216,0,2,1,13,2,7,1
19,55272,1,1,1,1,2,3,1
30,34069,0,1,1,10,3,7,1
33,88673,1,1,1,13,2,13,1
42,64972,1,2,0,1,2,16,0
45,27270,1,2,1,14,1,20,1
31,33723,1,4,0,11,3,18,0
30,84265,1,1,1,11,4,3,0
37,69029,1,2,1,12,4,7,1
37,58275,1,3,0,18,3,16,0
36,59378,1,1,0,10,2,9,0
38,60161,1,3,0,10,3,12,0
38,71331,1,3,0,17,3,1,0
42,48759,0,1,0,18,4,2,1
32,63658,1,1,1,8,2,7,1
53,39622,1,2,0,13,2,5,1
39,72759,1,4,0,1,3,3,0
25,53891,0,3,0,2,3,10,0
30,53986,1,2,0,2,3,20,0
39,51336,2,2,1,12,3,5,1
25,74379,1,2,0,4,4,15,0
48,83379,2,2,1,17,1,12,0
30,59358,0,2,1,1,2,2,1
53,84726,0,3,1,15,4,7,0
28,52071,0,1,1,8,4,1,1
33,55412,1,3,1,3,3,3,1
55,68872,0,3,0,9,3,13,0
47,56573,0,3,1,7,4,4,1
43,63377,1,1,1,12,1,1,1
34,90829,1,2,0,14,3,4,1
44,35518,1,3,0,7,2,4,0
36,61383,0,3,1,13,4,1,0
28,71718,0,1,0,1,1,2,1
43,58355,1,4,0,14,3,12,0
51,58386,1,4,0,9,4,6,0
37,34994,0,2,1,4,2,3,1
34,104979,0,3,0,9,3,12,0
34,38426,1,4,1,6,2,10,1
40,66035,1,3,1,2,3,23,0
33,32187,1,3,1,3,2,3,0
24,32349,1,2,1,1,2,1,0
32,52344,1,1,0,4,2,1,0
49,67683,1,4,1,1,3,10,0
34,58661,0,4,1,10,3,18,0
38,40245,1,4,0,5,2,15,0
53,45051,1,4,1,7,2,2,1
36,55431,1,3,0,2,3,1,0
40,71659,0,3,0,12,2,11,0
39,94102,0,3,0,19,1,16,0
34,61626,1,1,0,13,3,6,1
45,81070,1,3,1,17,4,5,1
50,123248,2,1,0,1,3,1,0
34,61382,1,4,0,6,2,18,0
21,40169,1,4,1,2,4,6,1
28,33227,2,2,0,5,3,30,1
36,68184,1,4,0,10,3,5,0
20,40354,0,4,1,1,3,1,1
29,74722,1,2,0,7,3,9,1
25,25000,0,3,1,4,3,1,1
35,74984,1,1,1,14,2,3,0
37,71440,1,2,0,11,3,6,0
33,45237,1,3,0,12,2,8,0
49,35637,0,1,1,5,3,1,1
26,108152,1,3,0,4,1,26,0
41,104211,1,1,0,5,3,18,0
36,86011,1,2,0,10,2,1,0
38,68046,1,3,0,3,3,1,0
18,56595,1,2,1,1,4,6,1
39,86668,1,1,1,6,1,8,1
44,48739,1,3,1,18,3,10,0
32,25000,0,4,1,12,3,4,0
25,57495,1,3,1,5,2,7,1
36,69120,0,2,0,6,3,13,1
31,56679,1,1,1,11,3,1,1
37,49775,1,2,0,10,3,4,0
33,48712,1,1,1,9,3,14,1
45,68399,0,3,1,12,2,1,0
30,43496,1,2,1,6,4,1,1
49,59178,1,4,1,8,4,6,1
25,65090,0,4,1,5,3,30,1
47,26156,0,4,1,18,3,6,0
60,70425,1,2,1,9,2,2,0
43,25000,0,2,0,1,3,12,1
44,40231,0,1,1,4,1,4,1
45,95434,1,3,0,3,1,6,0
33,80144,0,4,1,9,1,7,0
35,42104,0,2,1,4,3,14,0
45,68607,2,1,0,3,4,6,0
37,72193,1,3,0,15,3,10,1
41,64997,0,1,1,7,2,17,1
45,63423,1,2,1,1,2,4,0
41,43546,1,3,1,12,3,6,1
31,45114,1,2,0,1,3,5,0
37,63291,1,3,0,17,1,13,0
47,34320,0,4,0,1,1,9,1
33,76093,2,3,0,4,2,13,0
33,74643,1,3,1,7,3,8,1
26,63498,0,2,1,6,4,1,0
52,65483,0,2,1,16,3,23,0
33,52802,0,4,0,5,1,1,0
29,44439,2,1,0,7,2,8,0
40,106636,1,4,1,15,3,1,0
60,25000,0,2,0,2,3,11,1
40,98090,1,4,1,13,3,25,0
35,56488,2,2,1,6,3,1,0
29,92993,1,2,0,2,3,18,1
40,101142,1,4,0,16,2,9,0
37,69179,1,4,0,3,4,20,0
52,51611,1,3,0,17,4,16,0
45,50930,1,2,0,3,3,4,1
35,82549,1,3,0,14,3,7,0
40,59882,1,3,1,8,4,2,0
41,86275,1,3,1,8,4,4,0
34,84169,1,4,0,1,3,3,0
37,32213,0,1,0,17,2,1,1
50,79175,1,2,0,1,3,10,0
27,41980,1,1,1,2,3,26,1
41,52635,1,3,0,16,3,1,1
34,91536,0,4,0,15,2,21,0
38,74615,0,1,0,16,4,14,1
36,40608,1,3,0,5,4,1,0
28,44649,1,3,0,4,3,2,0
27,34141,1,3,1,2,1,1,1
51,90073,0,1,0,3,3,4,0
26,50115,2,4,1,1,3,9,0
50,53376,2,2,1,7,2,1,1
24,66478,0,2,0,5,1,4,1
39,56937,1,3,0,16,3,21,0
44,106064,2,3,1,5,2,30,0
30,79910,1,1,0,4,4,1,0
23,60338,0,4,0,2,4,1,0
32,25000,0,1,1,7,3,1,1
