Age,Salary,Department,JobSatisfaction,Overtime,YearsAtCompany,WorkLifeBalance,DistanceFromHome,Attrition
30,67748,0,1,0,4,3,1,1
35,69814,1,2,1,2,2,5,0
35,94588,1,1,0,9,3,5,1
18,36336,1,4,0,1,2,9,0
35,79126,0,2,1,1,1,1,1
18,85388,1,1,1,1,4,9,1
31,68038,0,2,1,6,3,14,1
26,95699,0,1,0,6,4,1,0
42,85945,1,3,1,5,3,6,0
43,78076,0,1,1,20,3,19,1
41,57460,0,3,0,2,2,10,0
32,55345,1,4,1,12,3,13,1
27,63657,1,4,0,8,3,5,0
41,79994,0,3,0,12,1,24,1
25,107402,1,3,1,6,1,12,1
50,67090,1,4,0,12,1,9,0
34,48383,0,1,1,3,4,3,0
44,93744,0,4,0,17,4,30,1
39,36058,1,1,1,15,1,30,1
43,76720,1,3,1,7,3,5,0
27,118351,1,3,0,1,2,30,0
40,86832,0,2,0,20,3,9,0
50,97681,1,4,0,19,4,12,0
48,59505,2,1,0,20,4,10,0
32,65083,1,4,1,5,2,1,1
31,83103,1,3,1,11,3,1,0
38,71701,1,4,0,17,1,15,1
30,62046,1,3,0,7,4,4,0
48,74341,2,4,0,7,2,1,0
31,62821,1,2,1,11,3,1,0
32,91579,1,3,1,8,4,3,0
37,70599,0,4,0,18,2,13,0
35,90169,2,4,1,12,3,3,0
27,58014,2,2,0,1,1,2,1
29,72804,0,2,1,10,3,1,1
44,53909,1,4,1,15,3,10,1
52,50376,2,3,0,14,3,4,0
37,110664,1,3,0,1,3,6,0
37,68988,1,4,1,8,3,2,0
29,76983,0,4,0,3,3,8,0
53,64146,1,4,0,1,4,10,1
28,67808,1,2,1,6,3,18,0
45,89349,0,1,1,20,2,22,1
34,88530,0,3,1,14,1,4,1
37,96159,1,1,1,13,3,1,0
33,60650,0,2,0,10,3,12,0
45,101190,0,3,1,10,2,1,0
37,78193,0,3,0,13,3,11,0
51,86008,1,2,1,14,3,26,0
32,48531,1,3,1,4,3,1,1
43,82216,0,4,0,13,3,12,1
25,108472,1,4,1,6,4,1,0
48,69907,0,1,0,11,3,1,0
40,80602,1,1,1,13,2,4,1
40,62000,1,2,0,3,3,1,0
51,95309,0,3,1,1,3,6,0
24,96069,1,1,1,5,3,6,1
18,58960,0,4,1,1,3,6,0
42,61214,1,2,0,13,1,4,0
41,79733,1,3,0,19,3,1,0
60,92453,1,4,1,19,2,9,0
32,75242,1,1,0,13,3,11,0
27,63454,1,4,0,1,2,10,0
34,66415,1,1,0,1,3,14,0
39,89404,1,4,0,12,2,2,0
25,85894,1,4,1,4,2,3,0
24,50071,2,4,0,2,2,1,1
41,78684,1,3,0,15,3,3,0
36,62810,1,4,0,2,4,4,0
35,88009,1,2,1,2,3,2,0
49,74373,1,3,1,10,2,1,0
33,58085,1,2,1,8,4,13,1
39,95515,1,2,0,5,2,30,1
35,63641,1,4,0,7,2,1,0
28,38577,1,2,0,3,4,1,1
37,67724,0,3,0,8,4,1,0
44,94971,0,1,1,5,3,20,1
26,79601,2,3,0,7,3,18,0
26,99605,2,4,0,5,4,1,0
47,76774,0,1,1,13,3,1,1
48,81603,1,2,0,9,4,3,0
31,95153,2,4,1,12,1,1,1
35,86971,2,3,1,9,3,3,0
38,52754,1,1,1,4,3,1,1
35,72380,1,1,1,3,1,8,1
28,144416,1,4,1,7,4,10,0
24,72473,1,2,1,3,2,3,1
57,49832,1,4,0,16,3,3,0
33,90890,2,2,0,2,3,6,1
42,98459,1,2,0,19,3,10,0
40,47178,0,2,0,17,3,13,0
43,97703,2,3,0,19,3,1,0
44,49832,0,2,0,14,4,30,1
38,38994,2,2,1,2,2,2,0
58,50699,0,4,1,9,1,1,1
33,70517,1,3,1,14,3,1,0
44,64741,1,3,0,6,3,24,1
36,49729,1,3,1,9,2,1,0
46,93478,1,3,0,12,3,17,0
50,68444,0,2,0,5,2,6,0
42,85762,1,4,1,20,3,6,1
35,119950,1,4,1,4,4,16,0
40,87705,1,4,0,12,4,3,0
42,106616,0,3,1,6,4,3,0
24,94604,0,2,0,1,2,30,0
21,56846,1,3,0,1,2,2,0
35,57835,1,4,0,3,2,8,0
43,86017,1,3,0,14,3,5,0
33,80114,0,1,0,7,3,1,0
25,59935,0,3,1,1,4,5,0
36,102841,2,3,1,9,3,1,0
31,75949,0,3,0,6,2,9,1
45,56486,1,1,1,12,3,14,0
38,76922,0,3,1,8,4,10,1
36,91353,1,4,0,14,2,2,0
46,72734,0,4,0,2,4,9,0
51,96874,0,3,0,12,2,13,0
22,118058,1,2,1,2,4,1,0
27,66457,1,4,0,7,2,1,0
46,75476,1,3,0,6,2,1,0
35,59119,1,3,0,7,3,8,0
35,82132,1,1,0,7,4,1,1
48,64818,1,3,0,18,4,6,0
38,79575,1,1,0,3,4,12,0
34,105143,0,4,0,6,3,8,0
51,83280,1,4,0,17,3,1,0
41,129701,1,3,0,14,2,14,1
37,68979,0,4,0,18,1,8,0
35,61269,1,3,0,5,3,7,0
25,48665,1,2,0,3,2,24,1
30,32856,1,4,1,11,3,8,0
32,75471,0,2,1,12,3,1,0
38,56872,2,4,1,13,3,6,1
43,58167,2,3,1,2,3,7,0
45,66442,1,3,0,14,4,4,0
32,76414,1,2,0,3,3,1,0
29,75530,0,1,0,10,1,5,0
38,67549,1,3,1,11,2,10,1
27,42269,1,4,0,3,2,5,0
22,135764,1,2,0,2,3,30,1
35,71072,0,3,0,13,2,3,0
25,86104,1,3,0,6,3,28,1
40,78485,0,1,1,12,4,5,1
34,60577,1,1,0,14,3,1,0
49,99623,0,4,0,4,3,1,0
51,46421,1,3,1,5,1,7,1
41,71022,1,2,1,10,3,3,0
28,50680,1,3,1,1,3,3,0
42,60213,1,3,1,18,3,9,0
36,93537,2,4,0,5,4,5,0
34,132089,0,4,0,11,2,1,0
42,96450,0,3,1,15,1,10,0
34,89237,1,3,1,14,4,9,0
36,108076,1,4,1,9,4,1,0
18,95534,1,2,1,1,2,24,1
25,107619,1,4,1,3,2,1,1
35,98373,0,3,1,1,2,14,0
38,97152,1,3,0,2,3,18,0
33,74484,1,2,1,10,1,8,1
28,120099,1,3,0,8,3,1,0
43,70447,2,4,0,7,3,1,0
43,79175,0,3,1,2,4,6,1
30,85068,0,3,1,2,2,4,1
27,52254,1,2,0,7,4,5,0
34,95327,2,3,1,7,3,7,0
37,94559,0,2,0,16,4,2,0
31,86964,1,3,1,4,4,2,1
51,57283,1,4,1,6,3,7,0
38,98260,0,2,1,11,1,27,0
31,85905,1,4,0,2,2,30,1
31,90008,1,4,1,12,3,5,0
41,62276,1,4,0,17,2,1,0
34,114535,2,2,0,3,3,2,0
44,98197,1,2,0,4,1,1,0
48,97138,1,4,0,1,2,26,0
18,63431,1,2,1,1,2,14,1
39,75689,1,3,1,7,3,4,0
25,52640,1,4,0,4,3,1,1
39,85075,1,2,0,18,1,1,0
38,85698,0,3,0,19,4,21,0
40,68300,0,3,0,9,4,2,0
41,102154,1,4,0,6,3,1,0
41,61896,1,3,0,7,3,1,0
36,65101,1,3,1,3,4,12,0
36,81521,1,3,0,7,3,9,0
27,81393,1,2,1,2,3,17,0
29,64269,1,2,1,9,3,5,0
36,71798,1,4,0,16,3,1,0
39,100426,1,3,0,17,2,1,0
49,109551,1,2,0,19,1,1,0
26,68393,2,3,1,5,3,7,0
44,81111,1,3,1,3,2,21,1
50,79133,1,3,1,10,3,1,0
53,95427,1,2,1,5,4,1,1
40,99559,1,2,0,6,3,2,0
41,89737,1,1,1,14,3,5,1
45,68303,1,3,1,9,3,23,1
34,88451,1,3,0,11,3,5,0
44,104054,1,3,1,3,3,1,1
47,84498,1,2,1,19,3,1,0
39,72126,0,1,0,15,3,20,0
45,80029,0,1,0,17,1,1,0
36,100654,1,2,0,10,3,3,0
37,60882,1,1,1,13,4,9,1
22,64189,0,2,0,3,1,4,1
28,70016,2,3,0,4,2,9,0
40,95232,0,2,0,14,2,23,0
44,69004,1,1,1,1,3,3,1
26,78607,1,2,0,3,3,30,1
36,61164,1,1,0,11,3,11,0
41,73386,1,2,1,10,3,6,1
39,76023,1,2,0,12,3,13,0
40,79306,0,2,1,18,4,5,0
25,67286,0,2,1,4,3,15,1
29,59310,1,3,1,5,1,7,1
48,65892,1,2,0,6,4,12,0
37,75145,1,1,0,4,1,7,0
40,55589,2,3,0,1,2,4,0
36,85658,0,4,1,16,4,7,0
24,83656,1,2,1,5,2,1,0
27,110125,1,4,0,7,2,2,0
37,59170,2,2,0,5,3,8,0
41,88362,1,1,0,2,3,11,0
48,76758,0,4,0,6,3,10,0
19,53488,0,4,0,1,4,2,1
43,63307,1,1,0,16,3,2,0
51,82376,1,3,1,2,3,3,0
34,77481,1,4,1,4,3,27,1
28,126988,1,2,1,9,3,23,0
45,96343,1,1,0,2,3,1,0
34,81175,0,4,1,12,3,6,1
35,76600,0,4,1,16,3,3,1
23,42017,1,2,1,2,2,8,1
34,58848,1,3,1,8,1,7,0
36,86991,1,3,0,17,3,6,0
44,110462,0,4,0,19,3,20,0
29,118901,1,3,0,6,3,9,0
42,84666,1,3,0,14,2,1,0
42,83079,1,4,1,11,3,1,1
48,74567,1,3,0,1,4,1,0
30,106970,0,3,0,6,4,1,1
49,89436,0,3,0,16,3,18,0
28,76088,0,3,1,3,3,2,1
37,106352,1,3,1,3,3,1,0
33,86022,1,3,0,10,4,10,0
52,130147,2,3,1,13,3,6,0
49,57360,1,4,0,11,1,4,0
42,86363,1,3,1,4,3,11,1
27,119852,0,2,0,1,3,1,0
24,105616,1,3,0,5,3,3,0
26,114476,0,3,0,6,3,7,0
27,90434,1,3,1,4,3,20,0
22,87906,1,2,0,2,3,5,1
41,114556,1,3,1,2,3,1,0
32,61946,1,1,0,3,4,16,0
32,68464,1,3,1,6,1,11,1
31,87071,1,2,0,12,4,13,0
43,69950,1,3,0,2,1,6,0
46,82142,1,3,0,17,2,3,0
22,57908,0,2,1,3,3,7,1
45,58175,1,2,0,10,1,8,0
29,66623,1,2,1,6,2,15,1
34,45681,1,4,0,4,1,16,0
32,120420,0,2,0,6,2,1,0
27,57358,1,3,0,6,1,1,1
33,98956,0,4,0,9,3,8,1
33,78153,1,2,1,9,3,2,0
55,90939,1,3,1,1,2,14,0
59,46480,0,4,1,20,2,21,0
41,47065,1,3,0,2,3,5,0
51,83386,0,2,1,16,4,3,0
35,77239,0,3,0,10,2,5,0
50,61732,1,1,0,16,1,10,0
40,82238,1,4,1,18,4,6,0
48,43140,1,4,1,20,3,4,1
41,81113,1,2,1,4,3,9,1
45,71551,1,2,0,15,4,1,0
36,95298,1,1,0,9,3,5,0
47,91849,1,2,0,9,1,1,0
35,50299,1,2,0,15,3,8,0
47,83780,1,4,0,19,3,10,0
27,81182,1,3,0,6,2,15,1
36,106189,0,1,0,16,3,4,0
51,83541,1,3,0,1,1,2,0
38,72704,0,3,0,6,3,1,0
40,102069,1,1,1,1,2,2,0
30,94749,0,2,0,2,1,16,1
32,83374,1,2,0,12,3,1,0
34,92063,0,3,1,11,3,1,0
46,44253,1,3,0,18,3,6,0
41,25000,1,3,1,13,2,2,1
26,117782,1,2,0,2,2,9,0
32,70946,0,3,0,3,3,17,1
51,66489,1,4,0,16,4,5,0
42,105868,2,3,1,12,4,1,0
36,59762,0,2,0,16,3,1,1
49,25002,1,4,1,2,4,5,1
46,45912,2,2,0,6,3,2,0
40,77356,1,1,1,14,1,1,1
24,87239,1,1,0,3,3,1,0
27,118269,0,3,1,5,3,20,1
22,89078,2,3,0,1,3,1,0
42,90160,1,3,0,9,3,6,0
31,60784,1,3,0,12,2,16,0
41,71761,1,3,0,1,3,10,1
36,75707,1,4,0,14,1,7,0
34,102586,1,1,1,1,4,1,1
60,95905,0,4,1,2,3,20,0
31,123301,0,4,1,7,3,1,1
41,113810,1,3,0,14,1,6,0
22,72250,1,2,1,1,2,4,1
41,32273,2,1,0,20,3,13,1
31,82159,1,4,0,1,4,1,0
41,82710,1,1,0,15,2,1,0
32,58906,0,1,1,10,3,2,1
50,99710,0,4,0,5,3,3,0
25,115514,1,3,0,2,3,4,1
37,86872,1,2,0,10,4,4,0
35,104691,1,1,1,3,3,7,1
37,80284,0,4,1,3,2,15,1
25,63684,1,2,0,2,1,18,1
36,52323,1,2,1,1,3,4,1
44,82274,2,3,0,6,3,7,0
30,57556,1,3,1,8,3,13,0
37,131360,1,2,0,13,3,5,0
38,66881,1,3,1,3,3,2,1
29,81170,1,4,0,4,2,5,0
52,108958,1,2,0,20,3,3,0
20,53777,1,3,1,1,2,1,1
41,69225,0,4,1,6,3,5,1
46,94443,0,3,1,11,2,2,0
31,88432,1,4,1,9,3,3,1
37,87772,1,3,1,2,3,1,0
18,87074,1,2,1,1,3,6,1
54,98471,0,4,1,5,3,1,0
23,92468,2,2,1,2,4,7,1
36,57831,1,2,0,12,2,2,0
44,75835,0,4,0,9,3,1,0
33,55177,0,4,1,13,2,1,0
30,88422,1,4,1,2,4,6,0
25,79682,2,3,0,3,3,10,0
25,98232,1,3,1,2,3,2,0
34,78772,1,3,1,6,4,1,0
35,97352,1,4,0,4,1,3,0
42,74444,1,1,1,13,3,7,0
36,80765,1,4,1,14,2,10,0
39,72320,1,3,1,16,4,8,0
30,78666,1,2,1,9,3,4,0
36,72435,0,1,0,6,3,1,0
42,127583,1,1,0,10,4,6,0
35,80406,1,1,1,8,4,1,1
50,73497,2,4,0,9,2,1,0
48,55823,0,2,1,4,3,2,0
32,75160,1,4,0,10,2,3,0
49,65860,0,3,0,5,3,3,0
28,85903,1,4,1,8,3,14,1
43,59093,0,2,1,13,3,6,0
46,40148,1,4,1,19,3,11,1
25,82419,1,3,0,6,4,10,0
51,31908,1,2,1,2,3,16,0
20,113424,0,3,1,1,2,4,0
27,86193,0,1,1,8,4,14,1
36,87668,0,3,0,3,4,1,0
41,83557,1,4,0,12,3,3,0
43,106025,1,1,0,17,2,11,0
44,85686,0,3,0,13,3,1,0
40,76505,2,2,0,3,3,2,1
42,90313,0,2,0,17,3,2,0
30,71769,0,2,1,7,4,5,1
40,100654,1,3,0,14,3,14,0
30,70139,0,3,0,4,2,5,0
29,83841,2,2,0,6,4,18,0
37,57057,1,3,1,4,4,9,1
42,43966,1,3,1,9,3,4,1
40,66999,1,2,0,14,1,5,1
35,78588,1,2,1,2,3,11,1
35,50879,1,4,1,15,4,1,1
42,98395,1,3,0,16,4,5,1
20,73277,1,3,1,1,3,5,1
40,132500,0,3,0,2,2,4,0
42,85462,1,2,0,6,2,10,0
29,84160,1,4,0,7,3,4,0
33,84818,1,1,1,2,3,6,1
36,79754,2,4,1,9,4,1,0
56,64870,0,3,1,14,4,3,0
48,84842,0,2,0,5,1,21,0
52,51181,1,4,0,1,1,3,0
35,65534,1,4,0,13,2,1,0
28,138041,0,4,0,4,2,13,0
39,67527,2,3,1,2,4,1,1
28,86010,1,3,1,9,3,11,0
36,85165,1,4,0,9,2,4,0
29,87130,1,4,1,10,3,1,1
39,85467,2,4,0,15,3,16,0
56,39351,1,2,1,13,2,12,0
28,58050,0,2,1,9,3,5,0
45,79380,1,3,1,16,3,1,0
32,83315,2,4,0,12,3,15,0
33,69149,2,2,0,9,2,6,0
28,59699,0,4,1,6,2,3,1
26,89006,1,4,1,6,3,24,1
27,100802,0,2,0,2,1,2,1
21,76737,1,2,1,2,4,2,1
33,78287,0,2,1,8,2,1,1
37,64655,1,3,1,18,3,13,1
33,57790,0,2,0,7,2,11,1
33,41038,1,4,0,13,3,1,0
36,71692,1,2,1,2,3,10,1
19,57123,0,3,0,1,2,1,0
51,56989,1,2,0,14,3,10,1
53,87039,1,2,0,18,4,9,0
38,109079,1,3,1,12,3,5,0
49,70775,1,2,0,15,3,20,0
38,110076,1,3,0,10,4,18,0
39,56490,1,4,0,9,3,19,0
43,79996,1,3,0,4,2,8,0
43,50348,1,2,1,1,3,1,0
41,111197,1,3,1,15,2,17,1
48,41844,2,4,0,20,3,11,0
38,69215,1,3,1,13,1,10,1
46,67556,1,3,0,17,2,1,0
38,53122,1,3,0,18,3,3,0
33,113375,1,2,0,11,2,12,0
31,67267,1,2,1,1,3,24,1
18,33259,1,1,0,1,2,3,1
18,111031,0,2,0,1,3,4,0
31,48347,0,2,1,6,3,7,1
41,90698,1,4,0,16,2,4,0
51,67889,1,1,0,5,4,29,0
43,93535,0,2,0,16,3,3,0
51,111880,1,1,0,1,2,4,0
29,89900,1,2,0,10,2,2,0
32,45794,1,1,1,9,2,9,0
35,81524,1,1,1,5,3,3,0
33,107235,0,4,1,11,3,6,0
27,75889,0,3,1,2,4,8,0
51,103440,1,4,0,19,3,4,0
42,35601,0,1,0,18,2,12,0
41,56244,2,1,0,12,2,9,0
44,71596,2,1,0,4,3,2,0
39,63889,1,2,0,10,3,16,0
36,56572,0,3,0,15,1,1,1
47,75766,1,2,1,2,3,24,0
32,93912,1,4,1,11,3,11,0
35,83262,1,1,0,9,3,2,0
40,73588,0,3,0,2,2,8,0
38,92180,0,1,1,8,2,11,1
18,71611,1,3,0,1,4,1,1
56,93215,1,4,0,11,4,10,0
54,93276,1,4,1,1,4,4,0
29,43813,1,1,0,3,3,9,1
39,64624,0,3,1,4,3,9,1
33,38339,1,4,0,13,2,3,1
49,63792,0,3,1,1,2,1,0
32,88269,1,3,1,8,3,12,1
48,80929,1,3,0,2,3,6,0
60,51408,2,2,0,20,3,3,0
32,54991,1,2,1,12,2,10,1
42,94090,0,1,1,11,3,14,0
40,97903,1,2,0,9,4,1,0
46,95072,1,3,0,5,1,3,1
52,81447,1,2,0,18,3,3,0
26,77862,0,3,0,6,4,10,0
28,106130,0,3,0,8,3,4,0
36,52740,0,1,1,13,3,1,1
40,108324,1,1,1,19,3,5,0
27,61262,1,1,0,6,2,9,0
30,108787,1,3,1,3,4,1,0
48,86301,0,1,1,3,3,9,1
48,88234,1,3,0,18,4,2,0
